"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","K1A","K1B","K1C","K1D","K2A","K2B","K2C","K2D","K3A","K3B","K3C","K3D","K4A","K4B","K4C","K4D","K5A","K5B","K5C","K5D","K6A","K6B","K6C","K6D","K7A","K7B","K7C","K7D","K8A","K8B","K8C","K8D","K9A","K9B","K9C","K9D","L1A","L2A","L3A","L4A_1","L4A_2","L4A_3","L4A_4","L4A_5","L5A","L6A","L7A","L8A","L9A","L1B","L2B","L3B","L4B_1","L4B_2","L4B_3","L4B_4","L4B_5","L5B","L6B","L7B","L8B","L9B","L1C","L2C","L3C","L4C_1","L4C_2","L4C_3","L4C_4","L4C_5","L5C","L6C","L7C","L8C","L9C","L1D","L2D","L3D","L4D_1","L4D_2","L4D_3","L4D_4","L4D_5","L5D","L6D","L7D","L8D","L9D","L1E","L2E","L3E","L4E_1","L4E_2","L4E_3","L4E_4","L4E_5","L5E","L6E","L7E","L8E","L9E","hhid","camp","ref_weight"
3,31,151,2,8,2,,,,,,120,0,,,480,0,,,60,0,,,720,0,,,30,60,,,0,0,,,0,0,,,0,0,,,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,325100803,2,22.3819446563721
3,31,151,2,9,2,,,,,,120,0,0,0,240,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325100903,2,22.3819446563721
3,31,151,2,10,2,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325101003,2,22.3819446563721
3,31,151,2,11,2,,,,,,0,,30,,0,,0,,0,,0,,0,,480,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325101103,2,22.3819446563721
3,31,151,2,12,2,,,,,,120,120,0,0,0,120,0,0,0,30,0,0,780,0,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,1,1,0,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,325101203,2,22.3819446563721
3,31,151,2,13,2,,,,,,125,,0,0,0,,0,0,0,,0,0,540,,0,0,60,,200,0,0,,120,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325101303,2,22.3819446563721
3,31,151,2,14,2,,,,,,180,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325101403,2,22.3819446563721
3,31,151,2,15,2,,,,,,100,0,0,,60,0,0,,30,0,0,,120,0,0,,60,120,0,,120,40,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,325101503,2,22.3819446563721
3,31,151,2,16,2,,,,,,125,0,0,,0,0,0,,0,0,0,,0,0,0,,180,0,0,,150,0,360,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325101603,2,22.3819446563721
3,31,151,2,17,2,,,,,,120,,0,,0,,0,,0,,0,,420,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325101703,2,22.3819446563721
3,31,151,2,18,2,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325101803,2,22.3819446563721
3,31,152,2,1,2,,,,,,,,65,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325200103,2,22.3819446563721
3,31,152,2,2,2,,,,,,60,,0,,0,,0,,0,,0,,0,,0,,120,,120,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325200203,2,22.3819446563721
3,31,152,2,3,2,,,,,,60,,0,0,0,,0,0,0,,0,0,0,,0,0,30,,0,60,0,,0,45,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325200303,2,22.3819446563721
3,31,152,2,4,2,,,,,,0,,,,30,,,,0,,,,0,,,,120,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,325200403,2,22.3819446563721
3,31,152,2,5,2,,,,,,65,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325200503,2,22.3819446563721
3,31,152,2,6,2,,,,,,60,,,0,60,,,60,0,,,0,0,,,0,30,,,30,0,,,0,0,,,0,0,,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,325200603,2,22.3819446563721
3,31,152,2,7,2,,,,,,90,,,,0,,,,0,,,,0,,,,180,,,,0,,,,0,,,,0,,,,1,1,1,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325200703,2,22.3819446563721
3,31,152,2,8,2,,,,,,125,0,0,0,0,0,0,0,0,30,0,30,300,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,325200803,2,22.3819446563721
3,31,152,2,9,2,,,,,,30,0,0,0,0,0,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325200903,2,22.3819446563721
3,31,152,2,10,2,,,,,,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325201003,2,22.3819446563721
3,31,152,2,11,2,,,,,,120,0,0,,0,0,0,,0,0,0,,0,0,300,,0,0,0,,240,30,360,,0,0,0,,0,0,0,,1,1,0,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325201103,2,22.3819446563721
3,31,152,2,12,2,,,,,,65,0,0,,60,30,0,,30,30,0,,600,0,0,,0,0,0,,30,30,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,325201203,2,22.3819446563721
3,31,152,2,13,2,,,,,,65,0,,0,50,30,,0,30,30,,0,600,0,,0,0,50,,40,0,30,,300,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,325201303,2,22.3819446563721
3,31,152,2,14,2,,,,,,65,65,0,0,30,60,30,30,30,40,40,0,0,0,0,0,0,0,60,0,0,0,45,30,0,0,30,60,0,0,120,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325201403,2,22.3819446563721
3,31,152,2,15,2,,,,,,70,70,0,0,40,30,0,0,30,30,0,30,0,0,0,0,0,0,0,0,120,30,0,30,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,325201503,2,22.3819446563721
3,31,152,2,16,2,,,,,,65,65,,0,30,60,,0,0,30,,0,0,0,,0,0,0,,0,0,300,,300,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325201603,2,22.3819446563721
3,31,152,2,17,2,,,,,,,,50,,,,0,,,,0,,,,480,,,,0,,,,60,,,,60,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325201703,2,22.3819446563721
3,31,152,2,18,2,,,,,,65,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325201803,2,22.3819446563721
3,31,153,2,1,2,,,,,,120,,0,,240,,0,,0,,0,,0,,0,,180,,360,,30,,40,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,325300103,2,22.3819446563721
3,31,153,2,2,2,,,,,,30,,0,,0,,0,,0,,0,,0,,0,,120,,360,,120,,0,,0,,0,,0,,0,,1,1,1,0,1,0,1,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325300203,2,22.3819446563721
3,31,153,2,3,2,,,,,,120,,0,,0,,0,,0,,0,,720,,0,,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325300303,2,22.3819446563721
3,31,153,2,4,2,,,,,,70,0,,0,60,0,,0,30,0,,0,0,0,,0,0,60,,0,120,0,,0,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,325300403,2,22.3819446563721
3,31,153,2,5,2,,,,,,135,0,0,0,120,90,30,0,30,30,30,0,0,0,0,0,60,120,60,0,30,49,120,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,325300503,2,22.3819446563721
3,31,153,2,6,2,,,,,,60,0,0,40,120,0,40,0,0,0,60,0,0,0,720,0,50,30,180,240,0,0,60,60,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325300603,2,22.3819446563721
3,31,153,2,7,2,,,,,,180,,0,0,60,,30,0,60,,30,0,600,,0,0,60,,120,30,0,,0,30,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,325300703,2,22.3819446563721
3,31,153,2,8,2,,,,,,120,80,0,0,60,30,0,0,0,30,0,30,0,0,0,0,60,60,120,60,0,120,0,120,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,1,0,,,,,,,,0,0,0,,0,0,,,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325300803,2,22.3819446563721
3,31,153,2,9,2,,,,,,180,0,0,0,0,0,0,0,0,0,30,0,600,0,720,0,60,30,120,30,0,30,0,30,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,1,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325300903,2,22.3819446563721
3,31,153,2,10,2,,,,,,120,,0,,0,,0,,0,,0,,0,,0,,60,,120,,0,,0,,30,,30,,120,,360,,1,0,1,1,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,325301003,2,22.3819446563721
3,31,153,2,11,2,,,,,,180,,100,0,0,,0,0,0,,0,0,0,,0,0,30,,120,60,0,,0,60,0,,0,0,0,,0,0,1,0,1,0,1,0,0,0,1,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325301103,2,22.3819446563721
3,31,153,2,12,2,,,,,,120,,0,,0,,0,,0,,0,,0,,0,,60,,120,,0,,0,,60,,30,,60,,180,,1,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325301203,2,22.3819446563721
3,31,153,2,13,2,,,,,,120,,0,,0,,0,,0,,0,,0,,0,,60,,90,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325301303,2,22.3819446563721
3,31,153,2,14,2,,,,,,120,,0,,0,,0,,0,,0,,0,,0,,60,,120,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325301403,2,22.3819446563721
3,31,153,2,15,2,,,,,,120,120,0,,240,0,0,,0,60,30,,420,300,480,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325301503,2,22.3819446563721
3,31,153,2,16,2,,,,,,120,,0,0,600,,0,0,60,,0,0,240,,0,0,60,,0,60,0,,0,0,0,,0,0,0,,0,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,325301603,2,22.3819446563721
3,31,153,2,17,2,,,,,,120,,,,720,,,,0,,,,360,,,,60,,,,30,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0,325301703,2,22.3819446563721
3,31,153,2,18,2,,,,,,,,60,,,,0,,,,0,,,,720,,,,180,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325301803,2,22.3819446563721
3,31,154,2,1,2,,,,,,125,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,1,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,,0,325400103,2,22.3819446563721
3,31,154,2,2,2,,,,,,120,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325400203,2,22.3819446563721
3,31,154,2,3,2,,,,,,65,0,,0,0,30,,30,0,30,,30,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,325400303,2,22.3819446563721
3,31,154,2,4,2,,,,,,,,70,,,,0,,,,0,,,,0,,,,0,,,,60,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325400403,2,22.3819446563721
3,31,154,2,5,2,,,,,,180,0,0,,0,0,0,,0,30,0,,0,0,300,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325400503,2,22.3819446563721
3,31,154,2,6,2,,,,,,140,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325400603,2,22.3819446563721
3,31,154,2,7,2,,,,,,100,,100,,0,,0,,0,,0,,0,,0,,60,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325400703,2,22.3819446563721
3,31,154,2,8,2,,,,,,120,,,,0,,,,0,,,,0,,,,60,,,,120,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325400803,2,22.3819446563721
3,31,154,2,9,2,,,,,,120,,,,60,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325400903,2,22.3819446563721
3,31,154,2,10,2,,,,,,120,,,,0,,,,0,,,,0,,,,60,,,,0,,,,0,,,,0,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325401003,2,22.3819446563721
3,31,154,2,11,2,,,,,,120,,0,,0,,0,,0,,0,,0,,0,,60,,120,,0,,0,,0,,0,,0,,0,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325401103,2,22.3819446563721
3,31,154,2,12,2,,,,,,120,0,0,0,60,60,0,120,0,0,0,0,0,0,0,0,60,45,0,60,0,30,0,45,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325401203,2,22.3819446563721
3,31,154,2,13,2,,,,,,100,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325401303,2,22.3819446563721
3,31,154,2,14,2,,,,,,90,90,0,0,30,30,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,120,0,30,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,325401403,2,22.3819446563721
3,31,154,2,15,2,,,,,,70,,70,,0,,0,,0,,0,,600,,0,,0,,120,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325401503,2,22.3819446563721
3,31,154,2,16,2,,,,,,75,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325401603,2,22.3819446563721
3,31,154,2,17,2,,,,,,90,,85,0,30,,0,0,0,,0,30,0,,0,0,0,,0,0,0,,0,30,0,,60,120,0,,60,120,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,2,2,0,,,,,,0,0,0,,0,1,1,0,,,,,,1,0,0,,0,2,1,1,0,0,0,0,0,0,0,0,,0,325401703,2,22.3819446563721
3,31,154,2,18,2,,,,,,140,0,0,,40,30,0,,0,30,0,,0,0,0,,0,0,0,,120,60,0,,0,0,0,,0,0,0,,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,325401803,2,22.3819446563721
3,31,155,2,1,2,,,,,,65,65,0,,30,0,0,,0,30,30,,0,0,0,,0,0,0,,0,30,30,,0,0,0,,0,0,60,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325500103,2,22.3819446563721
3,31,155,2,2,2,,,,,,75,75,0,0,20,40,0,0,0,30,0,0,0,0,0,0,0,60,60,60,0,30,30,30,0,0,0,0,0,0,0,0,1,1,0,,,,,,0,0,0,,0,2,2,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325500203,2,22.3819446563721
3,31,155,2,3,2,,,,,,80,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,,,,1,1,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325500303,2,22.3819446563721
3,31,155,2,4,2,,,,,,90,,90,0,0,,0,0,0,,30,30,0,,350,0,0,,60,60,0,,40,30,0,,420,0,0,,0,60,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325500403,2,22.3819446563721
3,31,155,2,5,2,,,,,,65,,0,,0,,0,,0,,0,,600,,0,,30,,60,,30,,30,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325500503,2,22.3819446563721
3,31,155,2,6,2,,,,,,130,,,,60,,,,0,,,,350,,,,30,,,,180,,,,0,,,,30,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,325500603,2,22.3819446563721
3,31,155,2,7,2,,,,,,65,,,,0,,,,0,,,,0,,,,60,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,325500703,2,22.3819446563721
3,31,155,2,8,2,,,,,,120,,,0,60,,,0,0,,,0,0,,,0,45,,,90,0,,,30,0,,,0,0,,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325500803,2,22.3819446563721
3,31,155,2,9,2,,,,,,90,,0,,30,,0,,0,,0,,0,,0,,40,,60,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325500903,2,22.3819446563721
3,31,155,2,10,2,,,,,,130,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325501003,2,22.3819446563721
3,31,155,2,11,2,,,,,,95,25,0,,20,60,60,,0,0,0,,0,0,0,,0,60,30,,0,30,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325501103,2,22.3819446563721
3,31,155,2,12,2,,,,,,90,0,,0,10,30,,60,0,0,,0,360,0,,0,45,30,,45,0,30,,45,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,325501203,2,22.3819446563721
3,31,155,2,13,2,,,,,,,,65,,,,0,,,,0,,,,0,,,,360,,,,60,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325501303,2,22.3819446563721
3,31,155,2,14,2,,,,,,70,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,60,0,,,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,325501403,2,22.3819446563721
3,31,155,2,15,2,,,,,,60,,0,0,0,,0,0,0,,0,30,0,,0,0,0,,0,0,60,,0,60,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,325501503,2,22.3819446563721
3,31,155,2,16,2,,,,,,120,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,60,,60,,60,,60,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325501603,2,22.3819446563721
3,31,155,2,17,2,,,,,,125,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,60,,60,,0,,0,,1,0,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,1,0,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,325501703,2,22.3819446563721
3,31,155,2,18,2,,,,,,127,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325501803,2,22.3819446563721
