"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","F11","F12","F13","F14","F15","F16","hhid","camp","ref_weight"
2,25,107,2,13,2,,5,0,,,,,260701302,1,21.6071434020996
2,25,107,2,13,2,,4,0,,,,,260701302,1,21.6071434020996
2,25,107,2,13,2,,6,0,,,,,260701302,1,21.6071434020996
2,25,107,2,13,2,,3,0,,,,,260701302,1,21.6071434020996
2,25,107,2,13,2,,1,0,,,,,260701302,1,21.6071434020996
2,25,107,2,14,2,,5,0,,,,,260701402,1,21.6071434020996
2,25,107,2,14,2,,4,0,,,,,260701402,1,21.6071434020996
2,25,107,2,14,2,,1,0,,,,,260701402,1,21.6071434020996
2,25,107,2,14,2,,2,0,,,,,260701402,1,21.6071434020996
2,25,107,2,14,2,,7,0,,,,,260701402,1,21.6071434020996
2,25,107,2,14,2,,3,0,,,,,260701402,1,21.6071434020996
2,25,107,2,15,2,,4,0,,,,,260701502,1,21.6071434020996
2,25,107,2,15,2,,6,0,,,,,260701502,1,21.6071434020996
2,25,107,2,15,2,,5,0,,,,,260701502,1,21.6071434020996
2,25,107,2,15,2,,1,0,,,,,260701502,1,21.6071434020996
2,25,107,2,15,2,,7,0,,,,,260701502,1,21.6071434020996
2,25,107,2,15,2,,3,0,,,,,260701502,1,21.6071434020996
2,25,107,2,16,2,,1,0,,,,,260701602,1,21.6071434020996
2,25,107,2,16,2,,5,0,,,,,260701602,1,21.6071434020996
2,25,107,2,16,2,,7,0,,,,,260701602,1,21.6071434020996
2,25,107,2,16,2,,6,0,,,,,260701602,1,21.6071434020996
2,25,107,2,16,2,,2,1,1,30,100,95,260701602,1,21.6071434020996
2,25,107,2,16,2,,3,0,,,,,260701602,1,21.6071434020996
2,25,107,2,17,2,,6,0,,,,,260701702,1,21.6071434020996
2,25,107,2,17,2,,4,0,,,,,260701702,1,21.6071434020996
2,25,107,2,17,2,,7,0,,,,,260701702,1,21.6071434020996
2,25,107,2,17,2,,3,0,,,,,260701702,1,21.6071434020996
2,25,107,2,17,2,,1,0,,,,,260701702,1,21.6071434020996
2,25,107,2,17,2,,5,0,,,,,260701702,1,21.6071434020996
2,25,107,2,18,2,,1,0,,,,,260701802,1,21.6071434020996
2,25,107,2,18,2,,6,0,,,,,260701802,1,21.6071434020996
2,25,107,2,18,2,,4,0,,,,,260701802,1,21.6071434020996
2,25,107,2,18,2,,3,0,,,,,260701802,1,21.6071434020996
2,25,107,2,18,2,,2,1,1,7,500,95,260701802,1,21.6071434020996
2,25,107,2,18,2,,7,0,,,,,260701802,1,21.6071434020996
2,25,108,2,1,2,,5,0,,,,,260800102,1,21.6071434020996
2,25,108,2,1,2,,3,0,,,,,260800102,1,21.6071434020996
2,25,108,2,1,2,,4,0,,,,,260800102,1,21.6071434020996
2,25,108,2,1,2,,6,0,,,,,260800102,1,21.6071434020996
2,25,108,2,1,2,,1,0,,,,,260800102,1,21.6071434020996
2,25,108,2,1,2,,2,0,,,,,260800102,1,21.6071434020996
2,25,108,2,2,2,,5,0,,,,,260800202,1,21.6071434020996
2,25,108,2,2,2,,3,0,,,,,260800202,1,21.6071434020996
2,25,108,2,2,2,,6,0,,,,,260800202,1,21.6071434020996
2,25,108,2,2,2,,7,0,,,,,260800202,1,21.6071434020996
2,25,108,2,2,2,,1,0,,,,,260800202,1,21.6071434020996
2,25,108,2,2,2,,2,0,,,,,260800202,1,21.6071434020996
2,25,108,2,3,2,,2,1,1,14,500,95,260800302,1,21.6071434020996
2,25,108,2,3,2,,7,0,,,,,260800302,1,21.6071434020996
2,25,108,2,3,2,,4,0,,,,,260800302,1,21.6071434020996
2,25,108,2,3,2,,5,0,,,,,260800302,1,21.6071434020996
2,25,108,2,3,2,,1,0,,,,,260800302,1,21.6071434020996
2,25,108,2,3,2,,3,0,,,,,260800302,1,21.6071434020996
2,25,108,2,4,2,,6,0,,,,,260800402,1,21.6071434020996
2,25,108,2,4,2,,4,0,,,,,260800402,1,21.6071434020996
2,25,108,2,4,2,,2,0,,,,,260800402,1,21.6071434020996
2,25,108,2,4,2,,1,0,,,,,260800402,1,21.6071434020996
2,25,108,2,4,2,,5,0,,,,,260800402,1,21.6071434020996
2,25,108,2,4,2,,7,0,,,,,260800402,1,21.6071434020996
2,25,108,2,5,2,,1,0,,,,,260800502,1,21.6071434020996
2,25,108,2,5,2,,3,0,,,,,260800502,1,21.6071434020996
2,25,108,2,5,2,,6,0,,,,,260800502,1,21.6071434020996
2,25,108,2,5,2,,4,0,,,,,260800502,1,21.6071434020996
2,25,108,2,5,2,,5,0,,,,,260800502,1,21.6071434020996
2,25,108,2,5,2,,2,1,1,30,1000,100,260800502,1,21.6071434020996
2,25,108,2,6,2,,6,0,,,,,260800602,1,21.6071434020996
2,25,108,2,6,2,,1,0,,,,,260800602,1,21.6071434020996
2,25,108,2,6,2,,7,0,,,,,260800602,1,21.6071434020996
2,25,108,2,6,2,,5,0,,,,,260800602,1,21.6071434020996
2,25,108,2,6,2,,2,0,,,,,260800602,1,21.6071434020996
2,25,108,2,6,2,,3,0,,,,,260800602,1,21.6071434020996
2,25,108,2,8,2,,3,0,,,,,260800802,1,21.6071434020996
2,25,108,2,8,2,,1,0,,,,,260800802,1,21.6071434020996
2,25,108,2,8,2,,7,0,,,,,260800802,1,21.6071434020996
2,25,108,2,8,2,,6,0,,,,,260800802,1,21.6071434020996
2,25,108,2,8,2,,5,0,,,,,260800802,1,21.6071434020996
2,25,108,2,8,2,,2,0,,,,,260800802,1,21.6071434020996
2,25,108,2,9,2,,5,0,,,,,260800902,1,21.6071434020996
2,25,108,2,9,2,,4,0,,,,,260800902,1,21.6071434020996
2,25,108,2,9,2,,6,0,,,,,260800902,1,21.6071434020996
2,25,108,2,9,2,,1,0,,,,,260800902,1,21.6071434020996
2,25,108,2,9,2,,3,0,,,,,260800902,1,21.6071434020996
2,25,108,2,9,2,,7,0,,,,,260800902,1,21.6071434020996
2,25,108,2,11,2,,6,0,,,,,260801102,1,21.6071434020996
2,25,108,2,11,2,,1,0,,,,,260801102,1,21.6071434020996
2,25,108,2,11,2,,2,0,,,,,260801102,1,21.6071434020996
2,25,108,2,11,2,,3,0,,,,,260801102,1,21.6071434020996
2,25,108,2,11,2,,5,0,,,,,260801102,1,21.6071434020996
2,25,108,2,11,2,,7,0,,,,,260801102,1,21.6071434020996
2,25,108,2,12,2,,3,0,,,,,260801202,1,21.6071434020996
2,25,108,2,12,2,,6,0,,,,,260801202,1,21.6071434020996
2,25,108,2,12,2,,4,0,,,,,260801202,1,21.6071434020996
2,25,108,2,12,2,,5,0,,,,,260801202,1,21.6071434020996
2,25,108,2,12,2,,2,0,,,,,260801202,1,21.6071434020996
2,25,108,2,12,2,,7,0,,,,,260801202,1,21.6071434020996
2,25,108,2,13,2,,1,0,,,,,260801302,1,21.6071434020996
2,25,108,2,13,2,,7,0,,,,,260801302,1,21.6071434020996
2,25,108,2,13,2,,2,0,,,,,260801302,1,21.6071434020996
2,25,108,2,13,2,,5,0,,,,,260801302,1,21.6071434020996
2,25,108,2,13,2,,6,0,,,,,260801302,1,21.6071434020996
2,25,108,2,13,2,,3,0,,,,,260801302,1,21.6071434020996
2,25,108,2,14,2,,1,0,,,,,260801402,1,21.6071434020996
2,25,108,2,14,2,,3,0,,,,,260801402,1,21.6071434020996
2,25,108,2,14,2,,2,1,2,30,200,90,260801402,1,21.6071434020996
2,25,108,2,14,2,,7,0,,,,,260801402,1,21.6071434020996
2,25,108,2,14,2,,4,0,,,,,260801402,1,21.6071434020996
2,25,108,2,14,2,,6,0,,,,,260801402,1,21.6071434020996
2,25,108,2,15,2,,5,0,,,,,260801502,1,21.6071434020996
2,25,108,2,15,2,,6,0,,,,,260801502,1,21.6071434020996
2,25,108,2,15,2,,2,0,,,,,260801502,1,21.6071434020996
2,25,108,2,15,2,,7,0,,,,,260801502,1,21.6071434020996
2,25,108,2,15,2,,4,0,,,,,260801502,1,21.6071434020996
2,25,108,2,15,2,,3,0,,,,,260801502,1,21.6071434020996
2,25,108,2,16,2,,5,0,,,,,260801602,1,21.6071434020996
2,25,108,2,16,2,,2,0,,,,,260801602,1,21.6071434020996
2,25,108,2,16,2,,1,0,,,,,260801602,1,21.6071434020996
2,25,108,2,16,2,,4,0,,,,,260801602,1,21.6071434020996
2,25,108,2,16,2,,3,0,,,,,260801602,1,21.6071434020996
2,25,108,2,16,2,,7,0,,,,,260801602,1,21.6071434020996
2,25,108,2,18,2,,5,0,,,,,260801802,1,21.6071434020996
2,25,108,2,18,2,,3,0,,,,,260801802,1,21.6071434020996
2,25,108,2,18,2,,2,0,,,,,260801802,1,21.6071434020996
2,25,108,2,18,2,,6,0,,,,,260801802,1,21.6071434020996
2,25,108,2,18,2,,4,0,,,,,260801802,1,21.6071434020996
2,25,108,2,18,2,,1,0,,,,,260801802,1,21.6071434020996
2,25,109,2,1,2,,4,0,,,,,260900102,1,21.6071434020996
2,25,109,2,1,2,,3,0,,,,,260900102,1,21.6071434020996
2,25,109,2,1,2,,5,0,,,,,260900102,1,21.6071434020996
2,25,109,2,1,2,,2,1,1,30,1000,100,260900102,1,21.6071434020996
2,25,109,2,1,2,,1,0,,,,,260900102,1,21.6071434020996
2,25,109,2,1,2,,7,0,,,,,260900102,1,21.6071434020996
2,25,109,2,2,2,,7,0,,,,,260900202,1,21.6071434020996
2,25,109,2,2,2,,5,0,,,,,260900202,1,21.6071434020996
2,25,109,2,2,2,,4,0,,,,,260900202,1,21.6071434020996
2,25,109,2,2,2,,3,0,,,,,260900202,1,21.6071434020996
2,25,109,2,2,2,,2,0,,,,,260900202,1,21.6071434020996
2,25,109,2,2,2,,1,0,,,,,260900202,1,21.6071434020996
2,25,109,2,3,2,,7,0,,,,,260900302,1,21.6071434020996
2,25,109,2,3,2,,4,0,,,,,260900302,1,21.6071434020996
2,25,109,2,3,2,,1,0,,,,,260900302,1,21.6071434020996
2,25,109,2,3,2,,5,0,,,,,260900302,1,21.6071434020996
2,25,109,2,3,2,,6,0,,,,,260900302,1,21.6071434020996
2,25,109,2,3,2,,3,0,,,,,260900302,1,21.6071434020996
2,25,109,2,4,2,,1,0,,,,,260900402,1,21.6071434020996
2,25,109,2,4,2,,2,1,1,7,500,100,260900402,1,21.6071434020996
2,25,109,2,4,2,,7,0,,,,,260900402,1,21.6071434020996
2,25,109,2,4,2,,5,0,,,,,260900402,1,21.6071434020996
2,25,109,2,4,2,,4,0,,,,,260900402,1,21.6071434020996
2,25,109,2,4,2,,6,0,,,,,260900402,1,21.6071434020996
2,25,109,2,5,2,,7,0,,,,,260900502,1,21.6071434020996
2,25,109,2,5,2,,4,0,,,,,260900502,1,21.6071434020996
2,25,109,2,5,2,,5,0,,,,,260900502,1,21.6071434020996
2,25,109,2,5,2,,1,0,,,,,260900502,1,21.6071434020996
2,25,109,2,5,2,,3,0,,,,,260900502,1,21.6071434020996
2,25,109,2,5,2,,2,0,,,,,260900502,1,21.6071434020996
2,25,109,2,6,2,,1,0,,,,,260900602,1,21.6071434020996
2,25,109,2,6,2,,5,0,,,,,260900602,1,21.6071434020996
2,25,109,2,6,2,,7,0,,,,,260900602,1,21.6071434020996
2,25,109,2,6,2,,2,0,,,,,260900602,1,21.6071434020996
2,25,109,2,6,2,,6,0,,,,,260900602,1,21.6071434020996
2,25,109,2,6,2,,3,0,,,,,260900602,1,21.6071434020996
2,25,109,2,7,2,,7,0,,,,,260900702,1,21.6071434020996
2,25,109,2,7,2,,5,0,,,,,260900702,1,21.6071434020996
2,25,109,2,7,2,,2,1,2,14,1000,90,260900702,1,21.6071434020996
2,25,109,2,7,2,,4,0,,,,,260900702,1,21.6071434020996
2,25,109,2,7,2,,1,0,,,,,260900702,1,21.6071434020996
2,25,109,2,7,2,,3,0,,,,,260900702,1,21.6071434020996
2,25,109,2,8,2,,7,0,,,,,260900802,1,21.6071434020996
2,25,109,2,8,2,,3,0,,,,,260900802,1,21.6071434020996
2,25,109,2,8,2,,2,1,1,7,500,95,260900802,1,21.6071434020996
2,25,109,2,8,2,,5,0,,,,,260900802,1,21.6071434020996
2,25,109,2,8,2,,6,0,,,,,260900802,1,21.6071434020996
2,25,109,2,8,2,,1,0,,,,,260900802,1,21.6071434020996
2,25,109,2,9,2,,4,0,,,,,260900902,1,21.6071434020996
2,25,109,2,9,2,,7,0,,,,,260900902,1,21.6071434020996
2,25,109,2,9,2,,3,0,,,,,260900902,1,21.6071434020996
2,25,109,2,9,2,,1,0,,,,,260900902,1,21.6071434020996
2,25,109,2,9,2,,6,0,,,,,260900902,1,21.6071434020996
2,25,109,2,9,2,,2,1,2,14,1000,100,260900902,1,21.6071434020996
2,25,109,2,10,2,,5,0,,,,,260901002,1,21.6071434020996
2,25,109,2,10,2,,4,0,,,,,260901002,1,21.6071434020996
2,25,109,2,10,2,,7,0,,,,,260901002,1,21.6071434020996
2,25,109,2,10,2,,2,0,,,,,260901002,1,21.6071434020996
2,25,109,2,10,2,,6,0,,,,,260901002,1,21.6071434020996
2,25,109,2,10,2,,3,0,,,,,260901002,1,21.6071434020996
2,25,109,2,11,2,,1,0,,,,,260901102,1,21.6071434020996
2,25,109,2,11,2,,3,0,,,,,260901102,1,21.6071434020996
2,25,109,2,11,2,,4,0,,,,,260901102,1,21.6071434020996
2,25,109,2,11,2,,5,0,,,,,260901102,1,21.6071434020996
2,25,109,2,11,2,,6,0,,,,,260901102,1,21.6071434020996
2,25,109,2,11,2,,7,0,,,,,260901102,1,21.6071434020996
2,25,109,2,12,2,,4,0,,,,,260901202,1,21.6071434020996
2,25,109,2,12,2,,7,0,,,,,260901202,1,21.6071434020996
2,25,109,2,12,2,,1,0,,,,,260901202,1,21.6071434020996
2,25,109,2,12,2,,5,0,,,,,260901202,1,21.6071434020996
2,25,109,2,12,2,,2,0,,,,,260901202,1,21.6071434020996
2,25,109,2,12,2,,6,0,,,,,260901202,1,21.6071434020996
2,25,109,2,13,2,,6,0,,,,,260901302,1,21.6071434020996
2,25,109,2,13,2,,4,0,,,,,260901302,1,21.6071434020996
2,25,109,2,13,2,,5,0,,,,,260901302,1,21.6071434020996
2,25,109,2,13,2,,1,0,,,,,260901302,1,21.6071434020996
2,25,109,2,13,2,,2,0,,,,,260901302,1,21.6071434020996
2,25,109,2,13,2,,7,0,,,,,260901302,1,21.6071434020996
2,25,109,2,14,2,,5,0,,,,,260901402,1,21.6071434020996
2,25,109,2,14,2,,6,0,,,,,260901402,1,21.6071434020996
2,25,109,2,14,2,,3,0,,,,,260901402,1,21.6071434020996
2,25,109,2,14,2,,7,0,,,,,260901402,1,21.6071434020996
2,25,109,2,14,2,,2,0,,,,,260901402,1,21.6071434020996
2,25,109,2,14,2,,1,0,,,,,260901402,1,21.6071434020996
2,25,109,2,15,2,,3,0,,,,,260901502,1,21.6071434020996
2,25,109,2,15,2,,7,0,,,,,260901502,1,21.6071434020996
2,25,109,2,15,2,,4,0,,,,,260901502,1,21.6071434020996
2,25,109,2,15,2,,1,0,,,,,260901502,1,21.6071434020996
2,25,109,2,15,2,,2,0,,,,,260901502,1,21.6071434020996
2,25,109,2,15,2,,6,0,,,,,260901502,1,21.6071434020996
2,25,109,2,16,2,,7,0,,,,,260901602,1,21.6071434020996
2,25,109,2,16,2,,4,0,,,,,260901602,1,21.6071434020996
2,25,109,2,16,2,,3,0,,,,,260901602,1,21.6071434020996
2,25,109,2,16,2,,2,0,,,,,260901602,1,21.6071434020996
2,25,109,2,16,2,,1,0,,,,,260901602,1,21.6071434020996
2,25,109,2,16,2,,5,0,,,,,260901602,1,21.6071434020996
2,25,109,2,17,2,,1,0,,,,,260901702,1,21.6071434020996
2,25,109,2,17,2,,6,0,,,,,260901702,1,21.6071434020996
2,25,109,2,17,2,,5,0,,,,,260901702,1,21.6071434020996
2,25,109,2,17,2,,7,0,,,,,260901702,1,21.6071434020996
2,25,109,2,17,2,,3,0,,,,,260901702,1,21.6071434020996
2,25,109,2,17,2,,2,0,,,,,260901702,1,21.6071434020996
2,25,109,2,18,2,,7,0,,,,,260901802,1,21.6071434020996
2,25,109,2,18,2,,4,0,,,,,260901802,1,21.6071434020996
2,25,109,2,18,2,,5,0,,,,,260901802,1,21.6071434020996
2,25,109,2,18,2,,6,0,,,,,260901802,1,21.6071434020996
2,25,109,2,18,2,,1,0,,,,,260901802,1,21.6071434020996
2,25,109,2,18,2,,2,0,,,,,260901802,1,21.6071434020996
2,25,110,2,1,2,,1,0,,,,,261000102,1,21.6071434020996
2,25,110,2,1,2,,3,0,,,,,261000102,1,21.6071434020996
2,25,110,2,1,2,,5,0,,,,,261000102,1,21.6071434020996
2,25,110,2,1,2,,4,0,,,,,261000102,1,21.6071434020996
2,25,110,2,1,2,,2,1,2,7,1000,90,261000102,1,21.6071434020996
2,25,110,2,1,2,,6,0,,,,,261000102,1,21.6071434020996
2,25,110,2,2,2,,5,0,,,,,261000202,1,21.6071434020996
2,25,110,2,2,2,,4,0,,,,,261000202,1,21.6071434020996
2,25,110,2,2,2,,1,0,,,,,261000202,1,21.6071434020996
2,25,110,2,2,2,,3,0,,,,,261000202,1,21.6071434020996
2,25,110,2,2,2,,6,0,,,,,261000202,1,21.6071434020996
2,25,110,2,2,2,,2,1,1,30,500,95,261000202,1,21.6071434020996
2,25,110,2,3,2,,6,0,,,,,261000302,1,21.6071434020996
2,25,110,2,3,2,,1,0,,,,,261000302,1,21.6071434020996
2,25,110,2,3,2,,7,0,,,,,261000302,1,21.6071434020996
2,25,110,2,3,2,,2,0,,,,,261000302,1,21.6071434020996
2,25,110,2,3,2,,4,0,,,,,261000302,1,21.6071434020996
2,25,110,2,3,2,,3,0,,,,,261000302,1,21.6071434020996
2,25,110,2,4,2,,6,0,,,,,261000402,1,21.6071434020996
2,25,110,2,4,2,,4,0,,,,,261000402,1,21.6071434020996
2,25,110,2,4,2,,1,0,,,,,261000402,1,21.6071434020996
2,25,110,2,4,2,,3,0,,,,,261000402,1,21.6071434020996
2,25,110,2,4,2,,7,0,,,,,261000402,1,21.6071434020996
2,25,110,2,4,2,,5,0,,,,,261000402,1,21.6071434020996
2,25,110,2,5,2,,3,0,,,,,261000502,1,21.6071434020996
2,25,110,2,5,2,,4,0,,,,,261000502,1,21.6071434020996
2,25,110,2,5,2,,5,0,,,,,261000502,1,21.6071434020996
2,25,110,2,5,2,,6,0,,,,,261000502,1,21.6071434020996
2,25,110,2,5,2,,2,0,,,,,261000502,1,21.6071434020996
2,25,110,2,5,2,,7,0,,,,,261000502,1,21.6071434020996
2,25,110,2,6,2,,2,1,1,14,500,95,261000602,1,21.6071434020996
2,25,110,2,6,2,,6,0,,,,,261000602,1,21.6071434020996
2,25,110,2,6,2,,1,0,,,,,261000602,1,21.6071434020996
2,25,110,2,6,2,,3,0,,,,,261000602,1,21.6071434020996
2,25,110,2,6,2,,7,0,,,,,261000602,1,21.6071434020996
2,25,110,2,6,2,,4,0,,,,,261000602,1,21.6071434020996
2,25,110,2,7,2,,4,0,,,,,261000702,1,21.6071434020996
2,25,110,2,7,2,,7,0,,,,,261000702,1,21.6071434020996
2,25,110,2,7,2,,2,0,,,,,261000702,1,21.6071434020996
2,25,110,2,7,2,,3,0,,,,,261000702,1,21.6071434020996
2,25,110,2,7,2,,5,0,,,,,261000702,1,21.6071434020996
2,25,110,2,7,2,,6,0,,,,,261000702,1,21.6071434020996
2,25,110,2,8,2,,2,0,,,,,261000802,1,21.6071434020996
2,25,110,2,8,2,,3,0,,,,,261000802,1,21.6071434020996
2,25,110,2,8,2,,6,0,,,,,261000802,1,21.6071434020996
2,25,110,2,8,2,,7,0,,,,,261000802,1,21.6071434020996
2,25,110,2,8,2,,5,0,,,,,261000802,1,21.6071434020996
2,25,110,2,8,2,,4,0,,,,,261000802,1,21.6071434020996
2,25,110,2,9,2,,5,0,,,,,261000902,1,21.6071434020996
2,25,110,2,9,2,,7,0,,,,,261000902,1,21.6071434020996
2,25,110,2,9,2,,2,1,2,14,1000,90,261000902,1,21.6071434020996
2,25,110,2,9,2,,4,0,,,,,261000902,1,21.6071434020996
2,25,110,2,9,2,,6,0,,,,,261000902,1,21.6071434020996
2,25,110,2,9,2,,1,0,,,,,261000902,1,21.6071434020996
2,25,110,2,10,2,,3,0,,,,,261001002,1,21.6071434020996
2,25,110,2,10,2,,1,0,,,,,261001002,1,21.6071434020996
2,25,110,2,10,2,,6,0,,,,,261001002,1,21.6071434020996
2,25,110,2,10,2,,5,0,,,,,261001002,1,21.6071434020996
2,25,110,2,10,2,,2,0,,,,,261001002,1,21.6071434020996
2,25,110,2,10,2,,4,0,,,,,261001002,1,21.6071434020996
2,25,110,2,11,2,,4,0,,,,,261001102,1,21.6071434020996
2,25,110,2,11,2,,7,0,,,,,261001102,1,21.6071434020996
2,25,110,2,11,2,,3,0,,,,,261001102,1,21.6071434020996
2,25,110,2,11,2,,1,0,,,,,261001102,1,21.6071434020996
2,25,110,2,11,2,,5,0,,,,,261001102,1,21.6071434020996
2,25,110,2,11,2,,6,0,,,,,261001102,1,21.6071434020996
2,25,110,2,12,2,,2,0,,,,,261001202,1,21.6071434020996
2,25,110,2,12,2,,4,0,,,,,261001202,1,21.6071434020996
2,25,110,2,12,2,,3,0,,,,,261001202,1,21.6071434020996
2,25,110,2,12,2,,1,0,,,,,261001202,1,21.6071434020996
2,25,110,2,12,2,,6,0,,,,,261001202,1,21.6071434020996
2,25,110,2,12,2,,7,0,,,,,261001202,1,21.6071434020996
2,25,110,2,13,2,,4,0,,,,,261001302,1,21.6071434020996
2,25,110,2,13,2,,6,0,,,,,261001302,1,21.6071434020996
2,25,110,2,13,2,,3,0,,,,,261001302,1,21.6071434020996
2,25,110,2,13,2,,7,0,,,,,261001302,1,21.6071434020996
2,25,110,2,13,2,,1,0,,,,,261001302,1,21.6071434020996
2,25,110,2,13,2,,2,1,1,7,1000,85,261001302,1,21.6071434020996
2,25,110,2,14,2,,1,0,,,,,261001402,1,21.6071434020996
2,25,110,2,14,2,,2,1,2,30,1000,100,261001402,1,21.6071434020996
2,25,110,2,14,2,,5,0,,,,,261001402,1,21.6071434020996
2,25,110,2,14,2,,7,0,,,,,261001402,1,21.6071434020996
2,25,110,2,14,2,,4,0,,,,,261001402,1,21.6071434020996
2,25,110,2,14,2,,6,0,,,,,261001402,1,21.6071434020996
2,25,110,2,15,2,,4,0,,,,,261001502,1,21.6071434020996
2,25,110,2,15,2,,6,0,,,,,261001502,1,21.6071434020996
2,25,110,2,15,2,,2,1,1,7,1000,85,261001502,1,21.6071434020996
2,25,110,2,15,2,,5,0,,,,,261001502,1,21.6071434020996
2,25,110,2,15,2,,3,0,,,,,261001502,1,21.6071434020996
2,25,110,2,15,2,,7,0,,,,,261001502,1,21.6071434020996
2,25,110,2,16,2,,7,0,,,,,261001602,1,21.6071434020996
2,25,110,2,16,2,,4,0,,,,,261001602,1,21.6071434020996
2,25,110,2,16,2,,6,0,,,,,261001602,1,21.6071434020996
2,25,110,2,16,2,,3,0,,,,,261001602,1,21.6071434020996
2,25,110,2,16,2,,2,1,3,14,200,80,261001602,1,21.6071434020996
2,25,110,2,16,2,,1,0,,,,,261001602,1,21.6071434020996
2,25,110,2,17,2,,1,0,,,,,261001702,1,21.6071434020996
2,25,110,2,17,2,,4,0,,,,,261001702,1,21.6071434020996
2,25,110,2,17,2,,6,0,,,,,261001702,1,21.6071434020996
2,25,110,2,17,2,,5,0,,,,,261001702,1,21.6071434020996
2,25,110,2,17,2,,3,0,,,,,261001702,1,21.6071434020996
2,25,110,2,17,2,,2,0,,,,,261001702,1,21.6071434020996
2,25,110,2,18,2,,4,0,,,,,261001802,1,21.6071434020996
2,25,110,2,18,2,,1,0,,,,,261001802,1,21.6071434020996
2,25,110,2,18,2,,6,0,,,,,261001802,1,21.6071434020996
2,25,110,2,18,2,,7,0,,,,,261001802,1,21.6071434020996
2,25,110,2,18,2,,5,0,,,,,261001802,1,21.6071434020996
2,25,110,2,18,2,,3,0,,,,,261001802,1,21.6071434020996
2,25,111,2,1,2,,7,0,,,,,261100102,1,21.6071434020996
2,25,111,2,1,2,,2,1,2,30,1000,95,261100102,1,21.6071434020996
2,25,111,2,1,2,,5,0,,,,,261100102,1,21.6071434020996
2,25,111,2,1,2,,6,0,,,,,261100102,1,21.6071434020996
2,25,111,2,1,2,,3,0,,,,,261100102,1,21.6071434020996
2,25,111,2,1,2,,4,0,,,,,261100102,1,21.6071434020996
2,25,111,2,2,2,,2,0,,,,,261100202,1,21.6071434020996
2,25,111,2,2,2,,4,0,,,,,261100202,1,21.6071434020996
2,25,111,2,2,2,,5,0,,,,,261100202,1,21.6071434020996
2,25,111,2,2,2,,1,0,,,,,261100202,1,21.6071434020996
2,25,111,2,2,2,,6,0,,,,,261100202,1,21.6071434020996
2,25,111,2,2,2,,7,0,,,,,261100202,1,21.6071434020996
2,25,111,2,3,2,,1,0,,,,,261100302,1,21.6071434020996
2,25,111,2,3,2,,5,0,,,,,261100302,1,21.6071434020996
2,25,111,2,3,2,,4,0,,,,,261100302,1,21.6071434020996
2,25,111,2,3,2,,3,0,,,,,261100302,1,21.6071434020996
2,25,111,2,3,2,,2,0,,,,,261100302,1,21.6071434020996
2,25,111,2,3,2,,6,0,,,,,261100302,1,21.6071434020996
2,25,111,2,4,2,,6,0,,,,,261100402,1,21.6071434020996
2,25,111,2,4,2,,7,0,,,,,261100402,1,21.6071434020996
2,25,111,2,4,2,,5,0,,,,,261100402,1,21.6071434020996
2,25,111,2,4,2,,4,0,,,,,261100402,1,21.6071434020996
2,25,111,2,4,2,,2,1,1,14,1000,100,261100402,1,21.6071434020996
2,25,111,2,4,2,,3,0,,,,,261100402,1,21.6071434020996
2,25,111,2,5,2,,7,0,,,,,261100502,1,21.6071434020996
2,25,111,2,5,2,,1,0,,,,,261100502,1,21.6071434020996
2,25,111,2,5,2,,4,0,,,,,261100502,1,21.6071434020996
2,25,111,2,5,2,,5,0,,,,,261100502,1,21.6071434020996
2,25,111,2,5,2,,6,0,,,,,261100502,1,21.6071434020996
2,25,111,2,5,2,,3,0,,,,,261100502,1,21.6071434020996
2,25,111,2,6,2,,2,1,3,30,500,90,261100602,1,21.6071434020996
2,25,111,2,6,2,,1,0,,,,,261100602,1,21.6071434020996
2,25,111,2,6,2,,3,0,,,,,261100602,1,21.6071434020996
2,25,111,2,6,2,,4,0,,,,,261100602,1,21.6071434020996
2,25,111,2,6,2,,7,0,,,,,261100602,1,21.6071434020996
2,25,111,2,6,2,,6,0,,,,,261100602,1,21.6071434020996
2,25,111,2,7,2,,3,0,,,,,261100702,1,21.6071434020996
2,25,111,2,7,2,,4,0,,,,,261100702,1,21.6071434020996
2,25,111,2,7,2,,1,0,,,,,261100702,1,21.6071434020996
2,25,111,2,7,2,,6,0,,,,,261100702,1,21.6071434020996
2,25,111,2,7,2,,2,0,,,,,261100702,1,21.6071434020996
2,25,111,2,7,2,,7,0,,,,,261100702,1,21.6071434020996
2,25,111,2,8,2,,4,0,,,,,261100802,1,21.6071434020996
2,25,111,2,8,2,,2,1,3,30,100,85,261100802,1,21.6071434020996
2,25,111,2,8,2,,7,0,,,,,261100802,1,21.6071434020996
2,25,111,2,8,2,,3,0,,,,,261100802,1,21.6071434020996
2,25,111,2,8,2,,5,0,,,,,261100802,1,21.6071434020996
2,25,111,2,8,2,,6,0,,,,,261100802,1,21.6071434020996
2,25,111,2,9,2,,1,0,,,,,261100902,1,21.6071434020996
2,25,111,2,9,2,,2,1,2,14,1000,95,261100902,1,21.6071434020996
2,25,111,2,9,2,,7,0,,,,,261100902,1,21.6071434020996
2,25,111,2,9,2,,3,0,,,,,261100902,1,21.6071434020996
2,25,111,2,9,2,,6,0,,,,,261100902,1,21.6071434020996
