"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","M01_01","M01_02","M01_03","M01_04","M01_05","M01_06","M01_07","M01_08","M01_09","M01_10","M01_11","M01_12","M01_OTHER","M02_01","M02_02","M02_03","M02_04","M02_OTHER","M03","M04","M04_OTHER","N01","N02","N11_01","N11_02","N11_03","N11_04","N11_05","N11_06","N11_07","N11_08","N11_09","N11_10","N11_11","N11_13","N11_14","N11_15","N11_16","N11_17","N11_18","N11_20","N11_21","N11_22","N11_23","N11_24","N11_26","N11_27","N11_28","N11_29","N11_30","N11_31","N11_32","N11_33","N11_34","N11_35","N11_37","hhid","camp","ref_weight"
1,11,6,1,12,1,504.2603,1,,1,1,,,,,,,,," ",1,,,,,2,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",110601201,,
1,11,6,1,13,1,504.2603,,1,,,,,,,,,,," ",,,1,,,2,2," ","01",2," "," ","0102"," "," "," ","01","01"," ","01"," ","0102"," ","02"," "," "," "," "," "," "," "," ","01"," ","0102"," ","02"," "," "," "," "," "," ",110601301,,
1,11,6,1,14,1,504.2603,,1,,,,,,,,,,," ",,,,555,13,2,2," ","02",2," "," ","0102"," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," ","01"," "," "," "," "," ",110601401,,
1,11,6,1,15,1,504.2603,1,,1,,,,,,,,,," ",1,,,,,1,2," ","01",2,"01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",110601501,,
1,11,6,1,16,1,504.2603,1,,,1,,1,,,,,,," ",1,,,,,3,2," ","02",4," "," ","0102"," ","0102"," "," "," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," "," "," "," "," "," "," ",110601601,,
1,11,6,1,17,1,504.2603,1,,,,,,,,,,1,," ",1,,,,,1,4," ","02",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," ",110601701,,
1,11,6,1,18,1,504.2603,1,,,,,,,,,,,," ",,,1,,,1,2," ","01",2," "," ","01"," "," "," ","01"," "," ","01"," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," ","01"," "," "," "," ",110601801,,
1,11,7,1,1,1,191.7855,,1,,,,,,,,,,," ",,,,555,4,1,2," ","01",2," "," ","01"," "," "," ","01"," "," ","01","01","01"," "," "," "," "," "," "," "," "," "," ","02","01","01","01"," ","01"," "," "," "," "," ",110700101,,
1,11,7,1,2,1,191.7855,1,,,,,1,,,,,,," ",1,,,,,1,2," ","02",2," "," ","0102"," "," "," ","01"," "," ","01"," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","0102","01020304050607"," ","0102"," ","01"," "," "," ",110700201,,
1,11,7,1,3,1,191.7855,,1,,,,,,,,,,," ",,,,555,4,2,2," ","02",2," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102","01"," ","01"," "," "," "," "," ",110700301,,
1,11,7,1,4,1,191.7855,,1,,,,,,,,,,," ",,,,555,4,1,2," ","02",3," "," ","0102"," "," "," ","01","01"," "," "," ","01"," "," "," "," "," "," "," "," "," "," ","0102"," ","0102"," "," ","01"," ","01"," "," "," ",110700401,,
1,11,7,1,5,1,191.7855,1,,,,,,,,,,,," ",1,,,,,2,2," ","01",2," "," ","01"," "," "," ","01"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," ","01"," "," "," "," ",110700501,,
1,11,7,1,6,1,191.7855,1,,1,1,,,,,,,,," ",1,,,,,1,3," ","01",2," "," ","01"," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," ","01"," ","01"," "," "," "," "," "," "," "," ",110700601,,
1,11,7,1,7,1,191.7855,,,,,,,,1,,,,," ",,,1,,,3,2," ","02",2," ","0102","0102"," "," "," ","01"," "," ","0102"," ","0102","0102","0102","0102"," ","02"," "," "," "," "," ","0102"," ","0102","0102"," "," ","01","0102"," "," "," ",110700701,,
1,11,7,1,8,1,191.7855,1,,,,,1,,,,,,," ",1,,,,,2,2," ","01",1," "," ","01"," "," "," ","01"," "," ","01"," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," ","01"," "," "," "," ",110700801,,
1,11,7,1,9,1,191.7855,1,,,,,,,,,,,," ",1,,,,,3,2," ","01",2," "," ","01"," "," "," ","01"," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," ","01"," "," "," "," "," ",110700901,,
1,11,7,1,10,1,191.7855,,1,,,,,,,,,,," ",,,,555,18,1,2," ","01",2," "," ","01"," "," "," ","01"," "," ","01"," ","01","01","01","01"," "," "," "," "," "," "," "," "," ","01","01"," ","01"," "," "," "," "," ",110701001,,
1,11,7,1,11,1,191.7855,,,1,1,,,,,,,,," ",,,1,,,2,2," ","01",2," "," ","01"," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",110701101,,
1,11,7,1,12,1,191.7855,,1,,,,,,,,,,," ",,,1,,,1,2," ","02",2," "," ","01"," ","01"," "," ","02"," "," "," ","02"," ","02"," "," "," "," "," "," "," "," "," "," ","01","01"," ","02"," "," "," "," "," ",110701201,,
1,11,7,1,13,1,191.7855,1,,1,,,,,,,,,," ",1,,1,,,3,2," ","01",2," "," ","01"," "," "," "," "," "," ","01"," ","01"," "," "," "," "," "," "," "," "," "," ","01","01","01","010203"," "," "," "," "," "," "," ",110701301,,
1,11,7,1,14,1,191.7855,1,,1,1,,,,,,,,," ",1,,,,,2,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",110701401,,
1,11,7,1,15,1,191.7855,1,,,,,,,,,,1,," ",1,,,,,1,3," ","02",1,"0102","01"," "," "," "," "," ","01"," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," ","01"," "," "," "," "," ",110701501,,
1,11,7,1,16,1,191.7855,,,1,1,,,,,,,,," ",,,1,,,4,2," ","01",2," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",110701601,,
1,11,7,1,17,1,191.7855,1,,,,,,,,,,,," ",1,,,,,1,2," ","01",2," "," ","01"," "," "," ","01"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," ","01"," ","01"," "," "," "," "," "," "," "," ",110701701,,
1,11,7,1,18,1,191.7855,,,,1,,,,,,,,," ",,,1,,,1,2," ","02",1," "," ","0102"," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," ","01"," "," "," "," "," ",110701801,,
1,11,8,1,1,1,709.7715,1,,,1,,,,,,,,," ",1,,,,,3,2," ","02",2," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," ","01"," "," "," "," "," ",110800101,,
1,11,8,1,2,1,709.7715,1,,,1,,,,,,,,," ",1,,,,,1,2," ","02",1," "," ","0102"," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," ","01"," "," "," "," "," ",110800201,,
1,11,8,1,3,1,709.7715,1,,,,,,,,,,,," ",1,,,,,2,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," ","01"," "," "," "," "," ",110800301,,
1,11,8,1,4,1,709.7715,1,,,,,,,,,,,," ",,,1,,,1,2," ","02",2," "," ","0102"," "," "," "," "," "," ","01"," ","01"," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," "," "," ","01"," "," "," "," ",110800401,,
1,11,8,1,5,1,709.7715,1,,,,,,,,,,,," ",1,,1,,,2,2," ","01",2," "," ","01"," "," "," ","0203"," "," ","01"," ","01"," ","01"," "," "," "," "," "," "," "," ","01","01","01"," "," "," ","010203","010203"," "," "," ",110800501,,
1,11,8,1,6,1,709.7715,,1,,,,,,,,,,," ",,,1,,,2,2," ","02",2," "," ","0102"," "," "," "," "," "," ","0102"," "," "," ","0102"," "," "," "," "," "," "," "," "," "," ","0102"," "," "," ","0102"," "," "," "," ",110800601,,
1,11,8,1,7,1,709.7715,1,,1,,,,,,,,,," ",,,1,,,4,2," ","01",2," "," ","01"," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," "," ",110800701,,
1,11,8,1,8,1,709.7715,1,,,1,,,,,,,,," ",1,,,,,1,2," ","01",2," "," ","0102"," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," ","01"," ","0102","01"," ","01"," "," "," "," "," ",110800801,,
1,11,8,1,9,1,709.7715,1,,,1,,,,,,,,," ",1,,,,,2,2," ","02",2," "," ","0102"," "," "," ","0102"," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," ","0102"," "," "," "," ",110800901,,
1,11,8,1,10,1,709.7715,1,,1,1,,,,,,,,," ",1,,,,,2,2," ","01",2," "," ","01"," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," ","01","01"," "," "," ","01"," "," "," ",110801001,,
1,11,8,1,11,1,709.7715,1,,,,,,,,,,,," ",1,,,,,2,2," ","03",2,"01"," "," ","01","03"," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," ","01"," ","01","01"," ","01"," ","01"," "," "," ",110801101,,
1,11,8,1,12,1,709.7715,1,,,1,,,,,,,,," ",1,,,,,1,2," ","02",2," "," ","0102"," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," "," ",110801201,,
1,11,8,1,13,1,709.7715,1,,,1,,,,,,,,," ",1,,,,,2,3," ","02",1," "," ","0102"," "," "," ","0102"," "," "," ","0102","0102"," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," "," ","0102"," "," "," "," ",110801301,,
1,11,8,1,14,1,709.7715,1,,1,,,,,,,,,," ",1,,,,,2,2," ","01",2," "," ","01"," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",110801401,,
1,11,8,1,15,1,709.7715,1,,,1,,,,,,,,," ",1,,,,,2,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," ","02"," "," "," "," "," ",110801501,,
1,11,8,1,16,1,709.7715,1,,,,,,,,,,,," ",1,,,,,2,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02","01"," ","02"," "," "," "," "," ",110801601,,
1,11,8,1,17,1,709.7715,,1,,,,,,,,,,," ",,,,555,21,1,2," ","02",2," ","0102"," "," "," "," ","0102"," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," "," ","0102"," "," "," "," ",110801701,,
1,11,8,1,18,1,57.7326100478469,,,1,,,,,,,,,," ",,,,555,16,,2," ","02",1," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",110801801,,
1,11,9,1,2,1,450.0009,1,,1,,,,,,,,,," ",1,,,,,2,1," ","02",1," "," ","0102"," "," "," ","0102"," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",110900201,,
1,11,9,1,4,1,450.0009,1,,1,,,1,,,,,,," ",1,,,,,2,2," ","01",2,"01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",110900401,,
1,11,9,1,5,1,450.0009,1,,,,,1,,,,,,," ",1,,,,,2,2," ","01",2,"01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",110900501,,
1,11,9,1,6,1,450.0009,1,,,,,,,,,,,," ",1,,,,,3,3," ","02",1," ","0102","0102"," "," "," ","0102"," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," ","0102"," "," "," "," ",110900601,,
1,11,9,1,7,1,450.0009,1,,1,,,,,,,,1,," ",1,,,,,2,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",110900701,,
1,11,9,1,8,1,450.0009,1,,,,,,,,,,1,," ",1,,,,,2,2," ","02",1," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," "," "," "," "," "," ",110900801,,
1,11,9,1,9,1,450.0009,1,,1,,,,,,,,1,," ",1,,,,,2,2," ","02",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",110900901,,
1,11,9,1,10,1,450.0009,1,,,1,,,,,,,,," ",1,,,,,1,2," ","02",2,"0102"," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02","0102"," ","0102"," "," "," "," "," ",110901001,,
1,11,9,1,11,1,450.0009,1,,,1,,,,,,,,," ",1,,,,,1,2," ","02",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," "," "," "," "," "," ",110901101,,
1,11,9,1,12,1,450.0009,1,,,,,,,,,,1,," ",1,,,,,1,2," ","02",1,"02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",110901201,,
1,11,9,1,13,1,450.0009,1,,,1,,,,,,,,," ",1,,,,,1,2," ","02",1," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102","0102"," "," "," "," "," "," ",110901301,,
1,11,9,1,14,1,450.0009,1,,,,,,,,,,1,," ",1,,,,,1,2," ","02",1," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," ","0102"," "," "," "," "," ",110901401,,
1,11,9,1,15,1,450.0009,1,,1,,,,,,,,,," ",1,,,,,1,2," ","01",2," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",110901501,,
1,11,9,1,16,1,450.0009,1,,,1,,,,,,,,," ",1,,,,,2,3," ","01",3," "," ","01"," ","01"," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," ","01"," "," "," "," "," ",110901601,,
1,11,9,1,17,1,450.0009,1,,,1,,1,,,,,,," ",1,,,,,1,2," ","01",1," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," ","01"," "," "," "," "," "," ",110901701,,
1,11,9,1,18,1,450.0009,1,,1,,,,,,,,,," ",1,,,,,3,2," ","02",1," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",110901801,,
1,11,9,1,19,1,29.1105703504043,,,1,,,1,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",110901901,,
1,11,9,1,20,1,29.1105703504043,,,1,,,,,,,,,," ",1,,1,,,,2," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",110902001,,
1,11,10,1,2,1,581.4858,1,,1,1,,,,,,,,," ",1,,,,,3,1," ","02",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",111000201,,
1,11,10,1,3,1,581.4858,1,,1,1,,,,,,,,," ",1,,,,,1,1," ","01",2,"01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," ","01"," "," "," "," "," "," "," "," ",111000301,,
1,11,10,1,4,1,581.4858,,,,1,,,,,,,,," ",,,1,,,4,2," ","02",1," "," ","0102"," "," "," ","0102"," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," "," "," ","0102"," "," "," "," ",111000401,,
1,11,10,1,5,1,45.3452229357798,,1,1,,,,,,,,,," ",1,,,,,,2," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",111000501,,
1,11,10,1,6,1,581.4858,1,,,,,,,,,,,," ",1,,,,,1,2," ","01",3," "," ","0102","0102"," "," "," "," "," ","0102"," ","0102"," "," "," "," "," "," "," "," "," "," ","0102","02","0102"," "," "," ","0102"," "," "," "," ",111000601,,
1,11,10,1,7,1,581.4858,1,,,,,,,,,,,," ",1,,,,,3,2," ","01",2," ","01","01"," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," ",111000701,,
1,11,10,1,8,1,581.4858,1,,,1,,,,,,,,," ",1,,,,,1,2," ","02",1,"0102"," "," "," ","0102"," ","0102"," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," ","0102"," ","0102"," "," "," ","0102"," "," "," "," ",111000801,,
1,11,10,1,9,1,581.4858,1,,,1,,,,,,,,," ",1,,,,,1,2," ","02",2,"0102"," "," "," "," "," ","0102","01"," "," "," ","02"," "," "," "," "," ","02"," "," "," "," "," "," ","01","01"," ","0102"," "," "," "," "," ",111000901,,
1,11,10,1,10,1,581.4858,1,,,,,,,,,,,," ",1,,,,,2,2," ","01",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",111001001,,
1,11,10,1,11,1,581.4858,,1,,,,,,,,,,," ",,,,555,18,2,3," ","02",1," "," ","01"," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," ","01"," "," "," "," ",111001101,,
1,11,10,1,12,1,581.4858,1,,,1,,,,,,,,," ",1,,,,,1,1," ","02",3,"0102"," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," ","0102"," ","01"," "," "," "," "," "," ",111001201,,
1,11,10,1,13,1,581.4858,,1,,,,,,,,,,," ",,,,555,22,1,2," ","01",1,"01"," "," "," "," "," ","02","02"," ","0102"," ","01"," "," "," "," "," "," "," "," "," "," ","02"," ","02","02"," ","0102"," "," "," "," "," ",111001301,,
1,11,10,1,14,1,581.4858,1,,,1,,,,,,,,," ",1,,,,,1,2," ","01",1,"0102"," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," ","0102","01"," "," "," "," "," "," ",111001401,,
1,11,10,1,15,1,581.4858,1,,1,,,,,,,,1,," ",1,,,,,2,2," ","02",2,"0102"," "," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",111001501,,
1,11,10,1,16,1,581.4858,1,,1,1,,,,,,,,," ",1,,,,,1,2," ","02",1," "," ","0102"," "," ","01"," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," ","0102"," ","0102"," "," "," "," "," "," "," ",111001601,,
1,11,10,1,17,1,581.4858,1,,,,,,,,,,,," ",1,,,,,1,2," ","01",1," "," ","0102"," "," ","01"," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," ","01"," "," "," "," ",111001701,,
1,11,10,1,18,1,581.4858,1,,,1,,,,,,,,," ",1,,,,,1,2," ","02",1," "," "," ","0102"," "," "," "," "," "," "," ","0102"," ","02"," "," "," "," "," "," "," "," "," ","0102","0102"," "," "," ","0102"," "," "," "," ",111001801,,
1,11,10,1,19,1,581.4858,,1,,,,,,,,,,," ",,,,555,8,1,2," ","01",2," "," ","01"," "," "," "," "," "," ","01"," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," ","01"," "," "," "," ",111001901,,
1,11,11,1,1,1,486.8112,,1,,,,,,,,,,," ",,,,555,4,2,2," ","02",2," "," ","01"," "," "," ","0102"," "," ","0102"," ","0102"," ","0102"," "," "," "," "," "," "," "," "," ","01","0102","0102"," "," ","0102"," "," "," "," ",111100101,,
1,11,11,1,2,1,486.8112,1,,,1,,,,,,,,," ",1,,,,,3,2," ","03",2," ","0102","0102"," "," "," ","03"," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," ","0102"," ","0102"," "," ","0102"," "," "," "," "," ",111100201,,
1,11,11,1,3,1,486.8112,,1,,,,,,,,,,," ",,,,555,4,2,2," ","01",2," "," ","01"," "," "," ","01"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," ","01","01"," ","01"," "," "," "," "," "," ",111100301,,
1,11,11,1,4,1,486.8112,1,,,,,,,,,,,," ",1,,,,,1,2," ","02",2," "," ","02","01"," "," ","01","01"," ","02"," ","02"," "," "," "," "," "," "," "," "," "," ","03","02","01"," "," "," ","01"," "," "," "," ",111100401,,
1,11,11,1,5,1,486.8112,1,,,,,,,,,,,," ",1,,,,,2,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",111100501,,
1,11,11,1,6,1,486.8112,,1,,,,,,,,,,," ",,,,555,4,1,2," ","02",1,"0102"," "," "," "," "," "," "," "," ","01"," ","01"," "," "," "," "," "," "," "," "," "," ","01"," ","01","0102"," "," ","01"," "," "," "," ",111100601,,
1,11,11,1,7,1,486.8112,1,,,,,,,,,,,," ",1,,,,,1,2," ","02",1,"0102"," "," "," "," "," ","0102"," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," ","0102","0102"," "," "," "," ",111100701,,
1,11,11,1,8,1,486.8112,1,,,1,,,,,,,,," ",1,,,,,1,2," ","01",1,"01"," "," "," "," "," ","03"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0203","01"," ","0203"," "," "," "," "," ",111100801,,
1,11,11,1,9,1,486.8112,1,,,,,1,,,,,,," ",1,,,,,1,2," ","01",2," "," ","01"," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," ","01"," "," "," "," "," ",111100901,,
1,11,11,1,10,1,486.8112,1,,,,,,,,,,,," ",1,,,,,5,1," ","01",1," "," ","01"," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," ","01"," "," "," "," "," ",111101001,,
1,11,11,1,11,1,486.8112,1,,1,1,,1,,,,,,," ",1,,,,,2,1," ","02",1,"0102"," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",111101101,,
1,11,11,1,12,1,486.8112,1,,1,1,,1,,,,,,," ",1,,,,,1,2," ","02",1," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," "," ",111101201,,
1,11,11,1,13,1,486.8112,1,,,,,,,,,,,," ",1,,,,,1,2," ","01",2," ","01","01"," "," "," ","01"," "," ","01"," ","01"," ","01"," "," "," "," "," "," "," "," ","01"," ","01"," "," "," ","01"," "," "," "," ",111101301,,
1,11,11,1,14,1,486.8112,,,1,,,,,,,,,," ",,,,555,4,2,2," ","01",2," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," ","01","01"," "," "," "," "," "," "," ",111101401,,
1,11,11,1,15,1,486.8112,1,,1,,,,,,,,,," ",1,,,,,1,2," ","01",2,"01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",111101501,,
1,11,11,1,16,1,486.8112,1,,,,,,,,,,,," ",1,,1,,,1,2," ","02",3," "," ","0102","0102"," "," ","01"," "," ","0102","02","0102"," ","02"," "," "," "," "," "," "," "," ","0102","02","0102"," "," "," ","0102","03"," "," "," ",111101601,,
1,11,11,1,17,1,486.8112,1,,1,,,,,,,,,," ",1,,,,,1,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",111101701,,
1,11,11,1,18,1,486.8112,1,,1,,,,,,,,,," ",1,,,,,1,2," ","01",2,"01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",111101801,,
1,12,12,2,1,1,699.2959,1,,1,,,,,,,,,," ",1,,,,,4,1," ","01",1,"01"," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",121200101,,
1,12,12,2,2,1,73.1642186123348,,,,1,,,,,,,1,," ",1,,,,,,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",121200201,,
1,12,12,2,3,1,699.2959,1,,1,,,,,,,,,," ",1,,,,,1,1," ","01",2," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",121200301,,
1,12,12,2,4,1,73.1642186123348,,1,,,,,,,,,1,," ",1,,,,,,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",121200401,,
1,12,12,2,5,1,73.1642186123348,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",121200501,,
1,12,12,2,6,1,73.1642186123348,,1,1,,,,,,,,1,," ",1,,,,,,2," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",121200601,,
1,12,12,2,7,1,73.1642186123348,,1,1,,,,,,,,1,," ",1,,1,,,4,2," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",121200701,,
1,12,12,2,8,1,73.1642186123348,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",121200801,,
1,12,12,2,9,1,73.1642186123348,,1,1,,,,,,,,,," ",1,,,,,,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",121200901,,
1,12,12,2,10,1,699.2959,1,,,,,,,,,,,," ",1,,,,,1,1," ","01",2," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01","01"," "," "," "," "," "," ",121201001,,
