"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","G01","G02","G02A","G02B","G28","G29","G30","G31","G32","G33","G34","G35A","G35B","G36A","G36B","G37A","G37B","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G48_AREA_OTHER","G49_SQUARE","G49_L","G49_W","G49_CERCLE","G50","G51","G52","G53","G54","G54_OTHER","G55_1","G55_2","G55_3","G55_4","G55_5","G55_6","G55_7","G55_8","G55_9","G55_10","G55_OTHER","hhid","camp","ref_weight"
5,55,295,2,9,3,13.9957238392857,"01",40,2,,,,,,,,,0,,0,,0,,2,2,2,888,888,888,888,888,0,,,,,,,,,,,,2,,,,,,,,,,,," ",579500905,,
5,55,295,2,10,3,68.15309,"01",60,1,,,,,,,,,0,,0,,0,,2,1,4,2,1,2,5,4,1,0,2,,,4,3,,1,5,1,1,2,,,,,,,,,,,," ",579501005,,
5,55,295,2,11,3,68.15309,"01",60,2,,,,,,,,,1,1,1,1,0,,2,2,2,2,4,4,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579501105,,
5,55,295,2,12,3,68.15309,"02",60,1,,,,,,,,,0,,0,,0,,2,2,888,4,2,888,5,888,1,0,1,,3,,,,1,6,1,1,2,,,,,,,,,,,," ",579501205,,
5,55,295,2,13,3,68.15309,"01",240,2,,,,,,,,,0,,1,3,0,,3,1,888,4,2,5,4,1,1,1,2,,,4,2,,1,3,1,1,4,,,,,,,,,,,," ",579501305,,
5,55,295,2,14,3,68.15309,"02",120,2,,3,3,3,3,3,3,3,1,0,0,,0,,2,888,888,888,888,888,888,888,1,1,1,,2,,,,1,3,0,1,2,,,,,,,,,,,," ",579501405,,
5,55,295,2,15,3,68.15309,"01",240,2,,,,,,,,,0,,1,1,0,,888,2,888,888,4,888,4,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579501505,,
5,55,295,2,16,3,68.15309,"02",50,1,,,,,,,,,0,,0,,0,,2,2,2,2,1,1,5,4,1,0,2,,,4,2,,1,6,2,1,4,,,,,,,,,,,," ",579501605,,
5,55,295,2,17,3,13.9957238392857,"02",240,2,,,,,,,,,0,,1,2,0,,888,1,2,888,2,888,4,2,1,0,1,,2,,,,1,3,0,1,5,,,,,,,,,,,," ",579501705,,
5,55,295,2,18,3,68.15309,"01",120,1,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579501805,,
5,55,296,2,1,3,7.95912688172043,"01",240,1,,,,,,,,,0,,0,,0,,3,1,1,1,1,1,4,888,0,,,,,,,,,,,,4,,,,,,,,,,,," ",579600105,,
5,55,296,2,2,3,7.95912688172043,"01",60,2,,,,,,,,,0,,1,0,1,1,2,1,1,2,1,1,4,888,1,0,1,,3,,,,1,4,1,1,5,,,,,,,,,,,," ",579600205,,
5,55,296,2,3,3,7.95912688172043,"02",60,2,,,,,,,,,0,,1,0,0,,888,2,888,2,4,2,4,2,1,0,1,,2,,,,1,3,0,1,5,,,,,,,,,,,," ",579600305,,
5,55,296,2,4,3,7.95912688172043,"02",180,2,,,,,,,,,1,1,1,1,0,,2,2,2,2,2,888,4,888,0,,,,,,,,,,,,1,,,,,,,,,,1,,"Metal Charcoal",579600405,,
5,55,296,2,5,3,7.95912688172043,"02",120,2,,,,,,,,,0,,0,,0,,2,1,1,888,2,888,4,888,1,0,2,,,3,2,,1,2,0,1,5,,,,,,,,,,,," ",579600505,,
5,55,296,2,6,3,7.95912688172043,"01",60,2,,,,,,,,,0,,0,,0,,2,2,1,1,1,1,1,888,1,0,1,,4,,,,1,3,1,1,4,,,,,,,,,,,," ",579600605,,
5,55,296,2,7,3,67.2908,"01",120,2,,3,3,3,3,3,3,3,0,,1,1,0,,4,1,1,4,2,888,4,888,1,0,2,,,4,2,,1,3,1,1,5,,,,,,,,,,,," ",579600705,,
5,55,296,2,8,3,67.2908,"02",180,2,,,,,,,,,1,1,1,1,0,,888,2,2,888,888,888,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579600805,,
5,55,296,2,9,3,67.2908,"01",120,2,,,,,,,,,0,,0,,0,,2,5,888,2,2,888,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579600905,,
5,55,296,2,10,3,67.2908,"02",600,2,,,,,,,,,0,,0,,0,,2,1,1,1,1,1,4,888,1,0,1,,4,,,,1,3,1,1,5,,,,,,,,,,,," ",579601005,,
5,55,296,2,11,3,67.2908,"03",120,2,,,,,,,,,0,,1,2,0,,2,1,1,888,2,4,5,2,1,0,1,,2,,,,1,3,1,1,5,,,,,,,,,,,," ",579601105,,
5,55,296,2,12,3,67.2908,"02",180,2,,,,,,,,,0,,0,,0,,888,2,888,888,888,888,888,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579601205,,
5,55,296,2,13,3,7.95912688172043,"01",240,2,,,,,,,,,0,,0,,0,,888,2,888,888,888,888,2,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579601305,,
5,55,296,2,14,3,67.2908,"01",180,2,,,,,,,,,0,,0,,0,,1,1,2,1,1,1,4,2,1,0,1,,4,,,,1,3,2,1,3,,,,,,,,,,,," ",579601405,,
5,55,296,2,15,3,67.2908,"02",120,2,,,,,,,,,1,1,1,1,0,,888,2,888,888,888,888,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579601505,,
5,55,296,2,16,3,67.2908,"02",300,2,,,,,,,,,0,,0,,1,1,888,1,1,2,1,1,4,888,1,0,1,,4,,,,1,2,2,1,4,,,,,,,,,,,," ",579601605,,
5,55,296,2,17,3,67.2908,"02",360,1,,,,,,,,,0,,1,2,0,,888,2,2,2,4,888,4,3,1,0,2,,,4,3,,1,3,1,1,1,,,,,,,,,,,," ",579601705,,
5,55,296,2,18,3,67.2908,"02",120,2,,,,,,,,,1,1,1,1,0,,2,2,888,2,4,888,4,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579601805,,
5,55,297,2,1,3,54.5306142265193,"02",120,1,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,1,0,2,,,5,4,,1,5,2,1,2,,,,,,,,,,,," ",579700105,,
5,55,297,2,2,3,54.5306142265193,"02",120,1,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,1,0,1,,2,,,,1,3,0,1,2,,,,,,,,,,,," ",579700205,,
5,55,297,2,3,3,54.5306142265193,"02",120,2,,,,,,,,,0,,0,,0,,2,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,,,,,,,,,,," ",579700305,,
5,55,297,2,5,3,54.5306142265193,"02",60,2,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,1,0,1,,2,,,,1,3,0,1,2,,,,,,,,,,,," ",579700505,,
5,55,297,2,7,3,54.5306142265193,"02",120,2,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,1,0,1,,3,,,,1,3,0,1,2,,,,,,,,,,,," ",579700705,,
5,55,297,2,8,3,54.5306142265193,"02",120,2,,,,,,,,,0,,1,4,0,,888,888,888,888,888,888,888,888,0,,,,,,,,,,,,2,,,,,,,,,,,," ",579700805,,
5,55,297,2,9,3,54.5306142265193,"01",60,2,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,0,,,,,,,,,,,,2,,,,,,,,,,,," ",579700905,,
5,55,297,2,10,3,42.45179,"02",180,1,,,,,,,,,0,,0,,0,,2,2,888,4,5,2,5,4,1,0,1,,3,,,,1,6,2,0,2,,,,,,,,,,,," ",579701005,,
5,55,297,2,11,3,42.45179,"02",90,1,,,,,,,,,0,,0,,0,,2,2,2,5,2,1,5,4,1,0,2,,,4,3,,1,6,2,1,2,,,,,,,,,,,," ",579701105,,
5,55,297,2,12,3,42.45179,"01",45,1,,,,,,,,,0,,0,,0,,2,2,4,5,2,2,5,4,1,0,1,,3,,,,1,6,3,0,2,,,,,,,,,,,," ",579701205,,
5,55,297,2,13,3,42.45179,"02",90,2,,,,,,,,,0,,0,,0,,2,4,888,4,2,888,888,888,1,0,1,,3,,,,1,6,1,1,2,,,,,,,,,,,," ",579701305,,
5,55,297,2,14,3,42.45179,"02",90,2,,,,,,,,,0,,0,,0,,888,2,888,5,2,2,4,4,1,0,2,,,3,2,,1,4,2,1,2,,,,,,,,,,,," ",579701405,,
5,55,297,2,15,3,42.45179,"02",90,1,,,,,,,,,0,,0,,0,,2,2,2,5,1,2,3,4,1,1,1,,2,,,,1,6,2,1,2,,,,,,,,,,,," ",579701505,,
5,55,297,2,16,3,42.45179,"01",70,1,,,,,,,,,0,,0,,0,,2,2,2,4,2,2,5,5,1,0,1,,4,,,,1,6,2,1,2,,,,,,,,,,,," ",579701605,,
5,55,297,2,17,3,42.45179,"01",60,2,,,,,,,,,0,,0,,0,,2,2,888,2,1,1,5,4,0,,,,,,,,,,,,2,,,,,,,,,,,," ",579701705,,
5,55,297,2,18,3,42.45179,"02",90,2,,,,,,,,,0,,0,,0,,2,5,2,5,2,2,5,4,1,1,1,,4,,,,1,4,0,1,2,,,,,,,,,,,," ",579701805,,
5,55,297,2,20,3,42.45179,"02",120,1,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,1,0,1,,3,,,,1,5,0,1,1,,,,,,,,,,,," ",579702005,,
5,55,297,2,22,3,54.5306142265193,"01",40,2,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,0,,,,,,,,,,,,2,,,,,,,,,,,," ",579702205,,
5,55,298,2,1,1,579.352976190476,"01",36,2,,,,,,,,,0,,1,2,0,,2,1,2,2,2,2,4,888,1,0,1,,4,,,,1,3,2,1,5,,,,,,,,,,,," ",579800105,,
5,55,298,2,2,1,579.352976190476,"01",60,2,,,,,,,,,0,,1,1,0,,1,2,888,1,1,2,4,2,1,0,1,,4,,,,1,2,2,1,4,,,,,,,,,,,," ",579800205,,
5,55,298,2,3,1,579.352976190476,"01",360,2,,,,,,,,,0,,1,1,0,,2,1,1,1,1,1,5,4,1,0,1,,4,,,,2,2,2,1,4,,,,,,,,,,,," ",579800305,,
5,55,298,2,4,1,579.352976190476,"02",180,2,,,,,,,,,0,,0,,0,,2,2,888,2,2,888,888,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579800405,,
5,55,298,2,5,1,579.352976190476,"01",180,2,,,,,,,,,1,888,0,,0,,888,2,888,2,888,888,888,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579800505,,
5,55,298,2,6,1,579.352976190476,"02",240,2,,,,,,,,,0,,1,1,0,,2,1,1,888,2,2,2,888,1,0,1,,2,,,,1,4,1,1,5,,,,,,,,,,,," ",579800605,,
5,55,298,2,7,1,1769.66,"02",120,1,,3,3,3,3,3,3,3,0,,0,,0,,2,2,4,4,4,2,5,1,1,1,1,,5,,,,1,5,2,1,4,,,,,,,,,,,," ",579800705,,
5,55,298,2,8,1,579.352976190476,"01",180,2,,3,1,1,3,1,1,3,0,,1,1,0,,888,2,888,888,2,888,2,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579800805,,
5,55,298,2,9,1,579.352976190476,"01",60,2,,,,,,,,,0,,0,,0,,2,2,2,5,2,2,5,5,1,0,2,,,3,3,,1,4,2,1,2,,,,,,,,,,,," ",579800905,,
5,55,298,2,10,1,1769.66,"02",60,2,,,,,,,,,0,,0,,0,,888,2,4,5,2,4,4,4,0,,,,,,,,,,,,2,,,,,,,,,,,," ",579801005,,
5,55,298,2,11,1,1769.66,"02",60,1,,,,,,,,,0,,0,,0,,2,2,2,4,2,2,4,2,1,0,2,,,3,2,,1,6,0,1,2,,,,,,,,,,,," ",579801105,,
5,55,298,2,12,1,1769.66,"01",35,1,,,,,,,,,0,,0,,0,,2,2,5,2,4,2,5,2,1,0,1,,4,,,,1,4,1,1,2,,,,,,,,,,,," ",579801205,,
5,55,298,2,13,1,1769.66,"02",120,1,,5,5,3,3,3,5,5,0,,0,,0,,888,888,888,888,888,888,888,888,1,1,1,,3,,,,1,5,2,0,2,,,,,,,,,,,," ",579801305,,
5,55,298,2,14,1,1769.66,"02",120,2,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,1,0,1,,3,,,,1,4,0,0,2,,,,,,,,,,,," ",579801405,,
5,55,298,2,15,1,1769.66,"02",180,2,,,,,,,,,1,0,0,,0,,2,2,2,888,888,888,888,888,1,0,1,,2,,,,1,4,1,0,2,,,,,,,,,,,," ",579801505,,
5,55,298,2,16,1,1769.66,"02",240,2,,,,,,,,,1,0,0,,0,,2,888,888,888,888,888,888,888,0,,,,,,,,,,,,2,,,,,,,,,,,," ",579801605,,
5,55,298,2,17,1,1769.66,"01",300,2,,,,,,,,,0,,1,0,0,,888,4,2,2,2,2,4,2,1,0,1,,3,,,,1,3,1,0,2,,,,,,,,,,,," ",579801705,,
5,55,298,2,18,1,1769.66,"02",240,2,,,,,,,,,0,,1,1,0,,888,2,888,2,888,888,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",579801805,,
5,55,299,2,1,2,,"01",60,1,,,,,,,,,0,,0,,0,,2,2,2,4,2,2,2,4,0,,,,,,,,,,,,4,,,,1,,,,,,,," ",579900105,3,106.034248352051
5,55,299,2,2,2,,"01",30,1,,,,,,,,,0,,0,,0,,4,1,2,4,2,2,5,4,0,,,,,,,,,,,,4,,,1,,,,,,,,," ",579900205,3,106.034248352051
5,55,299,2,3,2,,"02",720,1,,,,,,,,,1,2,0,,0,,4,2,1,2,2,2,5,2,0,,,,,,,,,,,,4,,1,1,1,,,,,,,," ",579900305,3,106.034248352051
5,55,299,2,4,2,,"02",60,1,,,,,,,,,0,,0,,0,,2,2,2,4,4,2,4,4,0,,,,,,,,,,,,4,,,1,,,,,,,,," ",579900405,3,106.034248352051
5,55,299,2,5,2,,"01",50,1,,,,,,,,,0,,0,,0,,2,2,2,4,2,2,5,4,0,,,,,,,,,,,,6,,,,1,,,,,,,," ",579900505,3,106.034248352051
5,55,299,2,6,2,,"01",30,2,,5,5,3,3,3,5,5,0,,0,,0,,2,2,2,2,2,2,2,2,1,0,4,9,,,,,4,6,2,1,2,,1,,,,,,,,,," ",579900605,3,106.034248352051
5,55,299,2,7,2,,"01",60,1,,,,,,,,,0,,0,,0,,2,2,2,4,2,2,5,4,0,,,,,,,,,,,,2,,,1,,,,,,,,," ",579900705,3,106.034248352051
5,55,299,2,8,2,,"01",30,2,,5,5,3,5,3,5,5,0,,0,,0,,2,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",579900805,3,106.034248352051
5,55,299,2,9,2,,"01",60,1,,,,,,,,,0,,0,,0,,2,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",579900905,3,106.034248352051
5,55,299,2,10,2,,"01",50,1,,,,,,,,,0,,0,,0,,2,2,2,4,2,2,5,5,0,,,,,,,,,,,,4,,,,,,,,,,,," ",579901005,3,106.034248352051
5,55,299,2,11,2,,"01",60,2,,,,,,,,,0,,0,,0,,2,888,888,888,888,888,888,888,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",579901105,3,106.034248352051
5,55,299,2,12,2,,"01",90,1,,,,,,,,,0,,0,,0,,2,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",579901205,3,106.034248352051
5,55,299,2,13,2,,"02",45,1,,,,,,,,,0,,0,,0,,2,2,2,5,2,3,4,4,0,,,,,,,,,,,,4,,,1,,,,,,,,," ",579901305,3,106.034248352051
5,55,299,2,14,2,,"01",60,2,,,,,,,,,0,,0,,0,,2,2,2,4,2,2,4,2,0,,,,,,,,,,,,4,,1,,,,,,,,,," ",579901405,3,106.034248352051
5,55,299,2,15,2,,"01",45,1,,,,,,,,,0,,0,,0,,2,2,2,2,4,2,2,2,0,,,,,,,,,,,,4,,,1,,,,,,,,," ",579901505,3,106.034248352051
5,55,299,2,16,2,,"02",60,1,,5,5,3,5,3,5,5,0,,0,,0,,2,2,2,4,2,2,5,4,1,0,4,2,,,,,1,5,0,0,4,,,,1,,,,,,,," ",579901605,3,106.034248352051
5,55,299,2,17,2,,"02",60,2,,,,,,,,,0,,0,,0,,4,2,2,2,2,2,2,2,1,0,4,4,,,,,4,3,0,0,2,,1,,,,,,,,,," ",579901705,3,106.034248352051
5,55,299,2,18,2,,"02",60,2,,,,,,,,,0,,0,,0,,2,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",579901805,3,106.034248352051
5,55,300,2,1,2,,"02",60,1,,,,,,,,,0,,0,,0,,2,2,2,5,2,1,5,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580000105,3,106.034248352051
5,55,300,2,2,2,,"01",300,1,,,,,,,,,1,1,0,,0,,2,4,1,3,3,1,5,888,0,,,,,,,,,,,,4,,,,,,,1,,,,," ",580000205,3,106.034248352051
5,55,300,2,3,2,,"01",300,1,,,,,,,,,0,,0,,0,,2,5,1,3,3,1,5,1,0,,,,,,,,,,,,4,,,,,,,1,,,,," ",580000305,3,106.034248352051
5,55,300,2,4,2,,"01",30,2,,,,,,,,,1,1,0,,0,,2,5,1,3,5,1,5,888,0,,,,,,,,,,,,5,,,,,,1,,,,,," ",580000405,3,106.034248352051
5,55,300,2,6,2,,"01",90,2,,,,,,,,,1,1,1,0,1,0,3,2,1,2,2,2,4,2,0,,,,,,,,,,,,3,,1,,,,,,,,,," ",580000605,3,106.034248352051
5,55,300,2,7,2,,"01",180,2,,5,5,3,5,5,5,5,0,,0,,0,,1,2,1,1,4,888,5,888,1,0,1,,4,,,,1,3,1,0,4,,1,,,,,,,,,," ",580000705,3,106.034248352051
5,55,300,2,8,2,,"01",240,2,,,,,,,,,0,,0,,0,,4,2,1,888,4,2,5,888,0,,,,,,,,,,,,4,,1,,,,,,,,,," ",580000805,3,106.034248352051
5,55,300,2,9,2,,"01",600,2,,,,,,,,,0,,0,,0,,4,2,1,2,4,1,5,4,0,,,,,,,,,,,,4,,1,,1,,,,,,,," ",580000905,3,106.034248352051
5,55,300,2,10,2,,"02",240,2,,5,5,2,5,5,5,5,0,,0,,0,,1,1,1,4,4,1,4,4,1,0,1,,4,,,,1,3,1,1,4,,1,,,,,,,,,," ",580001005,3,106.034248352051
5,55,300,2,11,2,,"01",120,2,,,,,,,,,0,,0,,0,,2,2,888,2,888,888,4,888,0,,,,,,,,,,,,4,,1,,,,,,,,,," ",580001105,3,106.034248352051
5,55,300,2,12,2,,"01",120,2,,,,,,,,,0,,0,,0,,4,888,888,888,888,888,4,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580001205,3,106.034248352051
5,55,300,2,13,2,,"01",120,2,,,,,,,,,0,,0,,0,,4,2,888,2,888,888,888,888,0,,,,,,,,,,,,4,,1,,,,,,,,,," ",580001305,3,106.034248352051
5,55,300,2,14,2,,"01",120,1,,,,,,,,,0,,0,,0,,2,2,888,888,888,888,888,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580001405,3,106.034248352051
5,55,300,2,15,2,,"02",120,1,,,,,,,,,0,,0,,0,,2,888,888,888,888,888,888,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580001505,3,106.034248352051
5,55,300,2,16,2,,"02",30,1,,,,,,,,,0,,0,,0,,2,4,1,1,1,1,1,1,0,,,,,,,,,,,,3,,1,,,,,,,,,," ",580001605,3,106.034248352051
5,55,300,2,17,2,,"01",90,2,,,,,,,,,0,,0,,1,0,1,1,1,1,1,1,4,1,0,,,,,,,,,,,,3,,1,,,,,,,,,," ",580001705,3,106.034248352051
5,55,300,2,18,2,,"01",30,2,,,,,,,,,1,0,1,1,0,,2,1,2,1,1,2,1,2,0,,,,,,,,,,,,3,,1,,,,,,,,,," ",580001805,3,106.034248352051
5,55,300,2,20,2,,"01",60,1,,,,,,,,,0,,1,1,1,1,1,4,2,5,2,2,5,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580002005,3,106.034248352051
5,55,301,2,1,2,,"01",120,2,,,,,,,,,0,,0,,0,,2,2,2,2,1,1,5,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580100105,3,106.034248352051
5,55,301,2,2,2,,"01",60,2,,,,,,,,,0,,0,,0,,2,2,2,3,2,1,5,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580100205,3,106.034248352051
5,55,301,2,3,2,,"01",120,1,,,,,,,,,0,,0,,0,,1,2,2,2,1,2,5,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580100305,3,106.034248352051
5,55,301,2,4,2,,"01",40,1,,,,,,,,,0,,0,,0,,2,1,2,2,2,2,2,2,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580100405,3,106.034248352051
5,55,301,2,5,2,,"01",120,2,,,,,,,,,0,,0,,0,,1,2,4,2,3,1,5,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580100505,3,106.034248352051
5,55,301,2,6,2,,"02",120,2,,5,5,2,5,2,5,5,0,,0,,0,,2,2,888,2,888,888,4,888,1,0,1,,2,,,,1,3,2,1,4,,,1,,,,,,,,," ",580100605,3,106.034248352051
5,55,301,2,7,2,,"02",120,2,,,,,,,,,0,,0,,0,,2,2,888,888,888,888,888,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580100705,3,106.034248352051
5,55,301,2,8,2,,"02",120,2,,,,,,,,,0,,0,,0,,4,2,888,2,888,888,888,888,0,,,,,,,,,,,,4,,,,,,1,,,,,," ",580100805,3,106.034248352051
5,55,301,2,9,2,,"03",180,2,,5,5,5,5,5,5,5,0,,0,,0,,2,888,888,888,888,888,4,888,0,,,,,,,,,,,,4,,1,,,,,,,,,," ",580100905,3,106.034248352051
5,55,301,2,10,2,,"01",240,1,,,,,,,,,0,,0,,0,,2,2,888,888,888,2,4,888,0,,,,,,,,,,,,4,,1,,,,,,,,,," ",580101005,3,106.034248352051
5,55,301,2,11,2,,"01",300,2,,,,,,,,,0,,0,,0,,4,2,1,1,5,2,5,2,0,,,,,,,,,,,,3,,,,1,,,,,,,," ",580101105,3,106.034248352051
5,55,301,2,12,2,,"01",240,1,,,,,,,,,0,,0,,0,,4,2,1,2,4,2,5,2,0,,,,,,,,,,,,4,,,,1,,,,,,,," ",580101205,3,106.034248352051
5,55,301,2,13,2,,"01",60,2,,,,,,,,,0,,0,,0,,4,2,2,1,4,4,5,888,0,,,,,,,,,,,,4,,,,1,,,,,,,," ",580101305,3,106.034248352051
5,55,301,2,14,2,,"01",360,1,,,,,,,,,0,,0,,0,,2,2,1,4,5,1,2,4,0,,,,,,,,,,,,5,,1,,,,,,,,,," ",580101405,3,106.034248352051
5,55,301,2,15,2,,"02",240,2,,,,,,,,,1,0,0,,0,,2,2,1,2,2,2,888,2,0,,,,,,,,,,,,3,,1,,,,,,,,,," ",580101505,3,106.034248352051
5,55,301,2,16,2,,"02",240,2,,,,,,,,,1,0,0,,0,,888,1,1,1,1,1,4,4,0,,,,,,,,,,,,3,,1,,,,,,,,,," ",580101605,3,106.034248352051
5,55,301,2,17,2,,"01",30,2,,,,,,,,,1,3,1,0,0,,1,2,2,2,2,2,4,2,0,,,,,,,,,,,,3,,1,,,,,,,,,," ",580101705,3,106.034248352051
5,55,301,2,18,2,,"01",60,2,,,,,,,,,1,0,1,0,0,,2,2,1,2,2,1,2,2,0,,,,,,,,,,,,3,,1,,,,,,,,,," ",580101805,3,106.034248352051
5,55,302,2,1,2,,"02",40,1,,,,,,,,,0,,0,,0,,2,2,2,4,2,2,5,4,0,,,,,,,,,,,,4,,,,1,,,,,,,," ",580200105,3,106.034248352051
5,55,302,2,2,2,,"02",60,1,,5,5,3,3,3,5,5,0,,0,,0,,2,2,2,4,1,1,5,4,0,,,,,,,,,,,,4,,,,1,,1,,,,,," ",580200205,3,106.034248352051
5,55,302,2,3,2,,"04",120,1,,5,5,3,3,3,5,5,0,,0,,0,,2,2,2,2,2,2,2,2,1,0,1,,3,,,,1,2,0,0,2,,1,,,,,,,,,," ",580200305,3,106.034248352051
5,55,302,2,4,2,,"01",120,1,,5,5,3,3,3,5,5,0,,0,,0,,2,2,2,2,2,2,2,2,1,0,4,9,,,,,4,3,0,0,2,,1,1,,,,,,,,," ",580200405,3,106.034248352051
5,55,302,2,5,2,,"03",120,2,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",580200505,3,106.034248352051
5,55,302,2,6,2,,"01",60,1,,,,,,,,,0,,0,,0,,2,2,2,4,2,2,4,2,0,,,,,,,,,,,,4,,,,1,,,,,,,," ",580200605,3,106.034248352051
5,55,302,2,7,2,,"02",60,1,,,,,,,,,0,,0,,0,,2,2,2,5,2,2,5,2,0,,,,,,,,,,,,4,,,,1,,,,,,,," ",580200705,3,106.034248352051
5,55,302,2,8,2,,"01",90,2,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",580200805,3,106.034248352051
5,55,302,2,9,2,,"01",120,2,,,,,,,,,0,,0,,0,,2,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",580200905,3,106.034248352051
5,55,302,2,10,2,,"01",30,2,,,,,,,,,0,,0,,0,,888,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",580201005,3,106.034248352051
5,55,302,2,11,2,,"02",60,1,,5,5,5,2,2,5,5,0,,0,,0,,2,2,2,4,2,2,4,4,1,0,4,2,,,,,1,4,1,0,4,,,1,,,,,,,,," ",580201105,3,106.034248352051
5,55,302,2,12,2,,"02",60,1,,,,,,,,,0,,0,,0,,2,2,1,5,2,2,4,2,0,,,,,,,,,,,,4,,,,1,,,,,,,," ",580201205,3,106.034248352051
5,55,302,2,13,2,,"01",180,1,,,,,,,,,0,,0,,0,,4,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",580201305,3,106.034248352051
5,55,302,2,14,2,,"01",60,2,,,,,,,,,0,,0,,0,,888,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,1,,,,,,,,,," ",580201405,3,106.034248352051
5,55,302,2,15,2,,"01",60,1,,,,,,,,,0,,0,,0,,2,2,4,2,2,2,4,2,0,,,,,,,,,,,,4,,,1,,,,,,,,," ",580201505,3,106.034248352051
5,55,302,2,16,2,,"01",240,2,,,,,,,,,1,888,0,,0,,1,1,1,4,4,1,4,2,0,,,,,,,,,,,,4,,1,,,,,,,,,," ",580201605,3,106.034248352051
5,55,302,2,17,2,,"03",240,2,,5,5,2,5,2,5,5,0,,0,,0,,2,2,888,2,2,888,888,888,1,0,1,,3,,,,1,4,2,1,4,,,1,,,,,,,,," ",580201705,3,106.034248352051
5,55,302,2,18,2,,"02",60,1,,5,3,5,5,3,3,5,0,,0,,0,,2,2,2,4,2,2,4,2,1,0,4,4,,,,,1,6,1,0,4,,,,1,,,,,,,," ",580201805,3,106.034248352051
5,55,303,2,1,2,,"01",120,2,,5,5,2,5,2,5,5,0,,0,,0,,2,2,888,888,888,888,888,888,0,,,,,,,,,,,,4,,,1,,,,,,,,," ",580300105,3,106.034248352051
5,55,303,2,2,2,,"02",120,1,,5,5,2,5,2,5,5,1,1,0,,0,,2,2,2,888,888,888,888,888,0,,,,,,,,,,,,4,,,1,,,,,,,,," ",580300205,3,106.034248352051
5,55,303,2,3,2,,"01",120,1,,5,5,2,5,2,5,5,1,1,0,,0,,4,2,888,2,888,888,888,888,0,,,,,,,,,,,,4,,,,1,,,,,,,," ",580300305,3,106.034248352051
5,55,303,2,4,2,,"02",120,2,,,,,,,,,0,,0,,0,,2,2,888,888,888,888,888,888,0,,,,,,,,,,,,4,,1,1,,,,,,,,," ",580300405,3,106.034248352051
