"PROVINCE","DISTRICT","HI04","Cluster","HI05","HH_WT","TYPEHH","C003","C012","C012_OTHER","C013","C013_OTHER","C018","C018_OTHER","C019","C019_OTHER","C033","C033_OTHER","C034","C034_OTHER","C037_FIRST","C037_SECOND","C037_OTHER","C042","C042_OTHER","C052","C052_OTHER","C057","C057_OTHER","C058","C058_OTHER","C060","C060_OTHER","C074","C074_OTHER","C075","C075_OTHER","C088A","C088B","C088C","C088D","C088E","C088_OTHER","C091","C091_OTHER","C092","C092_OTHER","C102_FIRST","C102_SECOND","C102_OTHER","C108A","C108B","C108C","C108D","C108_OTHER","C114","C114_OTHER","C115","C115_OTHER","C122_FIRST","C122_SECOND","C122_OTHER","C126","C126_OTHER","C164_7","C168","C168_OTHER","C170_8","C170_OTHER","C003_OTHER","C001","C002","C004","C005","C006","C007","C008","C009","C010","C011","C014","C015","C016","C017","C020","C021","C022","C023","C024","C025","C026","C027A","C027B","C027C","C027D","C027E","C027F","C027G","C027H","C027I","C027J","C027K","C027L","C027M","C028A","C029A","C030A","C031A","C032A","C032A_UNITY","C028B","C029B","C030B","C031B","C032B","C032B_UNITY","C035","C036","C038","C039","C040","C041","C043","C044","C045","C046","C047","C048","C049","C050","C051","C053","C054","C055","C056","C059","C061","C062","C063","C064","C065","C066","C067","C068A","C068B","C068C","C068D","C068E","C068F","C068G","C068H","C068I","C068J","C068K","C068L","C068M","C069C","C070C","C071C","C072C","C073C","C073C_UNITY","C069D","C070D","C071D","C072D","C073D","C073D_UNITY","C076","C077","C078_FIRST","C078_SECOND","C078_OTHER","C079","C080","C081","C082","C083","C084","C085","C086A","C086B","C086C","C086D","C086E","C086F","C086G","C086H","C086I","C086J","C086K","C086L","C086M","C087","C089","C090","C093","C094","C095","C096","C097","C098","C099","C100","C100_UNITY","C101","C103","C104","C105","C106","C107A","C107B","C107C","C107D","C107E","C107F","C107G","C107H","C107I","C107J","C107K","C107L","C107M","C107N","C109","C110","C111","C112","C113","C116","C117","C118","C119","C120","C121","C123","C124","C125","C127","C152","C153","C154","C155","C156","C157","C158","C159","C160","C161","C162","C163","C164_1","C164_2","C164_3","C164_4","C164_5","C164_6","C164_8","C164_OTHER","C165","C166","C167","C169","C170_1","C170_2","C170_3","C170_4","C170_5","C170_6","C170_7","C171","C172","C173","C174","C175","C176","C177","hhid","camp","ref_weight"
1,12,2,18,5,143.598757575758,1,1,,,,,,,,,,,,,,,,1,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,,,,,,121800501,,
1,12,2,18,6,947.7518,1,,1,,3,,555,3,3,,13,,111,,111,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,2,50000,2,10000,2,1,1,1,0,,3,,,,,2000,1,,,,,,,,,,,,,,,,,,,,0,24,3,1,30,2,2,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,1,121800601,,
1,12,2,18,7,143.598757575758,1,1,,,,,,,,,,,,,,,,1,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",0,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,,,,,,121800701,,
1,12,2,18,8,947.7518,1,,1,,3,,4,,3,,10,,111,,111,111,,555,9,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,9,25000,2,8000,30,0,1,1,0,,3,,,,,2500,2,,,,1,,,,,,,,1,,0,24,4,1,3,1,0,23,4,1,5,1,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,,,2,121800801,,
1,12,2,18,9,143.598757575758,1,2,,,,,,,,,,,,,,,,2,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,1,2,2,1,800,2,121800901,,
1,12,2,18,10,947.7518,1,,1,,3,,2,,3,,13,,111,,111,111,,5,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,3,2000,2,111,111,111,1,1,0,,3,,,,,2000,2,,,,,,,,,,,,,888,0,24,4,1,120,2,0,23,2,1,120,2,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,,,1,121801001,,
1,12,2,18,11,947.7518,1,,1,,3,,4,,3,,10,,111,,111,111,,6,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,9,24000,2,12000,5,0,1,1,0,,3,,,,,7000,2,,,,1,,,,,,,,1,,0,24,4,1,1,1,0,24,4,1,5,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,,,1,121801101,,
1,12,2,18,12,947.7518,1,,1,,1,,3,,3,,4,,4,,111,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,5," ",,,,"02",1,,,6,888,1,888,14,0,1,1,0,,3,,,,,2000,1,,,,,,,,,,,,,,,,,,,,1,24,4,111,,,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,26,3,5000,1,1,1,1,1,0,,0,,,,,,,,,3,2015,0,3,,,,,,,,1,1,2,1,,,1,121801201,,
1,12,2,18,13,143.598757575758,1,555,,,,,,,,,,,,,,,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,9,"01",0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,36,3,6900,0,1,3,3,0,0,,0,,,,,,,,,3,2014,1,2,,1,1,,,,,6,1,2,1,,,2,121801301,,
1,12,2,18,14,947.7518,1,,6,,555,11,111,,555,4,10,,111,,111,111,,2,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,1,111,,,,,1,1,0,,3,,,,,1000,1,,,,,,,,,,,,,,,,,,,,0,888,888,888,888,,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,121801401,,
1,12,2,18,15,143.598757575758,1,2,,,,,,,,,,,,,,,,1,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,2,1,2,2,1600,2,121801501,,
1,12,2,18,16,947.7518,1,,1,,3,,4,,3,,10,,111,,2,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"02",1,,,5,15000,2,30000,30,0,1,1,0,,3,,,,,1000,2,,,,,,,,,,,,,888,1,12,2,2,2,1,0,24,4,888,888,,999,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,1,,,1,121801601,,
1,12,2,18,17,143.598757575758,1,2,,,,,,,,,,,,,,,,1,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,,,,,,121801701,,
1,12,2,18,18,947.7518,1,,6,,3,,555,10,555,11,10,,111,,2,3,,5,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,2,888,2,888,888,888,1,1,1,2,3,,,,,2000,2,1,1,1,1,,,,,,,,1,,0,24,4,2,3,1,0,16,4,2,5,1,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,,,2,121801801,,
1,12,1,19,1,683.8179,1,,7,,3,,1,,1,,10,,111,,3,5,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,5,58000,2,30000,30,0,1,1,1,2,3,,,,,6000,1,,,,,,,,,,,,,,,,,,,,0,24,4,1,30,2,999,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,1,121900101,,
1,12,1,19,2,44.8755496875,1,2,,,,,,,,,,,,,,,,2,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,2,2,2,2,1600,2,121900201,,
1,12,1,19,3,44.8755496875,1,2,,,,,,,,,,,,,,,,2,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"02",0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,2,1,2,2,1600,1,121900301,,
1,12,1,19,4,44.8755496875,1,8,,,,,,,,,,,,,,,,1,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,555,," ",,,,"02",0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,36,1,11300,0,1,24,4,1,0,,1,,,,,,,,4,2,2018,1,2,,,,,,,1,6,4,1,1,,,1,121900401,,
1,12,1,19,5,683.8179,1,,1,,2,,3,,3,,13,,111,,2,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"02",1,,,1,888,2,888,888,888,1,1,1,6,3,,,,,1000,1,,,,,,,,,,,,,,,,,,,,0,24,4,1,60,1,999,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,121900501,,
1,12,1,19,6,683.8179,1,,7,,2,,2,,1,,10,,111,,5,3,,5,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"02",1,,,6,30000,2,15000,30,0,1,1,1,2,3,,,,,2000,2,,,1,1,,,,,,,,,,0,24,4,1,60,2,0,23,3,1,60,2,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,121900601,,
1,12,1,19,8,44.8755496875,1,2,,,,,,,,,,,,,,,,1,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",0,1,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,2,2,2,2,1600,2,121900801,,
1,12,1,19,9,683.8179,1,,7,,3,,2,,1,,10,,111,,3,2,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,1,35000,2,25000,6,2,1,1,0,,3,,,,,2000,2,,,,1,,,,,1,,,,,0,22,4,1,60,2,0,23,4,1,45,2,111,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,,,2,121900901,,
1,12,1,19,10,683.8179,1,,9,,3,,1,,2,,13,,111,,111,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,30,30000,2,20000,7,0,1,1,0,,3,,,,,1000,1,,,,,,,,,,,,,,,,,,,,0,24,4,1,30,2,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,,2,121901001,,
1,12,1,19,11,683.8179,1,,1,,2,,2,,3,,13,,111,,111,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"02",1,,,1,30000,2,15000,7,0,1,1,0,,3,,,,,5000,2,,,1,,,1,,,,,,,,0,24,4,1,20,2,0,24,4,1,20,2,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,1,121901101,,
1,12,1,19,12,683.8179,1,,1,,3,,2,,3,,13,,111,,111,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,10,130000,2,60000,7,0,1,0,0,,3,,,,,5000,2,,,,1,,,,,1,,1,,,0,24,4,1,30,2,0,24,4,1,30,2,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,,,1,121901201,,
1,12,1,19,13,683.8179,1,,2,,3,,1,,3,,13,,111,,111,111,,5,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,3,15000,2,20000,7,1,1,1,1,2,3,,,,,2000,1,,,,,,,,,,,,,,,,,,,,0,24,4,1,5,1,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,121901301,,
1,12,1,19,14,683.8179,1,,555,8,3,,2,,3,,13,,111,,2,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"02",1,,,12,72000,2,38000,360,0,1,1,0,,3,,,,,2000,1,,,,,,,,,,,,,,,,,,,,1,18,3,1,20,2,999,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,,,1,121901401,,
1,12,1,19,15,683.8179,1,,6,,3,,1,,3,,13,,111,,111,111,,5,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,1,15000,2,20000,1,1,1,1,1,3,3,,,,,1000,1,,,,,,,,,,,,,,,,,,,,0,20,4,1,5,1,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,,2,121901501,,
1,12,1,19,16,683.8179,1,,7,,3,,1,,3,,13,,111,,111,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"02",1,,,1,75000,2,38000,360,2,1,1,1,2,3,,,,,3500,1,,,,,,,,,,,,,,,,,,,,0,24,3,1,5,2,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,1,121901601,,
1,12,1,19,17,683.8179,1,,2,,2,,2,,3,,13,,111,,111,111,,5,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"02",1,,,5,15000,2,20000,1,1,1,1,0,,3,,,,,5000,1,,,,,,,,,,,,,,,,,,,,0,20,4,1,5,1,999,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,1,121901701,,
1,12,1,19,18,683.8179,1,,7,,3,,555,10,555,10,13,,111,,111,111,,5,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,12,56000,2,18000,72,0,0,,0,,3,,,,,2500,1,,,,,,,,,,,,,,,,,,,,0,24,3,1,5,2,111,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,,2,121901801,,
1,12,1,19,19,683.8179,1,,1,,2,,4,,1,,11,,555,10,111,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,4,56000,2,18000,1,0,1,1,0,,3,,,,,1000,1,,,,,,,,,,,,,,,,,,,,0,24,4,1,5,2,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,,,2,121901901,,
1,12,2,20,1,446.4181,1,,111,,,,,,,,10,,111,,111,111,,1,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,2,56000,2,888,7,0,,,0,,,,,,,,2,,,1,,,1,,1,1,,,1,,0,16,4,1,888,,0,14,4,1,888,,999,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,122000101,,
1,12,2,20,2,604.193264109589,1,9,,,,,,,,,,,,,,,,1,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"02",0,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,36,3,25000,0,0,24,4,0,0,,1,,,1,1,,,,,2,2021,1,2,1,1,1,,,,,4,2,1,1,,,2,122000201,,
1,12,2,20,3,446.4181,1,,1,,2,,555,3,3,,13,,111,,111,111,,4,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",1,,,3,55000,2,25000,45,1,1,1,0,,3,,,,,1000,1,,,,,,,,,,,,,,,,,,,,0,24,4,2,30,2,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,,,1,122000301,,
1,12,2,20,4,604.193264109589,1,2,,,,,,,,,,,,,,,,1,,," ",," ",," ",," ",," ",," ",,,,,," ",," ",," ",,," ",,,,," ",," ",," ",,," ",,,,," ",,,,"01",0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,1,2,2,1,800,2,122000401,,
