"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","H01","H02","MARKET_PRICE","H03","H04","H05","H06","H07","H07_OTHER","hhid","camp","ref_weight"
3,33,168,1,17,1,384.5632,,,,,,,,,,346801703,,
3,33,168,1,20,1,384.5632,,,,,,,,,,346802003,,
3,33,168,1,21,1,384.5632,,,,,,,,,,346802103,,
3,33,169,1,1,1,251.307332571429,1,"01",24600,0,0,0,0,1,,346900103,,
3,33,169,1,2,1,251.307332571429,1,"01",7500,0,0,0,1,,,346900203,,
3,33,169,1,3,1,251.307332571429,1,"01",2500,1,,,,,,346900303,,
3,33,169,1,4,1,251.307332571429,1,"02",7500,0,0,0,0,1,,346900403,,
3,33,169,1,5,1,251.307332571429,1,"02",2500,1,,,,,,346900503,,
3,33,169,1,6,1,192.8894,,,,,,,,,,346900603,,
3,33,169,1,7,1,251.307332571429,,,,,,,,,,346900703,,
3,33,169,1,8,1,192.8894,,,,,,,,,,346900803,,
3,33,169,1,9,1,192.8894,,,,,,,,,,346900903,,
3,33,169,1,10,1,192.8894,,,,,,,,,,346901003,,
3,33,169,1,12,1,192.8894,,,,,,,,,,346901203,,
3,33,169,1,13,1,251.307332571429,1,"01",7500,1,,,,,,346901303,,
3,33,169,1,14,1,251.307332571429,1,"02",7500,1,,,,,,346901403,,
3,33,169,1,15,1,192.8894,,,,,,,,,,346901503,,
3,33,169,1,17,1,251.307332571429,1,"01",2500,1,,,,,,346901703,,
3,33,169,1,18,1,192.8894,2,"02",21000,0,0,1,,,,346901803,,
3,33,169,1,19,1,251.307332571429,1,"02",7500,0,0,0,0,1,,346901903,,
3,33,169,1,22,1,192.8894,,,,,,,,,,346902203,,
3,33,170,2,1,1,1375.08,1,"02",7500,0,1,,,,,347000103,,
3,33,170,2,3,1,1065.687,1,"01",7500,1,,,,,,347000303,,
3,33,170,2,4,1,1375.08,1,"02",7500,1,,,,,,347000403,,
3,33,170,2,5,1,1065.687,1,"01",2500,1,,,,,,347000503,,
3,33,170,2,6,1,1065.687,1,"01",2500,0,1,,,,,347000603,,
3,33,170,2,7,1,1065.687,1,"01",2500,1,,,,,,347000703,,
3,33,170,2,8,1,1065.687,1,"01",2500,1,,,,,,347000803,,
3,33,170,2,9,1,1065.687,1,"02",7500,1,,,,,,347000903,,
3,33,170,2,10,1,1375.08,2,"02",21000,0,1,,,,,347001003,,
3,33,170,2,11,1,1375.08,1,"02",7500,0,0,1,,,,347001103,,
3,33,170,2,12,1,1375.08,1,"02",7500,1,,,,,,347001203,,
3,33,170,2,13,1,1375.08,,,,,,,,,,347001303,,
3,33,170,2,15,1,1065.687,1,"01",7500,0,0,1,,,,347001503,,
3,33,170,2,16,1,1375.08,1,"01",2500,1,,,,,,347001603,,
3,33,170,2,17,1,1375.08,1,"01",7500,1,,,,,,347001703,,
3,33,170,2,18,1,1375.08,1,"02",2500,0,1,,,,,347001803,,
3,33,170,2,19,1,1065.687,1,"02",7500,0,0,0,0,1,,347001903,,
3,33,170,2,22,1,1375.08,1,"01",2500,0,1,,,,,347002203,,
3,33,171,1,1,1,92.5471440443213,2,"01",16000,1,,,,,,347100103,,
3,33,171,1,2,1,607.4458,,,,,,,,,,347100203,,
3,33,171,1,3,1,607.4458,,,,,,,,,,347100303,,
3,33,171,1,4,1,607.4458,,,,,,,,,,347100403,,
3,33,171,1,5,1,92.5471440443213,,,,,,,,,,347100503,,
3,33,171,1,6,1,92.5471440443213,,,,,,,,,,347100603,,
3,33,171,1,7,1,92.5471440443213,,,,,,,,,,347100703,,
3,33,171,1,8,1,92.5471440443213,1,"01",8200,0,0,1,,,,347100803,,
3,33,171,1,9,1,92.5471440443213,,,,,,,,,,347100903,,
3,33,171,1,10,1,92.5471440443213,1,"02",7500,0,1,,,,,347101003,,
3,33,171,1,11,1,607.4458,,,,,,,,,,347101103,,
3,33,171,1,12,1,607.4458,,,,,,,,,,347101203,,
3,33,171,1,13,1,607.4458,,,,,,,,,,347101303,,
3,33,171,1,15,1,607.4458,2,"02",24600,1,,,,,,347101503,,
3,33,171,1,16,1,607.4458,,,,,,,,,,347101603,,
3,33,171,1,20,1,607.4458,,,,,,,,,,347102003,,
3,33,171,1,21,1,607.4458,,,,,,,,,,347102103,,
3,33,171,1,22,1,607.4458,,,,,,,,,,347102203,,
3,33,172,1,1,1,451.5992,,,,,,,,,,347200103,,
3,33,172,1,2,1,94.4521202614379,,,,,,,,,,347200203,,
3,33,172,1,3,1,94.4521202614379,1,"02",2500,0,1,,,,,347200303,,
3,33,172,1,4,1,451.5992,2,"01",8200,1,,,,,,347200403,,
3,33,172,1,5,1,451.5992,,,,,,,,,,347200503,,
3,33,172,1,6,1,451.5992,,,,,,,,,,347200603,,
3,33,172,1,7,1,451.5992,,,,,,,,,,347200703,,
3,33,172,1,8,1,451.5992,,,,,,,,,,347200803,,
3,33,172,1,9,1,451.5992,,,,,,,,,,347200903,,
3,33,172,1,10,1,451.5992,2,"01",21000,1,,,,,,347201003,,
3,33,172,1,12,1,451.5992,,,,,,,,,,347201203,,
3,33,172,1,13,1,451.5992,,,,,,,,,,347201303,,
3,33,172,1,14,1,451.5992,,,,,,,,,,347201403,,
3,33,172,1,15,1,451.5992,,,,,,,,,,347201503,,
3,33,172,1,16,1,451.5992,,,,,,,,,,347201603,,
3,33,172,1,17,1,94.4521202614379,,,,,,,,,,347201703,,
3,33,172,1,18,1,451.5992,,,,,,,,,,347201803,,
3,33,172,1,20,1,451.5992,,,,,,,,,,347202003,,
3,33,173,1,1,1,681.81784,2,"02",16000,1,,,,,,347300103,,
3,33,173,1,2,1,681.81784,1,"02",7500,0,1,,,,,347300203,,
3,33,173,1,3,1,681.81784,2,"02",16000,0,0,0,0,1,,347300303,,
3,33,173,1,4,1,697.3137,,,,,,,,,,347300403,,
3,33,173,1,5,1,681.81784,1,"01",2500,0,0,0,0,555,8,347300503,,
3,33,173,1,6,1,681.81784,1,"02",2500,0,0,1,,,,347300603,,
3,33,173,1,7,1,681.81784,1,"01",8200,0,0,0,1,,,347300703,,
3,33,173,1,8,1,681.81784,1,"02",2500,0,1,,,,,347300803,,
3,33,173,1,10,1,697.3137,,,,,,,,,,347301003,,
3,33,173,1,11,1,697.3137,,,,,,,,,,347301103,,
3,33,173,1,12,1,697.3137,,,,,,,,,,347301203,,
3,33,173,1,13,1,681.81784,,,,,,,,,,347301303,,
3,33,173,1,14,1,697.3137,2,"02",21000,0,0,0,0,1,,347301403,,
3,33,173,1,15,1,681.81784,,,,,,,,,,347301503,,
3,33,173,1,16,1,697.3137,2,"02",8200,0,0,0,0,555,4,347301603,,
3,33,173,1,18,1,697.3137,,,,,,,,,,347301803,,
3,33,173,1,19,1,681.81784,2,"01",24600,0,0,0,0,2,,347301903,,
3,33,173,1,20,1,697.3137,,,,,,,,,,347302003,,
3,33,174,1,1,1,33.4869953051643,2,"01",21000,1,,,,,,347400103,,
3,33,174,1,2,1,226.9505,,,,,,,,,,347400203,,
3,33,174,1,3,1,226.9505,,,,,,,,,,347400303,,
3,33,174,1,4,1,33.4869953051643,1,"01",8200,1,,,,,,347400403,,
3,33,174,1,5,1,33.4869953051643,1,"02",45100,1,,,,,,347400503,,
3,33,174,1,6,1,33.4869953051643,1,"01",2500,0,0,1,,,,347400603,,
3,33,174,1,7,1,226.9505,,,,,,,,,,347400703,,
3,33,174,1,8,1,226.9505,,,,,,,,,,347400803,,
3,33,174,1,9,1,226.9505,,,,,,,,,,347400903,,
3,33,174,1,10,1,226.9505,,,,,,,,,,347401003,,
3,33,174,1,12,1,33.4869953051643,1,"02",2500,0,0,1,,,,347401203,,
3,33,174,1,13,1,226.9505,,,,,,,,,,347401303,,
3,33,174,1,15,1,226.9505,,,,,,,,,,347401503,,
3,33,174,1,16,1,226.9505,,,,,,,,,,347401603,,
3,33,174,1,18,1,226.9505,1,"02",2500,1,,,,,,347401803,,
3,33,174,1,19,1,33.4869953051643,1,"02",7500,0,1,,,,,347401903,,
3,33,174,1,20,1,33.4869953051643,1,"02",8200,1,,,,,,347402003,,
3,33,174,1,21,1,226.9505,,,,,,,,,,347402103,,
3,33,175,1,1,1,148.1571,,,,,,,,,,347500103,,
3,33,175,1,2,1,148.1571,,,,,,,,,,347500203,,
3,33,175,1,3,1,1096.20900932643,2,"02",21000,0,0,1,,,,347500303,,
3,33,175,1,4,1,148.1571,,,,,,,,,,347500403,,
3,33,175,1,5,1,148.1571,,,,,,,,,,347500503,,
3,33,175,1,6,1,148.1571,,,,,,,,,,347500603,,
3,33,175,1,7,1,148.1571,,,,,,,,,,347500703,,
3,33,175,1,8,1,148.1571,2,"01",45100,0,0,0,1,,,347500803,,
3,33,175,1,9,1,148.1571,,,,,,,,,,347500903,,
3,33,175,1,10,1,148.1571,2,"01",16000,0,0,1,,,,347501003,,
3,33,175,1,11,1,148.1571,,,,,,,,,,347501103,,
3,33,175,1,12,1,148.1571,2,"02",16000,1,,,,,,347501203,,
3,33,175,1,13,1,148.1571,,,,,,,,,,347501303,,
3,33,175,1,14,1,148.1571,,,,,,,,,,347501403,,
3,33,175,1,15,1,148.1571,,,,,,,,,,347501503,,
3,33,175,1,16,1,148.1571,,,,,,,,,,347501603,,
3,33,175,1,17,1,148.1571,,,,,,,,,,347501703,,
3,33,175,1,18,1,148.1571,,,,,,,,,,347501803,,
3,34,176,1,1,1,244.9496,,,,,,,,,,357600103,,
3,34,176,1,2,1,25.1660547945205,,,,,,,,,,357600203,,
3,34,176,1,3,1,244.9496,,,,,,,,,,357600303,,
3,34,176,1,4,1,25.1660547945205,1,"01",2500,1,,,,,,357600403,,
3,34,176,1,5,1,244.9496,2,"02",21000,0,0,0,1,,,357600503,,
3,34,176,1,6,1,25.1660547945205,1,"01",8200,0,0,0,0,1,,357600603,,
3,34,176,1,8,1,244.9496,,,,,,,,,,357600803,,
3,34,176,1,9,1,244.9496,,,,,,,,,,357600903,,
3,34,176,1,10,1,244.9496,,,,,,,,,,357601003,,
3,34,176,1,11,1,244.9496,,,,,,,,,,357601103,,
3,34,176,1,12,1,244.9496,,,,,,,,,,357601203,,
3,34,176,1,13,1,244.9496,,,,,,,,,,357601303,,
3,34,176,1,14,1,244.9496,2,"02",21000,0,0,0,0,2,,357601403,,
3,34,176,1,15,1,244.9496,,,,,,,,,,357601503,,
3,34,176,1,16,1,244.9496,,,,,,,,,,357601603,,
3,34,176,1,17,1,244.9496,,,,,,,,,,357601703,,
3,34,176,1,18,1,244.9496,,,,,,,,,,357601803,,
3,34,176,1,19,1,244.9496,,,,,,,,,,357601903,,
3,34,177,2,1,1,1238.97888375,1,"01",2500,0,0,1,,,,357700103,,
3,34,177,2,2,1,1238.97888375,1,"01",7500,1,,,,,,357700203,,
3,34,177,2,3,1,1238.97888375,1,"01",7500,0,0,1,,,,357700303,,
3,34,177,2,4,1,1238.97888375,1,"01",2500,1,,,,,,357700403,,
3,34,177,2,5,1,1238.97888375,1,"02",7500,1,,,,,,357700503,,
3,34,177,2,6,1,909.3423,,,,,,,,,,357700603,,
3,34,177,2,7,1,1238.97888375,1,"01",7500,1,,,,,,357700703,,
3,34,177,2,8,1,1238.97888375,1,"02",7500,1,,,,,,357700803,,
3,34,177,2,9,1,1238.97888375,1,"02",2500,1,,,,,,357700903,,
3,34,177,2,10,1,1238.97888375,1,"01",2500,1,,,,,,357701003,,
3,34,177,2,11,1,909.3423,1,"01",7500,0,0,1,,,,357701103,,
3,34,177,2,12,1,909.3423,1,"02",7500,0,0,1,,,,357701203,,
3,34,177,2,13,1,909.3423,1,"02",2500,1,,,,,,357701303,,
3,34,177,2,14,1,1238.97888375,1,"01",2500,1,,,,,,357701403,,
3,34,177,2,15,1,909.3423,,,,,,,,,,357701503,,
3,34,177,2,16,1,909.3423,1,"02",7500,0,0,1,,,,357701603,,
3,34,177,2,17,1,909.3423,2,"01",21000,0,1,,,,,357701703,,
3,34,177,2,18,1,909.3423,,,,,,,,,,357701803,,
3,34,178,1,1,1,155.0491,,,,,,,,,,357800103,,
3,34,178,1,2,1,308.448741489362,1,"01",24600,0,0,0,0,1,,357800203,,
3,34,178,1,3,1,308.448741489362,1,"01",7500,1,,,,,,357800303,,
3,34,178,1,4,1,308.448741489362,1,"01",45100,0,0,0,0,1,,357800403,,
3,34,178,1,5,1,308.448741489362,1,"01",8200,0,0,0,0,1,,357800503,,
3,34,178,1,6,1,308.448741489362,1,"02",2500,0,1,,,,,357800603,,
3,34,178,1,7,1,308.448741489362,2,"01",24600,1,,,,,,357800703,,
3,34,178,1,9,1,308.448741489362,1,"01",2500,1,,,,,,357800903,,
3,34,178,1,10,1,155.0491,,,,,,,,,,357801003,,
3,34,178,1,11,1,308.448741489362,1,"02",2500,0,1,,,,,357801103,,
3,34,178,1,12,1,155.0491,,,,,,,,,,357801203,,
3,34,178,1,13,1,155.0491,,,,,,,,,,357801303,,
3,34,178,1,14,1,155.0491,,,,,,,,,,357801403,,
3,34,178,1,15,1,308.448741489362,2,"01",24600,1,,,,,,357801503,,
3,34,178,1,16,1,308.448741489362,1,"01",2500,1,,,,,,357801603,,
3,34,178,1,17,1,155.0491,,,,,,,,,,357801703,,
3,34,178,1,18,1,308.448741489362,1,"02",7500,0,0,1,,,,357801803,,
3,34,178,1,22,1,308.448741489362,2,"01",21000,1,,,,,,357802203,,
3,34,179,2,1,1,1415.74600588235,1,"02",2500,0,1,,,,,357900103,,
3,34,179,2,2,1,1415.74600588235,1,"01",2500,1,,,,,,357900203,,
3,34,179,2,3,1,1415.74600588235,1,"03",2500,1,,,,,,357900303,,
3,34,179,2,4,1,1415.74600588235,1,"01",7500,1,,,,,,357900403,,
3,34,179,2,6,1,1415.74600588235,1,"01",7500,0,1,,,,,357900603,,
3,34,179,2,7,1,1415.74600588235,1,"01",7500,0,1,,,,,357900703,,
3,34,179,2,8,1,1415.74600588235,1,"01",2500,0,1,,,,,357900803,,
3,34,179,2,9,1,1415.74600588235,1,"02",2500,1,,,,,,357900903,,
3,34,179,2,10,1,729.3237,1,"01",2500,1,,,,,,357901003,,
3,34,179,2,11,1,1415.74600588235,1,"02",2500,1,,,,,,357901103,,
3,34,179,2,12,1,729.3237,1,"01",7500,1,,,,,,357901203,,
3,34,179,2,13,1,1415.74600588235,1,"01",7500,1,,,,,,357901303,,
3,34,179,2,14,1,1415.74600588235,1,"01",7500,1,,,,,,357901403,,
3,34,179,2,15,1,1415.74600588235,1,"02",7500,0,1,,,,,357901503,,
3,34,179,2,16,1,1415.74600588235,1,"01",2500,0,0,1,,,,357901603,,
3,34,179,2,17,1,1415.74600588235,1,"02",2500,1,,,,,,357901703,,
3,34,179,2,18,1,1415.74600588235,1,"01",7500,1,,,,,,357901803,,
3,34,179,2,21,1,1415.74600588235,1,"02",7500,1,,,,,,357902103,,
3,34,180,1,1,1,178.477,,,,,,,,,,358000103,,
3,34,180,1,2,1,76.2036629213483,1,"02",8200,1,,,,,,358000203,,
3,34,180,1,3,1,178.477,,,,,,,,,,358000303,,
3,34,180,1,4,1,76.2036629213483,1,"01",2500,1,,,,,,358000403,,
3,34,180,1,5,1,76.2036629213483,,,,,,,,,,358000503,,
3,34,180,1,6,1,76.2036629213483,1,"02",8200,0,0,1,,,,358000603,,
3,34,180,1,7,1,76.2036629213483,,,,,,,,,,358000703,,
3,34,180,1,8,1,178.477,,,,,,,,,,358000803,,
3,34,180,1,11,1,178.477,,,,,,,,,,358001103,,
3,34,180,1,12,1,178.477,,,,,,,,,,358001203,,
3,34,180,1,13,1,178.477,1,"02",8200,0,0,0,0,1,,358001303,,
3,34,180,1,14,1,178.477,,,,,,,,,,358001403,,
3,34,180,1,15,1,178.477,,,,,,,,,,358001503,,
3,34,180,1,16,1,178.477,2,"01",24600,0,0,0,0,2,,358001603,,
3,34,180,1,17,1,178.477,,,,,,,,,,358001703,,
3,34,180,1,18,1,178.477,,,,,,,,,,358001803,,
3,34,180,1,20,1,76.2036629213483,,,,,,,,,,358002003,,
3,34,180,1,21,1,178.477,,,,,,,,,,358002103,,
3,34,181,2,1,1,1090.555,1,"01",7500,1,,,,,,358100103,,
3,34,181,2,3,1,1090.555,1,"01",2500,1,,,,,,358100303,,
3,34,181,2,4,1,1090.555,1,"02",7500,0,0,1,,,,358100403,,
3,34,181,2,5,1,1090.555,1,"01",7500,0,0,0,0,1,,358100503,,
3,34,181,2,6,1,1090.555,1,"02",7500,0,0,0,1,,,358100603,,
3,34,181,2,7,1,1090.555,1,"01",7500,0,1,,,,,358100703,,
3,34,181,2,8,1,1090.555,1,"01",2500,1,,,,,,358100803,,
3,34,181,2,9,1,1090.555,1,"01",7500,1,,,,,,358100903,,
3,34,181,2,10,1,1090.555,1,"02",7500,0,1,,,,,358101003,,
3,34,181,2,13,1,1090.555,1,"01",2500,1,,,,,,358101303,,
3,34,181,2,14,1,1090.555,1,"01",7500,1,,,,,,358101403,,
3,34,181,2,15,1,1090.555,1,"01",2500,0,0,0,0,1,,358101503,,
3,34,181,2,16,1,1090.555,1,"01",7500,1,,,,,,358101603,,
3,34,181,2,17,1,1090.555,1,"02",7500,0,1,,,,,358101703,,
3,34,181,2,18,1,1090.555,1,"02",2500,1,,,,,,358101803,,
3,34,181,2,20,1,1090.555,1,"01",2500,0,0,0,0,1,,358102003,,
3,34,181,2,21,1,1090.555,1,"02",2500,0,1,,,,,358102103,,
3,34,181,2,22,1,1090.555,1,"02",2500,1,,,,,,358102203,,
3,35,182,2,1,1,1370.70923611111,1,"02",7500,1,,,,,,368200103,,
3,35,182,2,2,1,1370.70923611111,1,"02",2500,1,,,,,,368200203,,
3,35,182,2,3,1,1370.70923611111,1,"02",7500,1,,,,,,368200303,,
3,35,182,2,4,1,1370.70923611111,1,"01",2500,0,0,0,0,1,,368200403,,
3,35,182,2,5,1,897.1915,1,"02",2500,1,,,,,,368200503,,
3,35,182,2,6,1,1370.70923611111,1,"02",7500,1,,,,,,368200603,,
3,35,182,2,7,1,1370.70923611111,,,,,,,,,,368200703,,
3,35,182,2,8,1,1370.70923611111,1,"01",7500,0,1,,,,,368200803,,
3,35,182,2,9,1,1370.70923611111,1,"01",7500,1,,,,,,368200903,,
3,35,182,2,10,1,897.1915,1,"02",2500,0,888,888,888,,,368201003,,
3,35,182,2,11,1,897.1915,1,"02",2500,1,,,,,,368201103,,
3,35,182,2,12,1,897.1915,1,"01",2500,1,,,,,,368201203,,
3,35,182,2,13,1,897.1915,1,"02",7500,1,,,,,,368201303,,
3,35,182,2,14,1,897.1915,,,,,,,,,,368201403,,
3,35,182,2,15,1,897.1915,1,"02",7500,0,0,0,0,3,,368201503,,
3,35,182,2,16,1,897.1915,1,"01",7500,0,1,,,,,368201603,,
3,35,182,2,17,1,897.1915,1,"01",7500,0,0,0,0,1,,368201703,,
3,35,182,2,18,1,897.1915,1,"02",7500,0,888,888,1,,,368201803,,
3,35,183,2,1,1,162.5009,1,"02",7500,1,,,,,,368300103,,
3,35,183,2,2,1,1357.25183522727,1,"02",7500,1,,,,,,368300203,,
3,35,183,2,3,1,1357.25183522727,1,"01",7500,1,,,,,,368300303,,
3,35,183,2,4,1,1357.25183522727,1,"02",2500,0,1,,,,,368300403,,
3,35,183,2,5,1,1357.25183522727,1,"01",7500,0,0,1,,,,368300503,,
3,35,183,2,6,1,1357.25183522727,1,"01",2500,1,,,,,,368300603,,
3,35,183,2,7,1,1357.25183522727,1,"01",2500,1,,,,,,368300703,,
3,35,183,2,9,1,1357.25183522727,1,"01",7500,0,0,0,0,1,,368300903,,
3,35,183,2,10,1,1357.25183522727,1,"01",2500,1,,,,,,368301003,,
3,35,183,2,11,1,162.5009,1,"02",7500,0,0,0,1,,,368301103,,
3,35,183,2,12,1,162.5009,1,"02",7500,1,,,,,,368301203,,
3,35,183,2,13,1,162.5009,1,"02",2500,1,,,,,,368301303,,
3,35,183,2,15,1,1357.25183522727,1,"01",2500,1,,,,,,368301503,,
3,35,183,2,16,1,1357.25183522727,1,"01",7500,0,0,1,,,,368301603,,
3,35,183,2,17,1,162.5009,1,"01",2500,0,0,1,,,,368301703,,
3,35,183,2,18,1,162.5009,1,"01",2500,1,,,,,,368301803,,
3,35,183,2,19,1,1357.25183522727,1,"01",7500,0,0,1,,,,368301903,,
3,35,183,2,20,1,162.5009,1,"02",2500,1,,,,,,368302003,,
3,35,184,2,1,1,1540.114,1,"01",7500,1,,,,,,368400103,,
3,35,184,2,2,1,1540.114,1,"01",7500,1,,,,,,368400203,,
3,35,184,2,3,1,1540.114,1,"02",2500,1,,,,,,368400303,,
3,35,184,2,4,1,1540.114,1,"02",7500,0,1,,,,,368400403,,
3,35,184,2,5,1,1540.114,1,"02",7500,1,,,,,,368400503,,
3,35,184,2,6,1,1540.114,1,"02",7500,1,,,,,,368400603,,
3,35,184,2,7,1,1540.114,1,"01",2500,1,,,,,,368400703,,
3,35,184,2,8,1,1540.114,1,"02",2500,1,,,,,,368400803,,
3,35,184,2,9,1,1540.114,1,"02",2500,1,,,,,,368400903,,
3,35,184,2,10,1,1540.114,1,"02",2500,0,1,,,,,368401003,,
3,35,184,2,11,1,1540.114,1,"02",7500,0,0,0,1,,,368401103,,
3,35,184,2,12,1,1540.114,1,"01",7500,0,0,0,1,,,368401203,,
3,35,184,2,13,1,1540.114,1,"07",2500,1,,,,,,368401303,,
3,35,184,2,14,1,1540.114,1,"02",7500,1,,,,,,368401403,,
3,35,184,2,15,1,1540.114,1,"02",7500,0,0,0,1,,,368401503,,
3,35,184,2,16,1,1540.114,1,"01",2500,1,,,,,,368401603,,
3,35,184,2,17,1,1540.114,1,"02",7500,1,,,,,,368401703,,
3,35,184,2,18,1,1540.114,1,"01",7500,0,0,1,,,,368401803,,
3,35,185,1,1,1,50.1458777777778,1,"02",7500,1,,,,,,368500103,,
3,35,185,1,2,1,50.1458777777778,1,"03",2500,1,,,,,,368500203,,
3,35,185,1,3,1,50.1458777777778,1,"02",8200,1,,,,,,368500303,,
3,35,185,1,4,1,50.1458777777778,1,"01",2500,1,,,,,,368500403,,
3,35,185,1,6,1,50.1458777777778,,,,,,,,,,368500603,,
3,35,185,1,7,1,90.26258,,,,,,,,,,368500703,,
3,35,185,1,8,1,50.1458777777778,1,"01",45100,0,0,0,1,,,368500803,,
3,35,185,1,9,1,50.1458777777778,1,"01",24600,0,0,0,0,1,,368500903,,
3,35,185,1,10,1,90.26258,2,"02",8200,0,1,,,,,368501003,,
3,35,185,1,11,1,90.26258,,,,,,,,,,368501103,,
3,35,185,1,12,1,90.26258,,,,,,,,,,368501203,,
3,35,185,1,13,1,90.26258,,,,,,,,,,368501303,,
3,35,185,1,14,1,90.26258,,,,,,,,,,368501403,,
3,35,185,1,15,1,50.1458777777778,1,"02",2500,1,,,,,,368501503,,
3,35,185,1,16,1,90.26258,,,,,,,,,,368501603,,
3,35,185,1,17,1,90.26258,,,,,,,,,,368501703,,
3,35,185,1,18,1,50.1458777777778,1,"02",2500,1,,,,,,368501803,,
3,35,185,1,19,1,90.26258,,,,,,,,,,368501903,,
3,35,186,2,2,1,743.521949216301,1,"01",2500,1,,,,,,368600203,,
3,35,186,2,3,1,743.521949216301,1,"01",7500,1,,,,,,368600303,,
3,35,186,2,4,1,743.521949216301,1,"02",7500,1,,,,,,368600403,,
3,35,186,2,5,1,743.521949216301,1,"01",7500,0,1,,,,,368600503,,
3,35,186,2,6,1,743.521949216301,1,"02",2500,1,,,,,,368600603,,
3,35,186,2,7,1,743.521949216301,1,"02",7500,0,1,,,,,368600703,,
3,35,186,2,8,1,743.521949216301,1,"01",7500,0,0,0,0,1,,368600803,,
3,35,186,2,9,1,743.521949216301,1,"02",7500,1,,,,,,368600903,,
3,35,186,2,10,1,891.6673,1,"02",2500,1,,,,,,368601003,,
3,35,186,2,11,1,891.6673,,,,,,,,,,368601103,,
3,35,186,2,12,1,891.6673,,,,,,,,,,368601203,,
3,35,186,2,13,1,743.521949216301,1,"02",7500,0,1,,,,,368601303,,
3,35,186,2,14,1,743.521949216301,1,"02",2500,1,,,,,,368601403,,
3,35,186,2,15,1,891.6673,,,,,,,,,,368601503,,
3,35,186,2,16,1,891.6673,1,"01",7500,0,0,0,0,1,,368601603,,
3,35,186,2,17,1,891.6673,,,,,,,,,,368601703,,
3,35,186,2,18,1,891.6673,,,,,,,,,,368601803,,
3,35,186,2,19,1,743.521949216301,1,"01",7500,0,1,,,,,368601903,,
3,36,187,1,1,1,186.785646215596,,,,,,,,,,378700103,,
3,36,187,1,3,1,186.785646215596,1,"01",45100,0,0,0,0,1,,378700303,,
3,36,187,1,4,1,392.4749,,,,,,,,,,378700403,,
3,36,187,1,5,1,186.785646215596,1,"01",2500,0,0,0,0,1,,378700503,,
3,36,187,1,6,1,186.785646215596,1,"02",8200,0,0,0,0,1,,378700603,,
3,36,187,1,7,1,392.4749,,,,,,,,,,378700703,,
3,36,187,1,8,1,186.785646215596,1,"02",8200,0,0,0,1,,,378700803,,
3,36,187,1,9,1,186.785646215596,,,,,,,,,,378700903,,
3,36,187,1,10,1,392.4749,,,,,,,,,,378701003,,
3,36,187,1,11,1,392.4749,,,,,,,,,,378701103,,
3,36,187,1,12,1,392.4749,,,,,,,,,,378701203,,
3,36,187,1,13,1,392.4749,,,,,,,,,,378701303,,
3,36,187,1,14,1,392.4749,,,,,,,,,,378701403,,
3,36,187,1,15,1,392.4749,,,,,,,,,,378701503,,
3,36,187,1,16,1,392.4749,,,,,,,,,,378701603,,
3,36,187,1,17,1,392.4749,,,,,,,,,,378701703,,
3,36,187,1,18,1,392.4749,,,,,,,,,,378701803,,
3,36,187,1,20,1,186.785646215596,1,"02",7500,0,0,0,0,1,,378702003,,
3,36,188,2,1,1,1563.48593814433,1,"02",2500,1,,,,,,378800103,,
3,36,188,2,3,1,1563.48593814433,1,"02",7500,0,0,0,0,1,,378800303,,
3,36,188,2,4,1,130.290494845361,1,"02",7500,1,,,,,,378800403,,
3,36,188,2,5,1,1563.48593814433,1,"01",2500,1,,,,,,378800503,,
3,36,188,2,6,1,1563.48593814433,,,,,,,,,,378800603,,
3,36,188,2,7,1,1563.48593814433,1,"01",2500,1,,,,,,378800703,,
3,36,188,2,8,1,1563.48593814433,,,,,,,,,,378800803,,
3,36,188,2,9,1,1563.48593814433,1,"01",7500,0,0,0,0,1,,378800903,,
3,36,188,2,10,1,1563.48593814433,1,"01",7500,1,,,,,,378801003,,
3,36,188,2,11,1,1563.48593814433,1,"01",2500,0,0,0,0,1,,378801103,,
3,36,188,2,12,1,1563.48593814433,1,"02",7500,0,0,0,0,1,,378801203,,
3,36,188,2,13,1,1563.48593814433,1,"01",7500,1,,,,,,378801303,,
3,36,188,2,14,1,1563.48593814433,,,,,,,,,,378801403,,
3,36,188,2,15,1,1563.48593814433,1,"02",2500,0,0,0,0,2,,378801503,,
3,36,188,2,16,1,130.290494845361,,,,,,,,,,378801603,,
3,36,188,2,17,1,1563.48593814433,,,,,,,,,,378801703,,
3,36,188,2,18,1,1563.48593814433,1,"01",7500,0,0,0,1,,,378801803,,
3,36,188,2,19,1,1563.48593814433,1,"01",7500,0,1,,,,,378801903,,
3,36,189,1,1,1,255.983,,,,,,,,,,378900103,,
3,36,189,1,2,1,255.983,,,,,,,,,,378900203,,
3,36,189,1,3,1,255.983,,,,,,,,,,378900303,,
3,36,189,1,4,1,255.983,,,,,,,,,,378900403,,
3,36,189,1,5,1,255.983,,,,,,,,,,378900503,,
3,36,189,1,6,1,255.983,,,,,,,,,,378900603,,
3,36,189,1,7,1,255.983,,,,,,,,,,378900703,,
3,36,189,1,8,1,255.983,,,,,,,,,,378900803,,
3,36,189,1,9,1,255.983,,,,,,,,,,378900903,,
3,36,189,1,10,1,255.983,,,,,,,,,,378901003,,
3,36,189,1,11,1,255.983,,,,,,,,,,378901103,,
