"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","B01","B02","B02_OTHER","B03","B04","B05","B05_OTHER","B06_1","B06_2","B06_3","B06_4","B06_5","B06_OTHER","B07_1","B07_2","B07_3","B07_4","B07_OTHER","B08_01","B08_02","B08_03","B08_04","B08_05","B08_06","B08_07","B08_08","B08_09","B08_10","B08_11","B08_12","B08_13","B08_14","B08_15","B08_OTHER","B09","B10","B11_01","B11_02","B11_03","B11_04","B11_05","B11_06","B11_07","B11_08","B11_09","B11_10","B11_11","B11_12","B11_13","B11_OTHER","B12","B13","B14","hhid","camp","ref_weight"
3,35,182,2,1,1,1370.70923611111,"01",11,,0,0,1,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,368200103,,
3,35,182,2,2,1,1370.70923611111,"01",11,,0,0,5,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,3,1,368200203,,
3,35,182,2,3,1,1370.70923611111,"01",9,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,3,1,368200303,,
3,35,182,2,4,1,1370.70923611111,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,2,1,368200403,,
3,35,182,2,5,1,897.1915,"02",1,,0,0,5,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,3,1,368200503,,
3,35,182,2,6,1,1370.70923611111,"01",9,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,3,1,368200603,,
3,35,182,2,7,1,1370.70923611111,"01",11,,0,0,1,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,2,1,368200703,,
3,35,182,2,8,1,1370.70923611111,"01",11,,0,0,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,368200803,,
3,35,182,2,9,1,1370.70923611111,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,1,2,1,368200903,,
3,35,182,2,10,1,897.1915,"01",1,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,3,1,368201003,,
3,35,182,2,11,1,897.1915,"01",1,,0,0,5,,,,,111,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,1,,,,1,2,1,368201103,,
3,35,182,2,12,1,897.1915,"01",1,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,2,1,368201203,,
3,35,182,2,13,1,897.1915,"02",1,,0,0,5,,,,1,,,,,,111,,,,,,,,,,,,,1,1,,,,,1,0,,,,,,,,,,,,,,,1,3,1,368201303,,
3,35,182,2,14,1,897.1915,"01",1,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,368201403,,
3,35,182,2,15,1,897.1915,"01",1,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,2,1,368201503,,
3,35,182,2,16,1,897.1915,"01",1,,0,0,1,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,1,1,368201603,,
3,35,182,2,17,1,897.1915,"01",1,,0,0,1,,,,1,,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,368201703,,
3,35,182,2,18,1,897.1915,"01",1,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,1,1,368201803,,
3,35,183,2,1,1,162.5009,"01",1,,0,0,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,1,3,1,368300103,,
3,35,183,2,2,1,1357.25183522727,"02",11,,0,0,1,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,1,1,368300203,,
3,35,183,2,3,1,1357.25183522727,"01",11,,0,0,1,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,2,3,1,368300303,,
3,35,183,2,4,1,1357.25183522727,"01",11,,0,1,1,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,368300403,,
3,35,183,2,5,1,1357.25183522727,"01",11,,0,0,5,,,,1,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,1,1,368300503,,
3,35,183,2,6,1,1357.25183522727,"01",11,,0,0,1,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,1,1,368300603,,
3,35,183,2,7,1,1357.25183522727,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,2,1,368300703,,
3,35,183,2,9,1,1357.25183522727,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,3,1,368300903,,
3,35,183,2,10,1,1357.25183522727,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,3,1,368301003,,
3,35,183,2,11,1,162.5009,"01",1,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,2,2,1,368301103,,
3,35,183,2,12,1,162.5009,"01",1,,0,0,1,,1,,,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,2,3,1,368301203,,
3,35,183,2,13,1,162.5009,"01",1,,0,0,1,,,,1,,,,,1,,,,,,,1,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,1,,,,1,3,1,368301303,,
3,35,183,2,15,1,1357.25183522727,"01",11,,0,0,1,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,,,,,,,,,,,1,1,1,368301503,,
3,35,183,2,16,1,1357.25183522727,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,3,1,368301603,,
3,35,183,2,17,1,162.5009,"01",1,,0,0,1,,,,1,,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,2,4,368301703,,
3,35,183,2,18,1,162.5009,"01",1,,0,0,1,,1,,,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,1,1,1,368301803,,
3,35,183,2,19,1,1357.25183522727,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,2,3,1,368301903,,
3,35,183,2,20,1,162.5009,"01",1,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,1,1,368302003,,
3,35,184,2,1,1,1540.114,"01",11,,0,0,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,0,,,,,,,,,,,,,,,1,3,1,368400103,,
3,35,184,2,2,1,1540.114,"01",11,,0,0,5,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,1,0,,,,,,,,,,,,,,,1,3,1,368400203,,
3,35,184,2,3,1,1540.114,"01",13,13,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,3,1,368400303,,
3,35,184,2,4,1,1540.114,"02",11,,0,0,5,,,,1,,,,1,1,,,,,,1,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,3,1,368400403,,
3,35,184,2,5,1,1540.114,"01",13,13,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,1,3,1,368400503,,
3,35,184,2,6,1,1540.114,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,1,2,1,368400603,,
3,35,184,2,7,1,1540.114,"01",9,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,1,3,1,368400703,,
3,35,184,2,8,1,1540.114,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,1,1,368400803,,
3,35,184,2,9,1,1540.114,"02",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,1,,,,,,,,,1,0,,,,,,,,,,,,,,,1,3,1,368400903,,
3,35,184,2,10,1,1540.114,"01",11,,0,0,1,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,368401003,,
3,35,184,2,11,1,1540.114,"01",7,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,1,,,,,,,1,1,1,1,,,,,,1,,,,,,,2,2,1,368401103,,
3,35,184,2,12,1,1540.114,"01",11,,1,0,5,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,1,1,368401203,,
3,35,184,2,13,1,1540.114,"01",10,,0,0,1,,1,,,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,368401303,,
3,35,184,2,14,1,1540.114,"02",9,,0,0,5,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,2,1,368401403,,
3,35,184,2,15,1,1540.114,"01",11,,0,0,5,,,,,111,,,1,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,3,1,368401503,,
3,35,184,2,16,1,1540.114,"01",11,,0,0,5,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,1,1,368401603,,
3,35,184,2,17,1,1540.114,"02",9,,0,0,5,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,2,2,1,368401703,,
3,35,184,2,18,1,1540.114,"01",11,,0,0,1,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,368401803,,
3,35,185,1,1,1,50.1458777777778,"01",11,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,2,1,368500103,,
3,35,185,1,2,1,50.1458777777778,"01",5,,,,1,,1,,,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,,1,1,368500203,,
3,35,185,1,3,1,50.1458777777778,"01",11,,,,1,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,368500303,,
3,35,185,1,4,1,50.1458777777778,"01",11,,,,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,555,368500403,,
3,35,185,1,6,1,50.1458777777778,"01",11,,,,1,,,,1,,,,,,111,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,1,1,368500603,,
3,35,185,1,7,1,90.26258,"01",1,,,,5,,1,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,368500703,,
3,35,185,1,8,1,50.1458777777778,"01",11,,,,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,2,4,368500803,,
3,35,185,1,9,1,50.1458777777778,"01",11,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,2,1,368500903,,
3,35,185,1,10,1,90.26258,"02",1,,,,5,,,,,111,,,,1,,,,,,,,,,,,,,1,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,368501003,,
3,35,185,1,11,1,90.26258,"01",1,,,,5,,1,,1,,,,1,,,,,1,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,1,,,1,1,,,,3,1,368501103,,
3,35,185,1,12,1,90.26258,"01",1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,,,,,,,,,,,3,1,368501203,,
3,35,185,1,13,1,90.26258,"02",1,,,,1,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,2,1,368501303,,
3,35,185,1,14,1,90.26258,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,368501403,,
3,35,185,1,15,1,50.1458777777778,"01",11,,,,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,0,,,,,,,,,,,,,,,,1,1,368501503,,
3,35,185,1,16,1,90.26258,"01",1,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,2,1,368501603,,
3,35,185,1,17,1,90.26258,"01",1,,,,5,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,0,,,,,,,,,,,,,,,,1,1,368501703,,
3,35,185,1,18,1,50.1458777777778,"02",11,,,,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,,,,2,1,368501803,,
3,35,185,1,19,1,90.26258,"01",1,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,1,1,368501903,,
3,35,186,2,2,1,743.521949216301,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,1,3,1,368600203,,
3,35,186,2,3,1,743.521949216301,"01",11,,0,1,5,,,,1,,,,1,,,,,,,,1,,,,1,,,,,,,,,1,1,1,1,,,,,,1,,,,,,,1,3,1,368600303,,
3,35,186,2,4,1,743.521949216301,"02",9,,0,1,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,2,1,368600403,,
3,35,186,2,5,1,743.521949216301,"01",9,,0,0,5,,,,,111,,,1,,,,,,,,1,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,1,2,1,368600503,,
3,35,186,2,6,1,743.521949216301,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,1,2,368600603,,
3,35,186,2,7,1,743.521949216301,"01",11,,0,1,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,1,3,1,368600703,,
3,35,186,2,8,1,743.521949216301,"01",11,,0,0,1,,,,,,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,4,368600803,,
3,35,186,2,9,1,743.521949216301,"01",13,12,0,0,1,,,,,111,,,,1,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,3,1,368600903,,
3,35,186,2,10,1,891.6673,"01",1,,0,0,1,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,1,3,1,368601003,,
3,35,186,2,11,1,891.6673,"01",1,,1,0,5,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,1,3,1,368601103,,
3,35,186,2,12,1,891.6673,"01",1,,1,0,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,3,1,368601203,,
3,35,186,2,13,1,743.521949216301,"02",11,,0,0,1,,,,1,,,,,1,,,,,,,,,,,1,,,1,1,,,,,1,0,,,,,,,,,,,,,,,2,3,1,368601303,,
3,35,186,2,14,1,743.521949216301,"02",11,,0,0,1,,,,,111,,,,1,,,,,,,,,,,,,,1,,,,,,1,1,1,1,,,,,,,,,1,,,,2,2,2,368601403,,
3,35,186,2,15,1,891.6673,"02",1,,1,1,5,,1,,1,,,,1,1,,,,,,,1,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,1,2,1,368601503,,
3,35,186,2,16,1,891.6673,"01",1,,0,0,1,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,1,2,1,368601603,,
3,35,186,2,17,1,891.6673,"01",1,,0,0,6,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,3,1,368601703,,
3,35,186,2,18,1,891.6673,"01",1,,0,0,6,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,2,3,1,368601803,,
3,35,186,2,19,1,743.521949216301,"01",11,,0,0,1,,,,1,,,,,,111,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,2,2,1,368601903,,
3,36,187,1,1,1,186.785646215596,"01",11,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,888,1,378700103,,
3,36,187,1,3,1,186.785646215596,"01",13,5,,,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,2,1,378700303,,
3,36,187,1,4,1,392.4749,"02",1,,,,1,,,,,111,,,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,,1,,,,,,,,,,,,3,2,378700403,,
3,36,187,1,5,1,186.785646215596,"01",11,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,1,1,378700503,,
3,36,187,1,6,1,186.785646215596,"02",11,,,,1,,,,1,,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,1,,,,,3,1,378700603,,
3,36,187,1,7,1,392.4749,"02",2,,,,5,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,1,,,,,,,,2,1,378700703,,
3,36,187,1,8,1,186.785646215596,"02",11,,,,1,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,,3,1,378700803,,
3,36,187,1,9,1,186.785646215596,"01",11,,,,1,,,,,,555,5,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,,2,2,378700903,,
3,36,187,1,10,1,392.4749,"01",1,,,,1,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,2,1,378701003,,
3,36,187,1,11,1,392.4749,"01",1,,,,1,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,2,1,378701103,,
3,36,187,1,12,1,392.4749,"02",1,,,,5,,1,,,,,,,,111,,,,,,,,,,,,,,,,1,,,1,0,,,,,,,,,,,,,,,,3,1,378701203,,
3,36,187,1,13,1,392.4749,"02",1,,,,5,,,,,111,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,,,,1,1,,,,,,,,,,2,1,378701303,,
3,36,187,1,14,1,392.4749,"02",1,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,3,1,378701403,,
3,36,187,1,15,1,392.4749,"01",1,,,,1,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,1,,,,,888,2,378701503,,
3,36,187,1,16,1,392.4749,"02",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,3,1,378701603,,
3,36,187,1,17,1,392.4749,"02",1,,,,1,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,378701703,,
3,36,187,1,18,1,392.4749,"01",1,,,,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,3,1,378701803,,
3,36,187,1,20,1,186.785646215596,"02",13,14,,,1,,1,,,,,,,,111,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,1,1,378702003,,
3,36,188,2,1,1,1563.48593814433,"02",7,,0,0,1,,,,,111,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,1,3,1,378800103,,
3,36,188,2,3,1,1563.48593814433,"01",9,,1,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,1,2,1,378800303,,
3,36,188,2,4,1,130.290494845361,"02",2,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,2,1,1,378800403,,
3,36,188,2,5,1,1563.48593814433,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,2,2,1,378800503,,
3,36,188,2,6,1,1563.48593814433,"01",9,,1,0,5,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,1,3,1,378800603,,
3,36,188,2,7,1,1563.48593814433,"01",9,,1,1,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,3,1,378800703,,
3,36,188,2,8,1,1563.48593814433,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,2,2,1,378800803,,
3,36,188,2,9,1,1563.48593814433,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,,1,,,,,,,,,,,2,3,2,378800903,,
3,36,188,2,10,1,1563.48593814433,"01",9,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,378801003,,
3,36,188,2,11,1,1563.48593814433,"01",11,,0,0,1,,,,1,,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,3,2,378801103,,
3,36,188,2,12,1,1563.48593814433,"02",7,,0,0,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,3,2,378801203,,
3,36,188,2,13,1,1563.48593814433,"01",11,,0,1,1,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,1,3,1,378801303,,
3,36,188,2,14,1,1563.48593814433,"02",11,,0,0,1,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,2,1,378801403,,
3,36,188,2,15,1,1563.48593814433,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,2,1,378801503,,
3,36,188,2,16,1,130.290494845361,"01",2,,1,0,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,1,,1,,,1,,1,1,1,,,2,2,1,378801603,,
3,36,188,2,17,1,1563.48593814433,"01",13,14,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,2,1,378801703,,
3,36,188,2,18,1,1563.48593814433,"01",9,,0,0,1,,1,,1,,,,,1,,,,,,,1,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,1,,,,2,3,1,378801803,,
3,36,188,2,19,1,1563.48593814433,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,3,1,378801903,,
3,36,189,1,1,1,255.983,"03",1,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,2,1,378900103,,
3,36,189,1,2,1,255.983,"01",1,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,3,1,378900203,,
3,36,189,1,3,1,255.983,"02",1,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,1,1,378900303,,
3,36,189,1,4,1,255.983,"02",1,,,,4,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,1,,,,,,,,,,3,1,378900403,,
3,36,189,1,5,1,255.983,"01",1,,,,5,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,378900503,,
3,36,189,1,6,1,255.983,"01",1,,,,5,,,1,,,,,,,111,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,378900603,,
3,36,189,1,7,1,255.983,"01",1,,,,5,,,1,,,,,,1,,,,,1,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,378900703,,
3,36,189,1,8,1,255.983,"02",1,,,,4,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,1,,,1,,,,,3,1,378900803,,
3,36,189,1,9,1,255.983,"02",1,,,,5,,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,378900903,,
3,36,189,1,10,1,255.983,"01",1,,,,4,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,1,,,1,,,,,3,1,378901003,,
3,36,189,1,11,1,255.983,"01",1,,,,5,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,3,1,378901103,,
3,36,189,1,12,1,255.983,"01",1,,,,4,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,1,,,,,,,,3,1,378901203,,
3,36,189,1,14,1,255.983,"02",1,,,,4,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,378901403,,
3,36,189,1,15,1,255.983,"02",1,,,,5,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,378901503,,
3,36,189,1,16,1,255.983,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,1,,,1,,,,,2,1,378901603,,
3,36,189,1,17,1,255.983,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,3,1,378901703,,
3,36,189,1,18,1,255.983,"02",1,,,,5,,1,,,,,,,,111,,,,,,,,,,,,,1,,,,,,1,1,1,1,1,,1,,,,,,,,,,,3,2,378901803,,
3,36,189,1,19,1,255.983,"02",1,,,,4,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,2,1,378901903,,
3,36,190,2,1,1,609.319791666667,"01",8,,0,0,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,2,2,1,379000103,,
3,36,190,2,2,1,609.319791666667,"01",11,,0,0,1,,,1,,111,,,,,111,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,3,1,379000203,,
3,36,190,2,3,1,609.319791666667,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,379000303,,
3,36,190,2,4,1,1569.37,"01",1,,0,0,1,,,,,111,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,2,2,1,379000403,,
3,36,190,2,5,1,609.319791666667,"01",7,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,2,2,1,379000503,,
