"Cluster","HI05","HH_WT","PROVINCE","DISTRICT","HI04","TYPEHH","F02","F03","F03_OTHER1","F04","F04_OTHER","F05","F06","F07","F08A","F08B","F08_OTHER","F09_1","F09_2","F09_3","F09_4","F09_5","F09_6","F09_7","F09_8","F09_9","hhid","camp","ref_weight"
159,7,842.403157894737,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335900703,,
159,8,842.403157894737,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335900803,,
159,8,842.403157894737,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335900803,,
159,8,842.403157894737,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335900803,,
159,8,842.403157894737,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335900803,,
159,8,842.403157894737,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335900803,,
159,9,426.8176,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335900903,,
159,9,426.8176,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335900903,,
159,9,426.8176,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335900903,,
159,9,426.8176,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335900903,,
159,9,426.8176,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335900903,,
159,10,426.8176,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335901003,,
159,10,426.8176,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335901003,,
159,10,426.8176,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335901003,,
159,10,426.8176,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335901003,,
159,10,426.8176,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335901003,,
159,11,426.8176,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335901103,,
159,11,426.8176,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335901103,,
159,11,426.8176,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335901103,,
159,11,426.8176,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335901103,,
159,11,426.8176,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335901103,,
159,12,426.8176,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335901203,,
159,12,426.8176,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335901203,,
159,12,426.8176,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335901203,,
159,12,426.8176,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335901203,,
159,12,426.8176,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335901203,,
159,13,426.8176,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335901303,,
159,13,426.8176,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335901303,,
159,13,426.8176,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335901303,,
159,13,426.8176,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335901303,,
159,13,426.8176,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335901303,,
159,14,842.403157894737,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335901403,,
159,14,842.403157894737,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335901403,,
159,14,842.403157894737,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335901403,,
159,14,842.403157894737,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335901403,,
159,14,842.403157894737,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335901403,,
159,15,426.8176,3,32,2,1,1,1," ",," ",,1,1,4,111,,,,,,,,,,,335901503,,
159,15,426.8176,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335901503,,
159,15,426.8176,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335901503,,
159,15,426.8176,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335901503,,
159,15,426.8176,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335901503,,
159,16,842.403157894737,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335901603,,
159,16,842.403157894737,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335901603,,
159,16,842.403157894737,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335901603,,
159,16,842.403157894737,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335901603,,
159,16,842.403157894737,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335901603,,
159,17,426.8176,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335901703,,
159,17,426.8176,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335901703,,
159,17,426.8176,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335901703,,
159,17,426.8176,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335901703,,
159,17,426.8176,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335901703,,
159,20,842.403157894737,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335902003,,
159,20,842.403157894737,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335902003,,
159,20,842.403157894737,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335902003,,
159,20,842.403157894737,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335902003,,
159,20,842.403157894737,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335902003,,
159,21,426.8176,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335902103,,
159,21,426.8176,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335902103,,
159,21,426.8176,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335902103,,
159,21,426.8176,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335902103,,
159,21,426.8176,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335902103,,
159,22,426.8176,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,335902203,,
159,22,426.8176,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,335902203,,
159,22,426.8176,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,335902203,,
159,22,426.8176,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,335902203,,
159,22,426.8176,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,335902203,,
160,1,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336000103,,
160,1,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336000103,,
160,1,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336000103,,
160,1,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336000103,,
160,1,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336000103,,
160,2,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336000203,,
160,2,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336000203,,
160,2,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336000203,,
160,2,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336000203,,
160,2,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336000203,,
160,3,1217.47297590361,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336000303,,
160,3,1217.47297590361,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336000303,,
160,3,1217.47297590361,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336000303,,
160,3,1217.47297590361,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336000303,,
160,3,1217.47297590361,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336000303,,
160,4,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336000403,,
160,4,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336000403,,
160,4,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336000403,,
160,4,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336000403,,
160,4,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336000403,,
160,5,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336000503,,
160,5,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336000503,,
160,5,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336000503,,
160,5,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336000503,,
160,5,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336000503,,
160,7,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336000703,,
160,7,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336000703,,
160,7,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336000703,,
160,7,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336000703,,
160,7,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336000703,,
160,8,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336000803,,
160,8,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336000803,,
160,8,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336000803,,
160,8,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336000803,,
160,8,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336000803,,
160,10,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336001003,,
160,10,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336001003,,
160,10,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336001003,,
160,10,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336001003,,
160,10,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336001003,,
160,11,1217.47297590361,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336001103,,
160,11,1217.47297590361,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336001103,,
160,11,1217.47297590361,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336001103,,
160,11,1217.47297590361,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336001103,,
160,11,1217.47297590361,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336001103,,
160,13,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336001303,,
160,13,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336001303,,
160,13,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336001303,,
160,13,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336001303,,
160,13,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336001303,,
160,14,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336001403,,
160,14,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336001403,,
160,14,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336001403,,
160,14,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336001403,,
160,14,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336001403,,
160,15,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336001503,,
160,15,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336001503,,
160,15,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336001503,,
160,15,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336001503,,
160,15,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336001503,,
160,16,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336001603,,
160,16,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336001603,,
160,16,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336001603,,
160,16,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336001603,,
160,16,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336001603,,
160,17,1217.47297590361,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336001703,,
160,17,1217.47297590361,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336001703,,
160,17,1217.47297590361,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336001703,,
160,17,1217.47297590361,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336001703,,
160,17,1217.47297590361,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336001703,,
160,18,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336001803,,
160,18,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336001803,,
160,18,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336001803,,
160,18,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336001803,,
160,18,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336001803,,
160,19,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336001903,,
160,19,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336001903,,
160,19,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336001903,,
160,19,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336001903,,
160,19,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336001903,,
160,20,1217.47297590361,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336002003,,
160,20,1217.47297590361,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336002003,,
160,20,1217.47297590361,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336002003,,
160,20,1217.47297590361,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336002003,,
160,20,1217.47297590361,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336002003,,
160,21,874.894,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336002103,,
160,21,874.894,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336002103,,
160,21,874.894,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336002103,,
160,21,874.894,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336002103,,
160,21,874.894,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336002103,,
161,1,1397.90642222222,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336100103,,
161,1,1397.90642222222,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336100103,,
161,1,1397.90642222222,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336100103,,
161,1,1397.90642222222,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336100103,,
161,1,1397.90642222222,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336100103,,
161,2,1397.90642222222,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336100203,,
161,2,1397.90642222222,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336100203,,
161,2,1397.90642222222,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336100203,,
161,2,1397.90642222222,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336100203,,
161,2,1397.90642222222,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336100203,,
161,3,331.0831,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336100303,,
161,3,331.0831,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336100303,,
161,3,331.0831,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336100303,,
161,3,331.0831,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336100303,,
161,3,331.0831,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336100303,,
161,4,1397.90642222222,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336100403,,
161,4,1397.90642222222,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336100403,,
161,4,1397.90642222222,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336100403,,
161,4,1397.90642222222,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336100403,,
161,4,1397.90642222222,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336100403,,
161,5,331.0831,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336100503,,
161,5,331.0831,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336100503,,
161,5,331.0831,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336100503,,
161,5,331.0831,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336100503,,
161,5,331.0831,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336100503,,
161,6,1397.90642222222,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336100603,,
161,6,1397.90642222222,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336100603,,
161,6,1397.90642222222,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336100603,,
161,6,1397.90642222222,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336100603,,
161,6,1397.90642222222,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336100603,,
161,7,331.0831,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336100703,,
161,7,331.0831,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336100703,,
161,7,331.0831,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336100703,,
161,7,331.0831,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336100703,,
161,7,331.0831,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336100703,,
161,8,331.0831,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336100803,,
161,8,331.0831,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336100803,,
161,8,331.0831,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336100803,,
161,8,331.0831,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336100803,,
161,8,331.0831,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336100803,,
161,9,331.0831,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336100903,,
161,9,331.0831,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336100903,,
161,9,331.0831,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336100903,,
161,9,331.0831,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336100903,,
161,9,331.0831,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336100903,,
161,10,331.0831,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336101003,,
161,10,331.0831,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336101003,,
161,10,331.0831,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336101003,,
161,10,331.0831,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336101003,,
161,10,331.0831,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336101003,,
161,11,1397.90642222222,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336101103,,
161,11,1397.90642222222,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336101103,,
161,11,1397.90642222222,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336101103,,
161,11,1397.90642222222,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336101103,,
161,11,1397.90642222222,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336101103,,
161,12,1397.90642222222,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336101203,,
161,12,1397.90642222222,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336101203,,
161,12,1397.90642222222,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336101203,,
161,12,1397.90642222222,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336101203,,
161,12,1397.90642222222,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336101203,,
161,13,331.0831,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336101303,,
161,13,331.0831,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336101303,,
161,13,331.0831,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336101303,,
161,13,331.0831,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336101303,,
161,13,331.0831,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336101303,,
161,14,1397.90642222222,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336101403,,
161,14,1397.90642222222,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336101403,,
161,14,1397.90642222222,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336101403,,
161,14,1397.90642222222,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336101403,,
161,14,1397.90642222222,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336101403,,
161,15,331.0831,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336101503,,
161,15,331.0831,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336101503,,
161,15,331.0831,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336101503,,
161,15,331.0831,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336101503,,
161,15,331.0831,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336101503,,
161,16,1397.90642222222,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336101603,,
161,16,1397.90642222222,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336101603,,
161,16,1397.90642222222,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336101603,,
161,16,1397.90642222222,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336101603,,
161,16,1397.90642222222,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336101603,,
161,17,1397.90642222222,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336101703,,
161,17,1397.90642222222,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336101703,,
161,17,1397.90642222222,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336101703,,
161,17,1397.90642222222,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336101703,,
161,17,1397.90642222222,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336101703,,
161,18,331.0831,3,32,2,1,2,0," ",," ",,,,,,,,,,,,,,,,336101803,,
161,18,331.0831,3,32,2,1,5,0," ",," ",,,,,,,,,,,,,,,,336101803,,
161,18,331.0831,3,32,2,1,4,0," ",," ",,,,,,,,,,,,,,,,336101803,,
161,18,331.0831,3,32,2,1,1,0," ",," ",,,,,,,,,,,,,,,,336101803,,
161,18,331.0831,3,32,2,1,3,0," ",," ",,,,,,,,,,,,,,,,336101803,,
162,1,1184.27806451613,3,33,2,1,4,0," ",," ",,,,,,,,,,,,,,,,346200103,,
162,1,1184.27806451613,3,33,2,1,3,0," ",," ",,,,,,,,,,,,,,,,346200103,,
162,1,1184.27806451613,3,33,2,1,1,0," ",," ",,,,,,,,,,,,,,,,346200103,,
162,1,1184.27806451613,3,33,2,1,5,0," ",," ",,,,,,,,,,,,,,,,346200103,,
162,1,1184.27806451613,3,33,2,1,2,0," ",," ",,,,,,,,,,,,,,,,346200103,,
162,2,1184.27806451613,3,33,2,1,5,0," ",," ",,,,,,,,,,,,,,,,346200203,,
162,2,1184.27806451613,3,33,2,1,4,0," ",," ",,,,,,,,,,,,,,,,346200203,,
162,2,1184.27806451613,3,33,2,1,2,0," ",," ",,,,,,,,,,,,,,,,346200203,,
162,2,1184.27806451613,3,33,2,1,3,0," ",," ",,,,,,,,,,,,,,,,346200203,,
162,2,1184.27806451613,3,33,2,1,1,0," ",," ",,,,,,,,,,,,,,,,346200203,,
162,3,1184.27806451613,3,33,2,1,2,0," ",," ",,,,,,,,,,,,,,,,346200303,,
162,3,1184.27806451613,3,33,2,1,4,0," ",," ",,,,,,,,,,,,,,,,346200303,,
162,3,1184.27806451613,3,33,2,1,3,0," ",," ",,,,,,,,,,,,,,,,346200303,,
162,3,1184.27806451613,3,33,2,1,1,0," ",," ",,,,,,,,,,,,,,,,346200303,,
162,3,1184.27806451613,3,33,2,1,5,0," ",," ",,,,,,,,,,,,,,,,346200303,,
162,4,1184.27806451613,3,33,2,1,1,0," ",," ",,,,,,,,,,,,,,,,346200403,,
162,4,1184.27806451613,3,33,2,1,2,0," ",," ",,,,,,,,,,,,,,,,346200403,,
162,4,1184.27806451613,3,33,2,1,3,0," ",," ",,,,,,,,,,,,,,,,346200403,,
162,4,1184.27806451613,3,33,2,1,4,0," ",," ",,,,,,,,,,,,,,,,346200403,,
162,4,1184.27806451613,3,33,2,1,5,0," ",," ",,,,,,,,,,,,,,,,346200403,,
162,5,1184.27806451613,3,33,2,1,4,0," ",," ",,,,,,,,,,,,,,,,346200503,,
162,5,1184.27806451613,3,33,2,1,2,0," ",," ",,,,,,,,,,,,,,,,346200503,,
162,5,1184.27806451613,3,33,2,1,3,0," ",," ",,,,,,,,,,,,,,,,346200503,,
162,5,1184.27806451613,3,33,2,1,1,0," ",," ",,,,,,,,,,,,,,,,346200503,,
162,5,1184.27806451613,3,33,2,1,5,0," ",," ",,,,,,,,,,,,,,,,346200503,,
162,6,1184.27806451613,3,33,2,1,2,0," ",," ",,,,,,,,,,,,,,,,346200603,,
162,6,1184.27806451613,3,33,2,1,1,0," ",," ",,,,,,,,,,,,,,,,346200603,,
162,6,1184.27806451613,3,33,2,1,5,0," ",," ",,,,,,,,,,,,,,,,346200603,,
162,6,1184.27806451613,3,33,2,1,3,0," ",," ",,,,,,,,,,,,,,,,346200603,,
162,6,1184.27806451613,3,33,2,1,4,0," ",," ",,,,,,,,,,,,,,,,346200603,,
162,7,1184.27806451613,3,33,2,1,5,0," ",," ",,,,,,,,,,,,,,,,346200703,,
162,7,1184.27806451613,3,33,2,1,1,0," ",," ",,,,,,,,,,,,,,,,346200703,,
162,7,1184.27806451613,3,33,2,1,2,0," ",," ",,,,,,,,,,,,,,,,346200703,,
162,7,1184.27806451613,3,33,2,1,3,0," ",," ",,,,,,,,,,,,,,,,346200703,,
162,7,1184.27806451613,3,33,2,1,4,0," ",," ",,,,,,,,,,,,,,,,346200703,,
162,8,1184.27806451613,3,33,2,1,1,0," ",," ",,,,,,,,,,,,,,,,346200803,,
162,8,1184.27806451613,3,33,2,1,3,0," ",," ",,,,,,,,,,,,,,,,346200803,,
162,8,1184.27806451613,3,33,2,1,2,0," ",," ",,,,,,,,,,,,,,,,346200803,,
162,8,1184.27806451613,3,33,2,1,5,0," ",," ",,,,,,,,,,,,,,,,346200803,,
162,8,1184.27806451613,3,33,2,1,4,0," ",," ",,,,,,,,,,,,,,,,346200803,,
162,9,1184.27806451613,3,33,2,1,1,1," ",," ",,5,1,4,111,,,,,,,,,,,346200903,,
162,9,1184.27806451613,3,33,2,1,2,0," ",," ",,,,,,,,,,,,,,,,346200903,,
