hhid,Cluster,PROVINCE,HH_WT,Conn_Grid,m_R,Tier,Is_Urban,Accept_Cash
325001203,150,3,1244.887,0,0.0,0,0,0
325001303,150,3,1244.887,0,0.0,2,0,0
325001403,150,3,1244.887,0,0.0,0,0,1
325001503,150,3,1244.887,0,0.0,2,0,0
325001703,150,3,1244.887,0,0.0,0,0,1
325001803,150,3,1244.887,0,0.0,2,0,1
325001903,150,3,1244.887,0,0.0,0,0,0
325002003,150,3,1244.887,0,0.0,0,0,0
325002203,150,3,1244.887,0,0.0,2,0,0
325100103,151,3,22.3819446563721,0,0.0,0,0,1
325100203,151,3,22.3819446563721,0,0.0,0,0,0
325100303,151,3,22.3819446563721,0,0.0,0,0,0
325100403,151,3,22.3819446563721,0,0.0,0,0,0
325100503,151,3,22.3819446563721,0,0.0,0,0,0
325100603,151,3,22.3819446563721,0,0.0,0,0,0
325100703,151,3,22.3819446563721,0,0.0,0,0,0
325100803,151,3,22.3819446563721,0,0.0,0,0,0
325100903,151,3,22.3819446563721,0,0.0,0,0,1
325101003,151,3,22.3819446563721,0,0.0,2,0,0
325101103,151,3,22.3819446563721,0,0.0,0,0,0
325101203,151,3,22.3819446563721,0,0.0,0,0,0
325101303,151,3,22.3819446563721,0,0.0,0,0,0
325101403,151,3,22.3819446563721,0,0.0,0,0,0
325101503,151,3,22.3819446563721,0,0.0,0,0,0
325101603,151,3,22.3819446563721,0,0.0,0,0,0
325101703,151,3,22.3819446563721,0,0.0,0,0,0
325101803,151,3,22.3819446563721,0,0.0,0,0,0
325200103,152,3,22.3819446563721,0,0.0,0,0,1
325200203,152,3,22.3819446563721,0,0.0,0,0,0
325200303,152,3,22.3819446563721,0,0.0,0,0,0
325200403,152,3,22.3819446563721,0,0.0,0,0,0
325200503,152,3,22.3819446563721,0,0.0,0,0,0
325200603,152,3,22.3819446563721,0,0.0,0,0,1
325200703,152,3,22.3819446563721,0,0.0,0,0,1
325200803,152,3,22.3819446563721,0,0.0,0,0,1
325200903,152,3,22.3819446563721,0,0.0,0,0,0
325201003,152,3,22.3819446563721,0,0.0,0,0,0
325201103,152,3,22.3819446563721,0,0.0,0,0,0
325201203,152,3,22.3819446563721,0,0.0,0,0,1
325201303,152,3,22.3819446563721,0,0.0,0,0,1
325201403,152,3,22.3819446563721,0,0.0,0,0,1
325201503,152,3,22.3819446563721,0,0.0,0,0,1
325201603,152,3,22.3819446563721,0,0.0,0,0,0
325201703,152,3,22.3819446563721,0,0.0,2,0,1
325201803,152,3,22.3819446563721,0,0.0,0,0,0
325300103,153,3,22.3819446563721,0,0.0,0,0,0
325300203,153,3,22.3819446563721,0,0.0,0,0,0
325300303,153,3,22.3819446563721,0,0.0,0,0,0
325300403,153,3,22.3819446563721,0,0.0,0,0,0
325300503,153,3,22.3819446563721,0,0.0,0,0,0
325300603,153,3,22.3819446563721,0,0.0,0,0,0
325300703,153,3,22.3819446563721,0,0.0,0,0,0
325300803,153,3,22.3819446563721,0,0.0,0,0,0
325300903,153,3,22.3819446563721,0,0.0,0,0,0
325301003,153,3,22.3819446563721,0,0.0,2,0,0
325301103,153,3,22.3819446563721,0,0.0,0,0,0
325301203,153,3,22.3819446563721,0,0.0,2,0,0
325301303,153,3,22.3819446563721,0,0.0,0,0,0
325301403,153,3,22.3819446563721,0,0.0,0,0,0
325301503,153,3,22.3819446563721,0,0.0,0,0,0
325301603,153,3,22.3819446563721,0,0.0,0,0,0
325301703,153,3,22.3819446563721,0,0.0,0,0,0
325301803,153,3,22.3819446563721,0,0.0,0,0,0
325400103,154,3,22.3819446563721,0,0.0,0,0,0
325400203,154,3,22.3819446563721,0,0.0,0,0,0
325400303,154,3,22.3819446563721,0,0.0,0,0,0
325400403,154,3,22.3819446563721,0,0.0,0,0,0
325400503,154,3,22.3819446563721,0,0.0,0,0,0
325400603,154,3,22.3819446563721,0,0.0,0,0,0
325400703,154,3,22.3819446563721,0,0.0,0,0,0
325400803,154,3,22.3819446563721,0,0.0,0,0,0
325400903,154,3,22.3819446563721,0,0.0,0,0,0
325401003,154,3,22.3819446563721,0,0.0,0,0,0
325401103,154,3,22.3819446563721,0,0.0,0,0,0
325401203,154,3,22.3819446563721,0,0.0,0,0,0
325401303,154,3,22.3819446563721,0,0.0,0,0,1
325401403,154,3,22.3819446563721,0,0.0,0,0,0
325401503,154,3,22.3819446563721,0,0.0,0,0,1
325401603,154,3,22.3819446563721,0,0.0,0,0,0
325401703,154,3,22.3819446563721,0,0.0,2,0,0
325401803,154,3,22.3819446563721,0,0.0,0,0,0
325500103,155,3,22.3819446563721,0,0.0,2,0,0
325500203,155,3,22.3819446563721,0,0.0,0,0,0
325500303,155,3,22.3819446563721,0,0.0,0,0,1
325500403,155,3,22.3819446563721,0,0.0,2,0,0
325500503,155,3,22.3819446563721,0,0.0,0,0,1
325500603,155,3,22.3819446563721,0,0.0,0,0,0
325500703,155,3,22.3819446563721,0,0.0,0,0,0
325500803,155,3,22.3819446563721,0,0.0,0,0,0
325500903,155,3,22.3819446563721,0,0.0,0,0,0
325501003,155,3,22.3819446563721,0,0.0,0,0,0
325501103,155,3,22.3819446563721,0,0.0,0,0,0
325501203,155,3,22.3819446563721,0,0.0,2,0,0
325501303,155,3,22.3819446563721,0,0.0,0,0,1
325501403,155,3,22.3819446563721,0,0.0,2,0,0
325501503,155,3,22.3819446563721,0,0.0,0,0,0
325501603,155,3,22.3819446563721,0,0.0,0,0,1
325501703,155,3,22.3819446563721,0,0.0,2,0,0
325501803,155,3,22.3819446563721,0,0.0,0,0,0
325600103,156,3,22.3819446563721,0,0.0,0,0,0
325600203,156,3,22.3819446563721,0,0.0,0,0,0
325600303,156,3,22.3819446563721,0,0.0,0,0,0
325600403,156,3,22.3819446563721,0,0.0,0,0,0
325600503,156,3,22.3819446563721,0,0.0,0,0,0
325600603,156,3,22.3819446563721,0,0.0,0,0,0
325600703,156,3,22.3819446563721,0,0.0,0,0,0
325600803,156,3,22.3819446563721,0,0.0,0,0,0
325600903,156,3,22.3819446563721,0,0.0,0,0,0
325601003,156,3,22.3819446563721,0,0.0,0,0,0
325601103,156,3,22.3819446563721,0,0.0,0,0,0
325601203,156,3,22.3819446563721,0,0.0,0,0,0
325601303,156,3,22.3819446563721,0,0.0,0,0,0
325601403,156,3,22.3819446563721,0,0.0,0,0,0
325601503,156,3,22.3819446563721,0,0.0,0,0,0
325601603,156,3,22.3819446563721,0,0.0,0,0,0
325601703,156,3,22.3819446563721,0,0.0,0,0,0
325601803,156,3,22.3819446563721,0,0.0,0,0,0
325700103,157,3,22.3819446563721,0,0.0,0,0,0
325700203,157,3,22.3819446563721,0,0.0,0,0,0
325700303,157,3,22.3819446563721,0,0.0,0,0,0
325700403,157,3,22.3819446563721,0,0.0,0,0,0
325700503,157,3,22.3819446563721,0,0.0,0,0,0
325700603,157,3,22.3819446563721,0,0.0,2,0,0
325700703,157,3,22.3819446563721,0,0.0,0,0,0
325700803,157,3,22.3819446563721,0,0.0,0,0,0
325700903,157,3,22.3819446563721,0,0.0,0,0,0
325701003,157,3,22.3819446563721,0,0.0,2,0,0
325701103,157,3,22.3819446563721,0,0.0,0,0,0
325701203,157,3,22.3819446563721,0,0.0,0,0,0
325701303,157,3,22.3819446563721,0,0.0,0,0,0
325701403,157,3,22.3819446563721,0,0.0,0,0,0
325701503,157,3,22.3819446563721,0,0.0,0,0,0
325701603,157,3,22.3819446563721,0,0.0,0,0,0
325701703,157,3,22.3819446563721,0,0.0,0,0,0
325701903,157,3,22.3819446563721,0,0.0,0,0,0
325800103,158,3,22.3819446563721,0,0.0,0,0,1
325800203,158,3,22.3819446563721,0,0.0,0,0,0
325800303,158,3,22.3819446563721,0,0.0,0,0,1
325800403,158,3,22.3819446563721,0,0.0,0,0,0
325800503,158,3,22.3819446563721,0,0.0,0,0,0
325800603,158,3,22.3819446563721,0,0.0,0,0,1
325800703,158,3,22.3819446563721,0,0.0,0,0,0
325800803,158,3,22.3819446563721,0,0.0,0,0,1
325800903,158,3,22.3819446563721,0,0.0,0,0,0
325801003,158,3,22.3819446563721,0,0.0,0,0,1
325801103,158,3,22.3819446563721,0,0.0,0,0,0
325801203,158,3,22.3819446563721,0,0.0,0,0,1
325801303,158,3,22.3819446563721,0,0.0,0,0,0
325801403,158,3,22.3819446563721,0,0.0,0,0,0
325801503,158,3,22.3819446563721,0,0.0,0,0,0
325801603,158,3,22.3819446563721,0,0.0,0,0,0
325801703,158,3,22.3819446563721,0,0.0,0,0,0
325801803,158,3,22.3819446563721,0,0.0,2,0,1
335900103,159,3,842.403157894737,0,0.0,0,0,0
335900303,159,3,426.8176,1,0.9800826180324713,2,0,0
335900503,159,3,842.403157894737,0,0.0,0,0,0
335900603,159,3,842.403157894737,0,0.0,0,0,0
335900703,159,3,842.403157894737,0,0.0,0,0,0
335900803,159,3,842.403157894737,0,0.0,0,0,0
335900903,159,3,426.8176,1,0.9249999999999999,1,0,0
335901003,159,3,426.8176,1,0.9249999999999999,1,0,0
335901103,159,3,426.8176,1,1.0,2,0,0
335901203,159,3,426.8176,1,1.0,2,0,0
335901303,159,3,426.8176,1,1.0,2,0,0
335901403,159,3,842.403157894737,0,0.0,0,0,1
335901503,159,3,426.8176,1,1.0,2,0,0
335901603,159,3,842.403157894737,0,0.0,0,0,0
335901703,159,3,426.8176,1,0.9975195394028946,1,0,0
335902003,159,3,842.403157894737,0,0.0,0,0,0
335902103,159,3,426.8176,1,1.0,4,0,1
335902203,159,3,426.8176,1,0.9975195394028946,1,0,0
336000103,160,3,874.894,1,1.0,1,0,1
336000203,160,3,874.894,1,1.0,2,0,1
336000303,160,3,1217.47297590361,0,0.0,0,0,1
336000403,160,3,874.894,1,1.0,2,0,0
336000503,160,3,874.894,1,1.0,2,0,1
336000703,160,3,874.894,1,1.0,1,0,1
336000803,160,3,874.894,1,1.0,1,0,0
336001003,160,3,874.894,1,1.0,1,0,1
336001103,160,3,1217.47297590361,0,0.0,2,0,0
336001303,160,3,874.894,1,1.0,4,0,1
336001403,160,3,874.894,1,0.9800826180324713,2,0,0
336001503,160,3,874.894,1,1.0,2,0,0
336001603,160,3,874.894,1,0.9800826180324713,2,0,1
336001703,160,3,1217.47297590361,0,0.0,0,0,0
336001803,160,3,874.894,1,1.0,1,0,0
336001903,160,3,874.894,1,1.0,1,0,1
336002003,160,3,1217.47297590361,0,0.0,0,0,0
336002103,160,3,874.894,1,1.0,1,0,0
336100103,161,3,1397.90642222222,0,0.0,2,0,0
336100203,161,3,1397.90642222222,0,0.0,0,0,0
336100303,161,3,331.0831,1,0.919247239296088,2,0,0
336100403,161,3,1397.90642222222,0,0.0,0,0,0
336100503,161,3,331.0831,1,1.0,1,0,0
336100603,161,3,1397.90642222222,0,0.0,0,0,0
336100703,161,3,331.0831,1,0.9857906603219722,1,0,0
336100803,161,3,331.0831,1,1.0,1,0,1
336100903,161,3,331.0831,1,1.0,1,0,1
336101003,161,3,331.0831,1,0.9800826180324713,1,0,0
336101103,161,3,1397.90642222222,0,0.0,0,0,1
336101203,161,3,1397.90642222222,0,0.0,0,0,0
336101303,161,3,331.0831,1,1.0,2,0,1
336101403,161,3,1397.90642222222,0,0.0,0,0,0
336101503,161,3,331.0831,1,1.0,1,0,1
336101603,161,3,1397.90642222222,0,0.0,0,0,0
336101703,161,3,1397.90642222222,0,0.0,2,0,1
336101803,161,3,331.0831,1,0.9857906603219722,1,0,1
346200103,162,3,1184.27806451613,0,0.0,0,0,1
346200203,162,3,1184.27806451613,0,0.0,0,0,1
346200303,162,3,1184.27806451613,0,0.0,0,0,0
346200403,162,3,1184.27806451613,0,0.0,0,0,0
346200503,162,3,1184.27806451613,0,0.0,0,0,0
346200603,162,3,1184.27806451613,0,0.0,0,0,0
346200703,162,3,1184.27806451613,0,0.0,0,0,0
346200803,162,3,1184.27806451613,0,0.0,0,0,1
346200903,162,3,1184.27806451613,0,0.0,0,0,0
346201003,162,3,1427.713,1,1.0,1,0,0
346201103,162,3,1184.27806451613,0,0.0,0,0,0
346201403,162,3,1184.27806451613,0,0.0,0,0,0
346201503,162,3,1184.27806451613,0,0.0,0,0,1
346201703,162,3,1427.713,1,0.9599912256345182,2,0,1
346201803,162,3,1427.713,1,1.0,2,0,1
346201903,162,3,1184.27806451613,0,0.0,0,0,1
346202003,162,3,1184.27806451613,0,0.0,0,0,0
346202203,162,3,1427.713,1,1.0,2,0,1
346300103,163,3,39.26535,1,1.0,3,1,0
346300203,163,3,39.26535,1,0.9800826180324713,4,1,0
346300303,163,3,39.26535,1,1.0,5,1,0
346300403,163,3,39.26535,1,0.9976655206270242,4,1,0
346300503,163,3,39.26535,1,1.0,4,1,0
346300703,163,3,39.26535,1,1.0,4,1,0
346300803,163,3,39.26535,1,0.9800826180324713,4,1,0
346300903,163,3,39.26535,1,1.0,4,1,0
346301003,163,3,39.26535,1,1.0,5,1,0
346301103,163,3,39.26535,1,1.0,4,1,0
346301203,163,3,39.26535,1,1.0,4,1,0
346301303,163,3,39.26535,1,1.0,4,1,0
346301503,163,3,39.26535,1,1.0,4,1,0
346301603,163,3,39.26535,1,1.0,4,1,0
346301703,163,3,39.26535,1,1.0,3,1,0
346301803,163,3,39.26535,1,1.0,5,1,0
346301903,163,3,39.26535,1,1.0,4,1,0
346302003,163,3,39.26535,1,1.0,4,1,0
346400103,164,3,40.7132292682927,0,0.0,0,1,0
346400203,164,3,40.7132292682927,0,0.0,0,1,0
346400403,164,3,208.6553,1,0.8849912256345183,4,1,0
346400503,164,3,208.6553,1,0.9599912256345182,5,1,0
346400603,164,3,208.6553,1,0.9599912256345182,2,1,0
346400803,164,3,208.6553,1,1.0,4,1,0
346400903,164,3,208.6553,1,1.0,4,1,0
346401003,164,3,208.6553,1,1.0,4,1,0
346401103,164,3,208.6553,1,1.0,4,1,0
346401203,164,3,208.6553,1,1.0,2,1,0
346401303,164,3,208.6553,1,1.0,4,1,0
346401403,164,3,208.6553,1,1.0,4,1,0
346401503,164,3,208.6553,1,1.0,5,1,0
346401603,164,3,208.6553,1,0.9800826180324713,1,1,0
346401703,164,3,208.6553,1,0.9800826180324713,4,1,0
346401803,164,3,208.6553,1,0.9800826180324713,5,1,0
346401903,164,3,208.6553,1,1.0,5,1,0
346402003,164,3,208.6553,1,0.7385272020419625,4,1,0
346500103,165,3,61.1185308176101,0,0.0,0,1,0
346500203,165,3,61.1185308176101,0,0.0,0,1,0
346500303,165,3,303.6827,1,1.0,2,1,1
346500403,165,3,303.6827,1,1.0,4,1,1
346500503,165,3,303.6827,1,1.0,4,1,0
346500603,165,3,303.6827,1,1.0,1,1,0
346500703,165,3,303.6827,1,1.0,4,1,1
346500803,165,3,303.6827,1,1.0,4,1,0
346500903,165,3,303.6827,1,0.9800826180324713,1,1,0
346501003,165,3,303.6827,1,1.0,4,1,0
346501103,165,3,303.6827,1,0.9050826180324714,4,1,0
346501203,165,3,303.6827,1,0.9800826180324713,4,1,0
346501303,165,3,303.6827,1,0.8099912256345183,4,1,0
346501403,165,3,303.6827,1,1.0,4,1,0
346501503,165,3,303.6827,1,0.9800826180324713,4,1,0
346501603,165,3,303.6827,1,0.8099912256345183,1,1,0
346501703,165,3,303.6827,1,1.0,4,1,0
346501803,165,3,303.6827,1,1.0,4,1,0
346600103,166,3,356.2306,1,0.9050826180324714,4,1,0
346600203,166,3,356.2306,1,1.0,2,1,1
346600303,166,3,356.2306,1,0.9599912256345182,4,1,1
346600403,166,3,356.2306,1,0.9599912256345182,4,1,1
346600503,166,3,55.8271835820896,0,0.0,0,1,0
346600603,166,3,356.2306,1,1.0,2,1,0
346600703,166,3,356.2306,1,0.9800826180324713,4,1,0
346600803,166,3,55.8271835820896,0,0.0,0,1,0
346600903,166,3,356.2306,1,1.0,4,1,0
346601003,166,3,55.8271835820896,0,0.0,2,1,0
346601103,166,3,55.8271835820896,0,0.0,0,1,1
346601303,166,3,356.2306,1,1.0,4,1,0
346601403,166,3,356.2306,1,1.0,4,1,0
346601503,166,3,356.2306,1,0.9599912256345182,4,1,0
346601603,166,3,356.2306,1,1.0,4,1,0
346601703,166,3,356.2306,1,1.0,2,1,0
346601803,166,3,356.2306,1,0.9599912256345182,4,1,0
346602103,166,3,356.2306,1,1.0,4,1,1
346700103,167,3,1067.15995098039,0,0.0,0,0,0
346700203,167,3,1067.15995098039,0,0.0,0,0,0
346700303,167,3,1067.15995098039,0,0.0,0,0,0
346700403,167,3,1067.15995098039,0,0.0,0,0,1
346700503,167,3,1067.15995098039,0,0.0,0,0,1
346700603,167,3,1067.15995098039,0,0.0,0,0,0
346700703,167,3,1067.15995098039,0,0.0,0,0,0
346700803,167,3,1067.15995098039,0,0.0,0,0,0
346700903,167,3,1067.15995098039,0,0.0,0,0,0
346701003,167,3,3110.009,1,1.0,1,0,1
346701103,167,3,1067.15995098039,0,0.0,2,0,0
346701303,167,3,1067.15995098039,0,0.0,0,0,1
346701403,167,3,1067.15995098039,0,0.0,0,0,0
346701503,167,3,1067.15995098039,0,0.0,0,0,0
346701603,167,3,1067.15995098039,0,0.0,0,0,0
346701703,167,3,1067.15995098039,0,0.0,0,0,1
346701803,167,3,3110.009,1,1.0,1,0,1
346702003,167,3,1067.15995098039,0,0.0,0,0,0
346800103,168,3,384.5632,1,0.9800826180324713,4,1,0
346800303,168,3,384.5632,1,1.0,1,1,0
346800403,168,3,384.5632,1,1.0,4,1,0
346800503,168,3,384.5632,1,0.8099912256345183,5,1,0
346800603,168,3,384.5632,1,1.0,4,1,0
346800703,168,3,728.80244415011,0,0.0,0,1,1
346800803,168,3,384.5632,1,1.0,1,1,0
346800903,168,3,384.5632,1,0.9800826180324713,1,1,0
346801003,168,3,384.5632,1,0.9800826180324713,4,1,0
346801103,168,3,384.5632,1,1.0,1,1,0
346801203,168,3,384.5632,1,1.0,4,1,0
346801303,168,3,384.5632,1,0.9800826180324713,4,1,0
346801403,168,3,384.5632,1,1.0,4,1,0
346801503,168,3,384.5632,1,0.9050826180324714,4,1,0
346801603,168,3,384.5632,1,0.9599912256345182,4,1,0
346801703,168,3,384.5632,1,1.0,1,1,0
346802003,168,3,384.5632,1,1.0,2,1,0
346802103,168,3,384.5632,1,1.0,4,1,0
346900103,169,3,251.307332571429,0,0.0,0,1,0
346900203,169,3,251.307332571429,0,0.0,0,1,0
346900303,169,3,251.307332571429,0,0.0,0,1,1
346900403,169,3,251.307332571429,0,0.0,0,1,0
346900503,169,3,251.307332571429,0,0.0,0,1,1
346900603,169,3,192.8894,1,1.0,2,1,0
346900703,169,3,251.307332571429,0,0.0,0,1,0
346900803,169,3,192.8894,1,0.919247239296088,2,1,0
346900903,169,3,192.8894,1,0.7276786390680324,1,1,0
346901003,169,3,192.8894,1,1.0,2,1,0
346901203,169,3,192.8894,1,0.9455284471014933,1,1,0
346901303,169,3,251.307332571429,0,0.0,0,1,1
346901403,169,3,251.307332571429,0,0.0,0,1,1
346901503,169,3,192.8894,1,0.919247239296088,1,1,0
346901703,169,3,251.307332571429,0,0.0,2,1,1
346901803,169,3,192.8894,1,0.748572384844278,1,1,0
346901903,169,3,251.307332571429,0,0.0,0,1,0
346902203,169,3,192.8894,1,1.0,1,1,0
347000103,170,3,1375.08,1,1.0,2,0,0
347000303,170,3,1065.687,0,0.0,2,0,1
347000403,170,3,1375.08,1,1.0,1,0,1
347000503,170,3,1065.687,0,0.0,2,0,1
347000603,170,3,1065.687,0,0.0,0,0,0
347000703,170,3,1065.687,0,0.0,0,0,1
347000803,170,3,1065.687,0,0.0,0,0,1
347000903,170,3,1065.687,0,0.0,0,0,1
347001003,170,3,1375.08,1,1.0,1,0,0
347001103,170,3,1375.08,1,0.844247239296088,1,0,0
347001203,170,3,1375.08,1,1.0,1,0,1
347001303,170,3,1375.08,1,1.0,1,0,0
347001503,170,3,1065.687,0,0.0,2,0,0
347001603,170,3,1375.08,1,1.0,1,0,1
347001703,170,3,1375.08,1,0.9599912256345182,1,0,1
347001803,170,3,1375.08,1,0.9800826180324713,2,0,0
347001903,170,3,1065.687,0,0.0,0,0,0
347002203,170,3,1375.08,1,1.0,1,0,0
347100103,171,3,92.5471440443213,0,0.0,0,1,1
347100203,171,3,607.4458,1,1.0,1,1,0
347100303,171,3,607.4458,1,1.0,2,1,0
347100403,171,3,607.4458,1,1.0,1,1,0
347100503,171,3,92.5471440443213,0,0.0,0,1,0
347100603,171,3,92.5471440443213,0,0.0,0,1,0
347100703,171,3,92.5471440443213,0,0.0,0,1,0
347100803,171,3,92.5471440443213,0,0.0,0,1,0
347100903,171,3,92.5471440443213,0,0.0,0,1,0
347101003,171,3,92.5471440443213,0,0.0,0,1,0
347101103,171,3,607.4458,1,0.8099912256345183,1,1,0
347101203,171,3,607.4458,1,1.0,2,1,0
347101303,171,3,607.4458,1,1.0,1,1,0
347101503,171,3,607.4458,1,1.0,4,1,1
347101603,171,3,607.4458,1,0.9800826180324713,4,1,0
347102003,171,3,607.4458,1,0.8300826180324714,1,1,0
347102103,171,3,607.4458,1,1.0,2,1,0
347102203,171,3,607.4458,1,1.0,4,1,0
347200103,172,3,451.5992,1,0.9599912256345182,1,1,0
347200203,172,3,94.4521202614379,0,0.0,0,1,0
347200303,172,3,94.4521202614379,0,0.0,0,1,0
347200403,172,3,451.5992,1,0.85,1,1,1
347200503,172,3,451.5992,1,1.0,2,1,0
347200603,172,3,451.5992,1,1.0,2,1,0
347200703,172,3,451.5992,1,1.0,4,1,0
347200803,172,3,451.5992,1,1.0,1,1,0
347200903,172,3,451.5992,1,1.0,2,1,0
347201003,172,3,451.5992,1,0.6717377606116177,2,1,1
347201203,172,3,451.5992,1,0.919247239296088,1,1,0
347201303,172,3,451.5992,1,0.9599912256345182,4,1,0
347201403,172,3,451.5992,1,1.0,1,1,0
347201503,172,3,451.5992,1,1.0,2,1,0
347201603,172,3,451.5992,1,1.0,2,1,0
347201703,172,3,94.4521202614379,0,0.0,0,1,0
347201803,172,3,451.5992,1,1.0,4,1,0
347202003,172,3,451.5992,1,1.0,4,1,0
347300103,173,3,681.81784,0,0.0,0,1,1
347300203,173,3,681.81784,0,0.0,0,1,0
347300303,173,3,681.81784,0,0.0,0,1,0
347300403,173,3,697.3137,1,1.0,1,1,0
347300503,173,3,681.81784,0,0.0,0,1,0
347300603,173,3,681.81784,0,0.0,0,1,0
347300703,173,3,681.81784,0,0.0,0,1,0
347300803,173,3,681.81784,0,0.0,0,1,0
347301003,173,3,697.3137,1,1.0,1,1,0
347301103,173,3,697.3137,1,0.9050826180324714,5,1,0
347301203,173,3,697.3137,1,0.9599912256345182,1,1,0
347301303,173,3,681.81784,0,0.0,0,1,0
347301403,173,3,697.3137,1,1.0,2,1,0
347301503,173,3,681.81784,0,0.0,0,1,0
347301603,173,3,697.3137,1,1.0,2,1,0
347301803,173,3,697.3137,1,1.0,2,1,0
347301903,173,3,681.81784,0,0.0,0,1,0
347302003,173,3,697.3137,1,1.0,1,1,0
347400103,174,3,33.4869953051643,0,0.0,0,1,1
347400203,174,3,226.9505,1,0.9249999999999999,1,1,0
347400303,174,3,226.9505,1,1.0,1,1,0
347400403,174,3,33.4869953051643,0,0.0,0,1,1
347400503,174,3,33.4869953051643,0,0.0,0,1,1
347400603,174,3,33.4869953051643,0,0.0,0,1,0
347400703,174,3,226.9505,1,1.0,1,1,0
347400803,174,3,226.9505,1,1.0,1,1,0
347400903,174,3,226.9505,1,1.0,1,1,0
347401003,174,3,226.9505,1,1.0,2,1,0
347401203,174,3,33.4869953051643,0,0.0,0,1,0
347401303,174,3,226.9505,1,1.0,2,1,0
347401503,174,3,226.9505,1,1.0,1,1,0
347401603,174,3,226.9505,1,1.0,2,1,0
347401803,174,3,226.9505,1,1.0,2,1,1
347401903,174,3,33.4869953051643,0,0.0,0,1,0
347402003,174,3,33.4869953051643,0,0.0,0,1,1
347402103,174,3,226.9505,1,1.0,4,1,0
347500103,175,3,148.1571,1,1.0,1,1,0
347500203,175,3,148.1571,1,1.0,1,1,0
347500303,175,3,1096.20900932643,0,0.0,0,1,0
347500403,175,3,148.1571,1,0.996030016708487,1,1,0
347500503,175,3,148.1571,1,1.0,2,1,0
347500603,175,3,148.1571,1,1.0,2,1,0
347500703,175,3,148.1571,1,1.0,1,1,0
347500803,175,3,148.1571,1,0.9800826180324713,1,1,0
347500903,175,3,148.1571,1,0.9800826180324713,1,1,0
347501003,175,3,148.1571,1,0.9800826180324713,1,1,0
347501103,175,3,148.1571,1,0.996030016708487,1,1,0
347501203,175,3,148.1571,1,1.0,4,1,1
347501303,175,3,148.1571,1,1.0,1,1,0
347501403,175,3,148.1571,1,1.0,2,1,0
347501503,175,3,148.1571,1,1.0,4,1,0
347501603,175,3,148.1571,1,1.0,2,1,0
347501703,175,3,148.1571,1,1.0,2,1,0
347501803,175,3,148.1571,1,1.0,4,1,0
357600103,176,3,244.9496,1,1.0,1,1,0
357600203,176,3,25.1660547945205,0,0.0,0,1,0
357600303,176,3,244.9496,1,0.7276786390680324,1,1,0
357600403,176,3,25.1660547945205,0,0.0,0,1,1
357600503,176,3,244.9496,1,0.9725679935590492,1,1,0
357600603,176,3,25.1660547945205,0,0.0,0,1,0
357600803,176,3,244.9496,1,1.0,4,1,0
357600903,176,3,244.9496,1,0.8849912256345183,1,1,0
357601003,176,3,244.9496,1,1.0,2,1,0
357601103,176,3,244.9496,1,1.0,1,1,0
357601203,176,3,244.9496,1,1.0,1,1,0
357601303,176,3,244.9496,1,1.0,4,1,0
357601403,176,3,244.9496,1,1.0,4,1,0
357601503,176,3,244.9496,1,1.0,1,1,0
357601603,176,3,244.9496,1,1.0,1,1,0
357601703,176,3,244.9496,1,1.0,2,1,0
357601803,176,3,244.9496,1,1.0,1,1,0
357601903,176,3,244.9496,1,1.0,1,1,0
357700103,177,3,1238.97888375,0,0.0,0,0,0
357700203,177,3,1238.97888375,0,0.0,0,0,1
357700303,177,3,1238.97888375,0,0.0,0,0,0
357700403,177,3,1238.97888375,0,0.0,0,0,1
357700503,177,3,1238.97888375,0,0.0,2,0,1
357700603,177,3,909.3423,1,0.844247239296088,1,0,0
357700703,177,3,1238.97888375,0,0.0,0,0,1
357700803,177,3,1238.97888375,0,0.0,0,0,1
357700903,177,3,1238.97888375,0,0.0,0,0,1
357701003,177,3,1238.97888375,0,0.0,0,0,1
357701103,177,3,909.3423,1,0.9800826180324713,1,0,0
357701203,177,3,909.3423,1,0.9628724296576592,1,0,0
357701303,177,3,909.3423,1,1.0,2,0,1
357701403,177,3,1238.97888375,0,0.0,0,0,1
357701503,177,3,909.3423,1,1.0,2,0,0
357701603,177,3,909.3423,1,0.844247239296088,1,0,0
357701703,177,3,909.3423,1,0.919247239296088,2,0,0
357701803,177,3,909.3423,1,1.0,2,0,0
357800103,178,3,155.0491,1,1.0,1,1,0
357800203,178,3,308.448741489362,0,0.0,0,1,0
357800303,178,3,308.448741489362,0,0.0,0,1,1
357800403,178,3,308.448741489362,0,0.0,0,1,0
357800503,178,3,308.448741489362,0,0.0,0,1,0
357800603,178,3,308.448741489362,0,0.0,0,1,0
357800703,178,3,308.448741489362,0,0.0,2,1,1
357800903,178,3,308.448741489362,0,0.0,0,1,1
357801003,178,3,155.0491,1,1.0,1,1,0
357801103,178,3,308.448741489362,0,0.0,0,1,0
357801203,178,3,155.0491,1,1.0,1,1,0
357801303,178,3,155.0491,1,0.823572384844278,1,1,0
357801403,178,3,155.0491,1,1.0,1,1,0
357801503,178,3,308.448741489362,0,0.0,0,1,1
357801603,178,3,308.448741489362,0,0.0,0,1,1
357801703,178,3,155.0491,1,0.9599912256345182,2,1,0
357801803,178,3,308.448741489362,0,0.0,0,1,0
357802203,178,3,308.448741489362,0,0.0,2,1,1
357900103,179,3,1415.74600588235,0,0.0,0,0,0
